intent,text
atis_airfare,What are the most economical options for traveling from Charlotte to Las Vegas?
atis_airfare,Can you provide a budget-friendly itinerary for travel between Charlotte and Las Vegas?
atis_airfare,Is there a list of cost-effective travel routes from Charlotte to Las Vegas?
atis_airfare,Can you display the most economical cost for a round-trip coach journey from Las Vegas to Detroit?
atis_airfare,
atis_airfare,"I'm looking for the least expensive pricing available for a coach trip that departs from Las Vegas and returns to Detroit, can you assist me with that?"
atis_airfare,
atis_airfare,Please provide me with information concerning the most budget-friendly round-trip coach travel from Las Vegas going to Detroit?
atis_airfare,Can you display the most economical round-trip coach travel cost from Las Vegas to Detroit?
atis_airfare,What is the least expensive price for a return coach trip from Las Vegas to Detroit?
atis_airfare,"I'd like to see the cheapest possible amount for a round excursion on a coach going to Detroit from Las Vegas, please display it."
atis_airfare,"Can you display the most economical route from San Francisco to Houston for a one-way trip on February 28, 1994?"
atis_airfare,"What is the least expensive way to travel from San Francisco to Houston on February 28, 1994, with a one-way ticket?"
atis_airfare,"Is it possible to find a low-cost option for traveling one way from San Francisco to Houston on February 28, 1994?"
atis_airfare,"Can you provide me with the most economical one-way flight from San Francisco to Houston on February 28th, 1994?"
atis_airfare,"What is the least expensive way to travel from San Francisco to Houston on February 28th, 1994?"
atis_airfare,"How much do I need to spend for a non-stop trip from San Francisco to Houston on February 28th, 1994?"
atis_airfare,What is the most affordable round-trip cost for a journey from Indianapolis to Orlando on December 25th?
atis_airfare,Can you tell me the least expensive price for a round-trip between Indianapolis and Orlando on December 25th?
atis_airfare,"I'm wondering about the economical options available for a round-trip journey from Indianapolis to Orlando on December 25th, can you provide me some information?"
atis_airfare,What is the most budget-friendly round-trip option available from Indianapolis to Orlando on December 25th?
atis_airfare,Could you suggest an affordable way to travel between Indianapolis and Orlando for a return trip on December 25th?
atis_airfare,Is there a cost-effective means of transportation for a round-trip journey from Indianapolis to Orlando scheduled for December 25th?
atis_airfare,Is it possible to secure my transportation from Tacoma to San Jose before 7 am on the first day of April?
atis_airfare,"I have plans to depart from Tacoma an early morning in April, any suggestion on how can I go to San Jose?"
atis_airfare,Seeking suggestions for a reliable transport mode to get me from Tacoma to San Jose early morning on April Fools' Day?
atis_airfare,"I require a passageway to San Jose from Tacoma, early morning of April 1st."
atis_airfare,A transportation arrangement is essential for me on April 1st that leaves before 7 am from Tacoma and arrives at San Jose.
atis_airfare,"I will need to travel from Tacoma to San Jose in the morning of April first, and it's imperative that the departure time be earlier than 7 o'clock."
atis_airfare,"Can you provide information on the cost of a round-trip journey from Toronto to Detroit offered by Delta, Northwest US Air and United Airlines?"
atis_airfare,"I'm looking for approximate expenses of going back and forth from Toronto to Detroit via Delta, Northwest US Air or United Airlines, can you help me with that please?"
atis_airfare,"What are the estimated prices of a return voyage from Toronto to Detroit through Delta, Northwest US Air and United Airlines?"
atis_airfare,"Provide me with information on round-trip costs for Delta, Northwest US Air and United Airlines departing Toronto and arriving in Detroit."
atis_airfare,"I require details on the prices of a return journey from Toronto to Detroit using Delta, Northwest US Air or United Airlines."
atis_airfare,"Can you show me the estimated expenses of a round-trip itinerary originating from Toronto and terminating in Detroit via Delta, Northwest US Air and United Airlines?"
atis_airfare,What is the most economical way to travel from Indianapolis to Orlando on December 27th for a single direction?
atis_airfare,
atis_airfare,"How much is it going to cost me for a one-way journey from Indianapolis to Orlando on December 27th, considering the budget-friendly options available?"
atis_airfare,
atis_airfare,"On December 27th, what is the least expensive method of transportation from Indianapolis to Orlando with only a one-way ticket?"
atis_airfare,What is the most cost-effective way to travel solo from Indianapolis to Orlando on December twenty-seventh?
atis_airfare,"Looking for an economical trip option for a one-way journey from Indianapolis to Orlando on December twenty-seventh, could you suggest any?"
atis_airfare,Could you provide me with information about the most budget-friendly means of transportation for a one-way trip from Indianapolis to Orlando on December twenty-seventh?
atis_airfare,Can you provide me with a price range for traveling from Washington DC to Montreal?
atis_airfare,What are the costs associated with a journey from Washington DC to Montreal?
atis_airfare,How much would it cost to travel from Washington DC to Montreal?
atis_airfare,Can you provide a rundown of the prices for traveling from Washington DC to Montreal?
atis_airfare,What is the cost of transportation from Washington DC to Montreal?
atis_airfare,How much does it typically cost to journey between Washington DC and Montreal?
atis_airfare,What is the most affordable rate for a trip from Baltimore-Washington International Airport to Salt Lake City?
atis_airfare,Could you tell me the least expensive price for a journey between BWI and Salt Lake City?
atis_airfare,What's the cheapest cost for travel from BWI to Salt Lake City?
atis_airfare,What is the cheapest price for a trip from BWI to Salt Lake City?
atis_airfare,Can you tell me the least expensive option for traveling from BWI to Salt Lake City?
atis_airfare,How much does it cost for a journey between BWI and Salt Lake City?
atis_airfare,What is the expense of taking a TWA trip from Columbus to Milwaukee? 
atis_airfare,How much do I need to spend for flying with TWA between Columbus and Milwaukee? 
atis_airfare,What would be the price to fly on TWA from Columbus to Milwaukee?
atis_airfare,What is the expense of traveling with TWA from Columbus to Milwaukee on a flight?
atis_airfare,How much does it take to fly via TWA from Columbus to Milwaukee?
atis_airfare,What would be the amount you need to pay for taking a flight from Columbus to Milwaukee with TWA?
atis_airfare,What are the costs for traveling from Washington to Boston on a Saturday?
atis_airfare,"Can you tell me the prices for a trip to Boston from Washington, specifically on a Saturday?"
atis_airfare,How much does it cost to travel to Boston from Washington on a weekend?
atis_airfare,Can I know the prices for traveling on Saturday from Washington to Boston?
atis_airfare,What is the cost of a trip on a Saturday between Washington and Boston?
atis_airfare,How much would it cost to travel between Washington and Boston if the trip was made on a Saturday?
atis_airfare,Can you give me a quotation for travel from Milwaukee to Orlando on either Wednesday night or Thursday morning?
atis_airfare,"I am in need of transportation from Milwaukee to Orlando, would it be possible for me to travel on Wednesday evening or Thursday morning?"
atis_airfare,Could you please provide departure details for a journey starting from Milwaukee to Orlando on either Wednesday evening or Thursday morning?
atis_airfare,Could you provide me with a passage from Milwaukee to Orlando for either Wednesday evening or Thursday morning?
atis_airfare,"Is it possible to book transportation from Milwaukee to Orlando one-way, departing on Wednesday evening or Thursday morning?"
atis_airfare,"Looking to travel from Milwaukee to Orlando, is there a mode of transport available for a specific time on either Wednesday evening or Thursday morning?"
atis_airline,Which carriers are taking off from Baltimore?
atis_airline,From which airport in Baltimore are the flights leaving?
atis_airline,What flight companies have departures scheduled in Baltimore?
atis_airline,Which carriers are leaving Baltimore?
atis_airline,What flights are departing from Baltimore?
atis_airline,What companies have departures from Baltimore?
atis_airline,"""Which company provides air transportation services that match the quality of a high-end airline?"""
atis_airline,"""What carrier can offer an in-flight experience equivalent to a luxurious airline?"""
atis_airline,"""Is there a particular brand of flight service provider that can provide a comparable level of comfort and amenities as a top-tier airline?"""
atis_airline,What carrier is comparable?
atis_airline,Which aviation company is equivalent?
atis_airline,What flight service is on par with?
atis_airline,"Which carrier does the code ""DL"" represent?"
atis_airline,What company operates under the initials DL?
atis_airline,What airline is associated with the abbreviation DL?
atis_airline,"""What is the identification code for DL?"""
atis_airline,"""Which carrier do the two-letter code DL belong to?"""
atis_airline,"""Which company does the abbreviation DL represent in the aviation industry?"""
atis_airline,Could you suggest a carrier that operates flights from Toronto to Detroit and St. Louis?
atis_airline,"Do you happen to know which company offers travel services between Toronto, Detroit, and St. Louis destinations?"
atis_airline,Is there any service provider that provides transportation options for traveling from Toronto to St. Louis with stops in Detroit?
atis_airline,"Can you suggest a carrier that has routes between Toronto, Detroit and St. Louis?"
atis_airline,I'm interested in finding out which an air transportation option is available for traveling from Toronto to Detroit and St. Louis.
atis_airline,Do you know of any mode of aerial transportation service operating Toronoto-Detroit-St.Louis route?
atis_airline,Which carriers operate flights from Detroit to Westchester County?
atis_airline,What are the airlines that have routes connecting Detroit and Westchester County?
atis_airline,Is there any airline that serving the travel demand between Detroit and Westchester County?
atis_airline,Which carriers provide flights from Detroit to Westchester County?
atis_airline,What are the available flight options connecting Detroit and Westchester County?
atis_airline,From which companies can I book a flight from Detroit to Westchester County?
atis_airline,Which carriers operate to Denver?
atis_airline,What are the names of the companies that fly to Denver?
atis_airline,Who provides flight services to Denver?
atis_airline,Which carriers operate flights to Denver?
atis_airline,What are the airlines that fly to Denver?
atis_airline,Who provides air transportation services in Denver?
atis_airline,Which carrier is comparable to this one?
atis_airline,Can you tell me which aviation company performs similarly?
atis_airline,What other flight services are on par with this?
atis_airline,What is a company that offers aviation transportation services? 
atis_airline,Name a carrier that provides aerial conveyance for passengers and goods. 
atis_airline,Which organization specializes in providing air travel facilities to customers?
atis_airline,Which carrier is known as AA?
atis_airline,Can you tell me the identity of the airline with the two-letter code AA?
atis_airline,"Identifying the two-character code, which company is referred to as AA?"
atis_airline,What is AA's operating carrier?
atis_airline,Which aviation company goes by the initials AA?
atis_airline,Can you tell me which flight service provider uses AA as their identifier?
atis_airline,What are some distinctive companies that offer flights from Las Vegas to New York City?
atis_airline,Can you name a few various carriers that have routes connecting Las Vegas and New York City?
atis_airline,Which aviation businesses provide services for traveling between Las Vegas and New York City?
atis_airline,What are the different carriers serving the route from Las Vegas to New York City?
atis_airline,Which airlines offer flights between Las Vegas and New York City route?
atis_airline,What modes of transportation are available to travel to New York City from Las Vegas?
atis_airline,Which carriers operate flights from Baltimore to San Francisco?
atis_airline,"From Baltimore to San Francisco, what are the available flight services?"
atis_airline,What are the options for flying between Baltimore and San Francisco?
atis_airline,"""Which carriers offer flights from Baltimore to San Francisco?"""
atis_airline,"""What are the available flight companies that fly between Baltimore and San Francisco?"""
atis_airline,"""From what specific airline providers can one book a trip from Baltimore to San Francisco?"""
atis_airline,What is the name of the carrier with code YX?
atis_airline,Which company bears the identifier YX for its flights?
atis_airline,what is the identity of the flight operator having YX as its designated code?
atis_airline,Which carrier belongs to the code YX?
atis_airline,YX refers to which air transportation company? 
atis_airline,What is the name of the carrier with code YX?
atis_airline,Which carriers operate flights into Denver?
atis_airline,What are the flight options available to Denver?
atis_airline,What are the different choices of flights that go to Denver?
atis_airline,Which carriers provide flights to Denver? 
atis_airline,What are some companies that offer Denver-bound flights? 
atis_airline,Who operates flights to the city of Denver?
atis_airline,Enlist the companies that offer flights commuting to and from Denver.
atis_airline,Catalog the carriers that have aerial transportation services connecting with Denver.
atis_airline,Enumerate the aviation corporations that operate air travel to or from Denver.
atis_airline,What are the carriers that offer flights in and out of Denver?
atis_airline,Name all the companies with flights departing from or arriving at Denver.
atis_airline,Which aviation firms operate routes to and from Denver?
atis_airline,"Can you provide a list of companies that offer flights from Toronto to Detroit, from Detroit to St. Louis, and from St. Louis back to Toronto?"
atis_airline,"I'm looking for options of flights connecting Toronto, Detroit, and St. Louis - what are some possibilities worth considering?"
atis_airline,"Are there any flight routes connecting Toronto with Detroit, and Detroit with St. Louis, and then St. Louis back with Toronto? Please suggest."
atis_airline,"What are the companies that offer flight services from Toronto to Detroit, Detroit to St. Louis, and St. Louis back to Toronto?"
atis_airline,"Which carriers operate flights connecting Toronto with Detroit, then Detroit with St. Louis, and finally St. Louis with Toronto?"
atis_airline,"Can you provide a list of flight providers with routes covering Toronto-Detroit, Detroit-St. Louis, and St. Louis-Toronto?"
atis_airline,What are the carriers that provide flights from Baltimore to San Francisco?
atis_airline,Who offers travel services for Baltimore to San Francisco route?
atis_airline,Which companies operate flights between Baltimore and San Francisco?
atis_airline,What are the options for traveling from Baltimore to San Francisco by plane?
atis_airline,Can you provide a list of flight services for the route between Baltimore and San Francisco?
atis_airline,How can one reach San Francisco from Baltimore via air transport?
atis_airline,Enumerate all the carriers that operate flights between Seattle and Salt Lake City. 
atis_airline,Provide a rundown of the companies that provide flight services from Seattle to Salt Lake City.
atis_airline,Can you name the different aviation firms offering Seattle to Salt Lake City routes?
atis_airline,Enumerate the carriers that offer flights from Seattle to Salt Lake City.
atis_airline,Provide a rundown of companies providing air travel options for the route between Seattle and Salt Lake City.
atis_airline,What are the available flight providers from Seattle that operate flights en route to Salt Lake City?
atis_airline,What is the identity of kw in the aviation industry?
atis_airline,Which company operates with the code name kw in air transportation?
atis_airline,Who provides flight services under the identifier kw?
atis_airline,What is the identity of KW in the aviation industry?
atis_airline,Which company with KW as its identifier operates flights?
atis_airline,"With reference to air travel, what is the name of the carrier that goes by KW?"
atis_airline,"Which carrier provides flights from Burbank to Milwaukee, Milwaukee to St. Louis and St. Louis back to Burbank?"
atis_airline,"Can I find a direct route from Burbank to Milwaukee, then on to St. Louis before returning to Burbank via another city?"
atis_airline,"Is there a single flight option available for me to travel between Burbank, Milwaukee, and St. Louis without switching airlines?"
atis_airline,"Are there carriers that provide flights from Burbank to Milwaukee, followed by Milwaukee to St. Louis and finally, St. Louis to Burbank?"
atis_airline,"Do any aviation companies offer services from Burbank to Milwaukee, then Milwaukee to St. Louis, and ultimately, St. Louis to Burbank?"
atis_airline,"Can one find a flight schedule that includes trips from Burbank to Milwaukee, Milwaukee to St. Louis, and St. Louis to Burbank?"
atis_airline,What are the carrier options available for Seattle-Salt Lake City route?
atis_airline,Can you provide a catalog of flight operators serving Seattle to Salt Lake City journey?
atis_airline,Name some air service providers that connect Seattle with Salt Lake City?
atis_airline,Name the carriers providing flight services from Seattle to Salt Lake City.
atis_airline,Identify the companies that operate flights between Seattle and Salt Lake City.
atis_airline,What are the names of the airlines offering Seattle to Salt Lake City routes?
atis_airline,Which carrier does hp belong to?
atis_airline,What is the name of the aviation company hp operates with?
atis_airline,To which aerial transportation provider Hp is affiliated?
atis_airline,Which carrier does HP operate?
atis_airline,What is the name of the flying company affiliated with HP?
atis_airline,To which aviation company is HP associated?
atis_airline,Which companies provide flights departing from Love Field during 6-10 am on June sixth?
atis_airline,Is there any carrier that operates flights taking off from Love Field between 6 and 10 in the morning of June sixth?
atis_airline,"Between 6am to 10am on June sixth, which flight services are available for departure from Love Field?"
atis_airline,"""Which companies offer flights from Love Field in the early morning of June 6th?"""
atis_airline,"""Between 6-10 am on June sixth, which carriers have departures from Love Field airport?"""
atis_airline,"""For flights departing from Love Field between 6 and 10 o'clock in the morning of June 6th, what are the available options for airlines?"""
atis_airline,What are the carriers that operate between Toronto and San Diego?
atis_airline,"In terms of flights between Toronto and San Diego, what options do passengers have?"
atis_airline,Can you name the companies that provide services for the route between Toronto and San Diego?
atis_airline,What are the carriers that operate flights connecting Toronto and San Diego?
atis_airline,"Between Toronto and San Diego, what are the names of the companies that provide air travel services?"
atis_airline,"From Toronto to San Diego, what are some examples of service providers that offer air transportation?"
atis_airline,Which companies provide flights from the capital of USA to Columbus?
atis_airline,What are the options for traveling from DC to Ohio's capital by air?
atis_airline,"From which aviation firms can one book a ticket for the route connecting Washington, D.C. and Columbus, OH?"
atis_airline,Which carriers offer flights from Washington DC to Columbus Ohio?
atis_airline,What are the available flight options for traveling between Washington DC and Columbus Ohio?
atis_airline,Who provides air travel services connecting Washington DC and Columbus Ohio?
atis_airline,Which carrier provides flights from Boston to San Diego? 
atis_airline,What flights are available from Boston to San Diego? 
atis_airline,Who offers travel services between Boston and San Diego?
atis_airline,Which carrier operates flights from Boston to San Diego?
atis_airline,From which airport can I find direct flights to San Diego departing from Boston?
atis_airline,Are there any available flight routes connecting Boston and San Diego?
atis_airline,What is the name of the US-based carrier?
atis_airline,Which company operates flights in and out of the United States?
atis_airline,Can you tell me which aviation entity belongs to the USA?
atis_airline,What is the name of the carrier that represents the United States?
atis_airline,Which aviation company operates under the US jurisdiction?
atis_airline,Can you tell me which flight service pertains to the US?
atis_airline,"Which carrier shares the same initial letter as ""S"" in the phonetic alphabet?"
atis_airline,Can you name a flight company that matches the letter 'Sierra' in the military code?
atis_airline,"What air transportation service has the first letter corresponding to ""Sierra"" in the NATO phonetic alphabet?"
atis_airline,Which carrier shares the same initial as the letter S?
atis_airline,"Can you name a flying company that has the letter S in common with ""as""?"
atis_airline,"What is the identity of a particular air transportation business that has a corresponding letter to ""S""?"
atis_airline,Which carrier is from the United States?
atis_airline,What company flies in America?
atis_airline,Is there a domestic operator based in the US?
atis_airline,What is the identity of the carrier based in the United States?
atis_airline,Can you tell me which aviation company belongs to the US?
atis_airline,To what American-based airline are you referring?
atis_airline,"What does the ""wn"" refer to in the aviation industry?"
atis_airline,"In the world of flying, what is denoted by the term ""wn""?"
atis_airline,"Could you enlighten me about the meaning of ""wn"" as it pertains to flights and travel?"
atis_airline,"What does the ""WN"" in the air transportation company stand for?"
atis_airline,Which aviation enterprise has the acronym WN in its name?
atis_airline,Could you explain the meaning behind the two-letter identifier used by the carrier within the aviation industry?
atis_flight,Is it possible to travel from Long Beach to Columbus on April 6th?
atis_flight,Can one reach Columbus from Long Beach on Wednesday April sixth?
atis_flight,Are there any means of transportation available for traveling to Columbus from Long Beach on April sixth?
atis_flight,"Is there any air travel from Long Beach to Columbus on Wednesday, April 6th?"
atis_flight,Are there any available departures from Long Beach to Columbus on the sixth of April?
atis_flight,"Can I book a trip from Long Beach headed for Columbus on Wednesday, April 6th?"
atis_flight,Provide a catalogue of air routes departing from Cincinnati towards Westchester County on June 6th.
atis_flight,Enumerate the scheduled departures leaving Cincinnati and heading to Westchester County on the 6th of June.
atis_flight,Give me a rundown of available airplane trips originating from Cincinnati and destined for Westchester County on June 6th.
atis_flight,Can you provide me the available air routes going to Westchester County from Cincinnati on June sixth?
atis_flight,What are my options for traveling to Westchester County from Cincinnati come June sixth through the air transport system?
atis_flight,"For June sixth, what flight itineraries exist for travel to Westchester County from Cincinnati?"
atis_flight,Can you display all the available departures from Charlotte to Minneapolis for Tuesday mornings?
atis_flight,I would like to see a list of flights leaving Charlotte that arrive in Minneapolis on Tuesday mornings.
atis_flight,What flight options do I have to travel from Charlotte to Minneapolis if departing on a Tuesday morning?
atis_flight,Display all the available air travels departing from Charlotte headed to Minneapolis early on a Tuesday.
atis_flight,What are my options for departing from Charlotte to Minneapolis in the morning on Tuesday?
atis_flight,Can I see the list of aircraft trips leaving Charlotte and arriving at Minneapolis during a Tuesday morning?
atis_flight,What are the departures from Tampa that arrive in Cincinnati during twilight?
atis_flight,Which airline routes fly out of Tampa and reach Cincinnati after sunset?
atis_flight,Is there any evening air travel available between Tampa and Cincinnati?
atis_flight,Can you tell me which departures leave Tampa and reach Cincinnati during the evening?
atis_flight,I'm curious if there are any flights leaving Tampa for Cincinnati in the evening?
atis_flight,"Do you happen to know which flights, departing from Tampa, arrive at Cincinnati in the evening?"
atis_flight,Display available air routes departing from Burbank to St. Louis for Monday.
atis_flight,Provide a list of plane schedules going from Burbank en route to St. Louis on a Monday.
atis_flight,Show the flight itineraries operating from Burbank heading towards St. Louis slated on a Monday.
atis_flight,Display available air transport options from Burbank to St. Louis for Monday.
atis_flight,Demonstrate the list of accessible flights that operate between Burbank and St. Louis on Monday.
atis_flight,"Provide information about airplanes departing from Burbank, heading towards St. Louis solely on Monday."
atis_flight,Can you provide me with a schedule of departures from Toronto to San Diego?
atis_flight,Which airlines operate between Toronto and San Diego with available tickets?
atis_flight,"I'm looking for transportation options from Toronto to San Diego, any suggestions?"
atis_flight,Can you provide a catalog of available Toronto to San Diego travel routes?
atis_flight,Please enlist the departure and arrival options for travelling from Toronto to San Diego.
atis_flight,Would you be able to compile a record of possible itineraries for moving between Toronto and San Diego?
atis_flight,Can you enumerate all the available air routes from Dallas to San Francisco?
atis_flight,I need a list of all possible ways to travel by plane from Dallas to San Francisco.
atis_flight,Could you provide me with a comprehensive compilation of air travel options between Dallas and San Francisco?
atis_flight,Can you provide me with a roster of available air travel options from Dallas to San Francisco?
atis_flight,I am looking for a catalog of all the departures going from Dallas and arriving at San Francisco.
atis_flight,Is it possible for you to give me a rundown of every plane journey that goes from Dallas towards San Francisco?
atis_flight,Can you provide a roster of departures going from Atlanta to Toronto on Friday afternoon?
atis_flight,What are the available options for traveling from Atlanta to Toronto during Friday afternoon?
atis_flight,Is there a record of air routes departing Atlanta and arriving at Toronto on Friday afternoon?
atis_flight,What are the available departures from Atlanta going to Toronto on Friday afternoon?
atis_flight,Can you provide me with a list of trips that depart from Atlanta and go to Toronto on Friday afternoons?
atis_flight,"Looking for options for Atlanta-Toronto travels on Friday afternoons, what itinerary suggestions do you have?"
atis_flight,Which morning departures from Cincinnati arrive in Tampa?
atis_flight,Can you tell me which planes take off from Cincinnati and land in Tampa during the morning?
atis_flight,What are the flight schedules for morning departures out of Cincinnati and arrivals in Tampa?
atis_flight,Which morning departures from Cincinnati wind up in Tampa?
atis_flight,What are the options for a Cincinnati to Tampa trip leaving in the morning?
atis_flight,Which flights originate in Cincinnati and land in Tampa before noon?
atis_flight,Can you help me find a way to get from San Francisco to San Diego?
atis_flight,What are my options for traveling between San Francisco and San Diego?
atis_flight,Could you assist me in finding transportation that goes from San Francisco to San Diego?
atis_flight,Can you give me options for traveling from San Francisco to San Diego?
atis_flight,Is there a mode of transportation available that can take me from San Francisco to San Diego?
atis_flight,What's the easiest way to reach San Diego from San Francisco?
atis_flight,What are the available departures on Wednesday morning from Newark heading to Los Angeles?
atis_flight,Are there any airplanes departing at dawn on Wednesday bound for Los Angeles from Newark airport?
atis_flight,"On Wednesday morning, is it possible to fly from Newark to Los Angeles?"
atis_flight,Can you tell me the available options to travel from Newark to Los Angeles on Wednesday morning?
atis_flight,What are the transportation modes to go to Los Angeles from Newark on Wednesday morning?
atis_flight,Are there any means of reaching Los Angeles departing from Newark on Wednesday mornings?
atis_flight,"""I wish to travel from San Francisco to Milwaukee and later continue to Denver."""
atis_flight,
atis_flight,"""My plan is to journey from San Francisco to Milwaukee and then proceed on to Denver."""
atis_flight,
atis_flight,"""The route I desire involves taking a trip from San Francisco to Milwaukee before heading to Denver."""
atis_flight,"My plan is to journey from San Francisco to Milwaukee, and then on to Denver by air travel."
atis_flight,My wish is to take a flight that will lead me from San Francisco to Milwaukee and then to Denver.
atis_flight,I'm interested in finding a route that takes me by air from San Francisco to Milwaukee and afterwards to Denver.
atis_flight,Provide a compilation of the departures offered by Alaska Airlines from Burbank.
atis_flight,Enumerate the flight schedules available for Alaska Airlines departing at Burbank airport.
atis_flight,State the timelines of the departures that Alaska Airlines has to offer flying out of Burbank.
atis_flight,Enumerate the available departures offered by the Alaska airline starting from Burbank.
atis_flight,Provide a rundown of all the Alaska airline take offs commencing at Burbank airport.
atis_flight,Compile an index of the Alaska air carrier's departures originating from Burbank.
atis_flight,What is the final departure from Oakland to Salt Lake City scheduled for Wednesday?
atis_flight,Is there a flight that departs from Oakland going to Salt Lake City on Wednesday and arrives as the last one?
atis_flight,"When is the latest possible time to leave Oakland and arrive in Salt Lake City by air, during the day of Wednesday?"
atis_flight,What is the departing schedule for the final travel option from Oakland to Salt Lake City on Wednesday?
atis_flight,When can I arrive at Salt Lake City if departing from Oakland on the last possible day next week?
atis_flight,Is there an available departure time from Oakland that allows me to reach Salt Lake City on Wednesday evening?
atis_flight,What options do I have for traveling from Washington DC to Columbus Ohio?
atis_flight,Can you suggest some means of transportation between Washington DC and Columbus Ohio?
atis_flight,How can I get from Washington DC to Columbus Ohio?
atis_flight,What are the available travel options between Washington DC and Columbus Ohio?
atis_flight,How can I get from Washington DC to Columbus Ohio?
atis_flight,Is there a direct route connecting Washington DC and Columbus Ohio?
atis_flight,Can you arrange a trip for me from Orlando to Salt Lake City with Delta Airlines departing on April 1st?
atis_flight,"Planning to travel in April and need a reservation for Delta Airlines that would take me from Orlando to Salt Lake City, can you help me with this task?"
atis_flight,"Looking for a convenient way to travel to Salt Lake City this April, can you assist me with booking a Delta Airlines flight from Orlando?"
atis_flight,Can you help me find a way to travel from Orlando to Salt Lake City on Delta Airlines for April 1st?
atis_flight,"I'm looking for transportation options from Orlando to Salt Lake City via Delta Airlines on the first of April, can you assist me with that?"
atis_flight,How can I make arrangements for Delta Airlines transport between Orlando and Salt Lake City on April 1st?
atis_flight,How can I travel from Milwaukee to DTW?
atis_flight,What are my options for transportation from Milwaukee to DTW?
atis_flight,Is there a way to get from Milwaukee to DTW via transit?
atis_flight,What are the available options to travel from Milwaukee to DTW?
atis_flight,How can I reach DTW from Milwaukee by air?
atis_flight,What modes of transportation are there to get to DTW from Milwaukee?
atis_flight,Provide Delta Airlines itinerary for a voyage from Toronto to San Diego.
atis_flight,Could you give details on Delta Airlines route from Toronto to San Diego?
atis_flight,"I'm looking for options to travel via Delta Airlines between Toronto and San Diego, could you assist?"
atis_flight,Can you provide me with a Delta Airlines itinerary from Toronto to San Diego?
atis_flight,Is there a Delta Airlines travel option available for flying between Toronto and San Diego?
atis_flight,Kindly share with me the details of a Delta Airlines journey from Toronto to San Diego.
atis_flight,Can you provide me the available air travel options departing from Los Angeles to Pittsburgh on Tuesday?
atis_flight,"I need to know all the possible ways to get from L.A. to Pittsburgh on a Tuesday, can you assist me with that information?"
atis_flight,What are my alternatives for traveling to Pittsburgh on a Tuesday from Los Angeles?
atis_flight,Can you provide information about traveling from Los Angeles to Pittsburgh on Tuesday?
atis_flight,What are the available options for transportation to Pittsburgh from Los Angeles specifically on a Tuesday?
atis_flight,How can I get from LA to Pittsburgh on a Tuesday?
atis_flight,Can you provide details of the scheduled departure from Oakland to Salt Lake City last Wednesday?
atis_flight,I need information on the air travel that operated between Oakland and Salt Lake City on the Wednesday prior.
atis_flight,Could you please enlist the flights leaving Oakland headed to Salt Lake City last Wednesday?
atis_flight,Provide the record of the Wednesday trip from Oakland to Salt Lake City.
atis_flight,Enumerate the details of the travel that occurred on the previous Wednesday route originating from Oakland and ending at Salt Lake City. 
atis_flight,Please state the schedule of the airborne journey made last Wednesday going to Salt Lake City departing from Oakland.
atis_flight,Discover air travel options departing Memphis for Cincinnati on Sunday.
atis_flight,Retrieve available departure times for a Memphis to Cincinnati air route on Sunday.
atis_flight,Search for means of air transportation from Memphis to Cincinnati leaving on Sunday.
atis_flight,Discover a means to travel from Memphis to Cincinnati on Sunday.
atis_flight,Locate a transportation option from Memphis to Cincinnati for Sunday.
atis_flight,Identify a route to commute from Memphis to Cincinnati scheduled for Sunday.
atis_flight,How can I get from Houston to Dallas before the clock strikes midnight?
atis_flight,Is it possible to reach Dallas from Houston pre-midnight?
atis_flight,"Before midnight, what are my options for traveling between Houston and Dallas?"
atis_flight,Is it possible to travel from Houston to Dallas by car before midnight?
atis_flight,Can one reach Dallas from Houston prior to the clock striking twelve at night?
atis_flight,Is there any chance of arriving in Dallas from Houston before midnight by any means of transportation?
atis_flight,Provide a record of all the aircraft that are coming or going from Denver airport during 8-9 pm.
atis_flight,What is the roster of airplanes departing or arriving at Denver airport between 8 and 9 in the evening?
atis_flight,Could you state all the movements of planes scheduled to reach or leave Denver during the 60 minutes starting 8 pm?
atis_flight,Can you provide a tally of all the arrivals and departures scheduled in Denver from 8 to 9 pm?
atis_flight,"Between 8 pm and 9 pm, what are the names of all flights that will arrive or take off in Denver?"
atis_flight,Please furnish me with a compilation of flight schedules arriving or departing from Denver Airport at 8-9 pm.
atis_flight,What are the departure times for Newark airport going to Los Angeles in the afternoon of next Saturday?
atis_flight,Can you tell me which flights from Newark are leaving on Saturday after noon and arriving at LAX that same day?
atis_flight,"Are there any options for travels from Newark to LA, taking off after midday on the upcoming Saturday?"
atis_flight,What are the departures from Newark that will land in Los Angeles after noon on Saturday?
atis_flight,Can you provide me with a list of flights departing from Newark on Saturday afternoon and arriving in Los Angeles?
atis_flight,"Which airplanes can I take from Newark to Los Angeles, leaving anytime after 12 pm next Saturday?"
atis_flight,What is the Friday night itinerary from St. Paul to Kansas City?
atis_flight,Is there a Friday night transportation available from St. Paul to Kansas City?
atis_flight,Are there any travel options for reaching Kansas City from St. Paul on Friday night?
atis_flight,"On Friday night, from St. Paul to which city will the journey be?"
atis_flight,What is the destination city for the trip from St. Paul on Friday night?
atis_flight,Where will one land by traveling from St. Paul to a particular city on Friday night?
atis_flight,What are the available options to travel from St. Petersburg to Charlotte?
atis_flight,"The journey between St. Petersburg and Charlotte, how do you make it happen?"
atis_flight,Is there a way to reach Charlotte from St. Petersburg?
