intent,text,no_taboo_words
payday,What is the timeframe for my next payment processing?,True
weather,What is the temperature range like in Austin right now?,True
calories,Exceeding the prescribed dietary limit has adverse effects on the body.,True
food_last,At what point does the honey become no longer edible?,True
text,Inform Jim that I will return home shortly.,True
how_old_are_you,Which year signifies your upcoming birthday?,True
pto_balance,How many days of absence am I still entitled to?,True
min_payment,What is the lowest payment that I have to make on my Verizon bill?,True
mpg,What is the fuel efficiency of my car in terms of distance covered?,True
pto_balance,What is the number of days off remaining for me?,True
ingredients_list,What is required in order to make a lasagna dish?,True
are_you_a_bot,How can I confirm your existence as something tangible?,True
calories,What is the pizza's nutritional value?,True
tire_change,Can you tell me the estimated time it would take to swap out my worn-out wheel components?,True
pto_balance,Do I have any unused days off that I can still use before the end of the year?,True
calories,Can you tell me about the amount of energy I would get from consuming a serving of fries?,True
pto_request_status,Can you confirm whether or not your leave has been authorized?,True
travel_notification,I request that you notify my monetary establishment that I will be away for a short period and will not be able to access my account.,True
pay_bill,Support is necessary for me to cover the cost of my water bill.,True
pay_bill,My rent bill must be settled with the help of someone else.,True
pay_bill,"Kindly bring up my electric invoice, I am obliged to make a payment.",True
food_last,At what point does honey become unsuitable for consumption?,True
gas_type,What variety of combustible material should be utilized to run this automobile?,True
change_accent,Can we switch to a different vocal tone that appeals to me?,True
payday,"""At what point will the money be deposited into my account again?""",True
pay_bill,My intention is to clear my water bill balance by transferring $4735.,True
how_old_are_you,In how many rotations around the sun would you have completed a full cycle?,True
transactions,Do you know which electronics I bought past 6am this morning?,True
next_holiday,How many more days do we have until the following day of not being at work?,True
pto_request_status,Could you share any details about the current status of the decision made concerning my leave application?,True
transactions,What is the total amount deducted from my bank account after I settled my previous bill?,True
pin_change,"""My recollection of the password to my bank card is not present""",True
mpg,Can you provide me details about how much gas your car requires to cover a certain distance?,True
lost_luggage,It appears as though my belongings have gone astray. ,True
mpg,What amount of gasoline does this car need to cover a certain distance?,True
whisper_mode,Switch to a different volume level than the current quiet one.,True
pay_bill,I have outstanding visa dues that require immediate clearance.,True
accept_reservations,Can you book a spot for dining in advance at the restaurant in New York?,True
whisper_mode,Could you disable the option for discreet talking?,True
recipe,What is the process for starting to make your own homemade pizza dough?,True
gas,What is the current level of energy in my vehicle's tank?,True
repeat,Could you please recapitulate what was just said?,True
next_holiday,Can you tell me the duration until the next break from work?,True
transactions,Can you display a record of my previous activities in this account?,True
next_holiday,When can I schedule my next leisure day?,True
repeat,Can you kindly reiterate the last remark?,True
min_payment,Is there a limit on how little I can pay for my gas bill?,True
change_language,Can you communicate using the French tongue?,True
bill_balance,What is the total cost of my electricity and water consumption?,True
transactions,Demonstrate my monetary movements.,True
payday,"""What was the date of my most recent salary pickup?""",True
recipe,In what way can someone transform flour and water into spaghetti?,True
report_fraud,There are items present in my online bill from Penneys that I did not buy.,True
report_fraud,Am I seeing a wrongful expenditure in my account?,True
gas_type,What type of energy does this vehicle utilize?,True
text,Share a greeting through a written form to Abby.,True
taxes,What is the amount of payment I owe for my state government's budget?,True
next_holiday,Can you tell me when the next official break is?,True
who_do_you_work_for,"""Am I your proprietor?""",True
thank_you,"Expressing gratitude is a common practice to acknowledge someone's goodwill, what are other ways of conveying the same message?",True
weather,Can you provide me the current atmospheric conditions?,True
report_fraud,"I noticed a charge from Payless Shoes on my statement, but I didn't make any purchases there.",True
pto_balance,What is the tally of my leftover time for leisure?,True
meal_suggestion,Can you propose any Roman cuisine ideas?,True
lost_luggage,What are the necessary measures to be implemented when some of my items become untraceable post-journey?,True
plug_type,In what manner do various nations have their power sources connected to electronic devices?,True
weather,Would you mind sharing any insights regarding the meteorological predictions?,True
make_call,Is it possible for me to utilize my mobile phone for communication?,True
whisper_mode,Terminate the low volume setting.,True
mpg,"When driving on the freeway, what is the distance that this automobile can cover on a full tank of gasoline?",True
plug_type,Does France require a transformer for electrical sockets?,True
distance,What is the distance between my current location and Orlando?,True
are_you_a_bot,"""Does a program operate this?""",True
distance,What is the estimated duration of travel to Walmart?,True
gas_type,What type of gasoline should be used?,True
next_holiday,Which upcoming festivity is on the horizon?,True
pay_bill,Could you please provide me with my electric bill for settlement purposes?,True
weather,Can you share the current atmospheric conditions in Austin with me?,True
mpg,How many miles per gallon does this car get?,True
change_accent,Can you try to incorporate a masculine tone in your speech?,True
pay_bill,My electricity bill requires immediate settlement.,True
food_last,What is the period of time that tofu can be frozen prior to spoilage? ,True
pin_change,The set of digits required to authorize my card eludes my memory.,True
plug_type,What type of electrical socket is utilized in Japan?,True
payday,Can you tell me the date on which my salary will be deposited?,True
lost_luggage,"""I'm a bit agitated because certain items I had with me have seemingly vanished.""",True
pay_bill,I require aid in covering my gas expenses.,True
bill_balance,Could you inform me about the price of both auto insurance and payment on a regular basis?,True
make_call,Would you be able to contact Sal?,True
ingredients_list,What are the necessary items for creating a batch of brownies?,True
traffic,Should I expect delays during my commute to work?,True
calories,Is there any specific element present in chicken tenders which contribute to its nutritional value?,True
directions,Could you tell me how to get to Phoenix?,True
bill_balance,Can you tell me the amount due for my rented living space and water consumption?,True
whisper_mode,Initiate hushed function.,True
pay_bill,"""My visa needs to be taken care of financially.""",True
plug_type,Will I need a voltage converter for my electronics when traveling to Mexico?,True
pin_change,Could you share the sequence of digits that grants entry to my checking account?,True
gas_type,Which grade of petroleum is required?,True
how_old_are_you,Could you tell me the date when you came into this world?,True
pto_request_status,What does my free time appear like?,True
food_last,What is the duration till which milk remains consumable?,True
how_old_are_you,Can you tell me when you were born?,True
min_payment,Can you inform me about the smallest amount I need to pay on my utilities bill?,True
how_old_are_you,At which point in your life's journey do you find yourself nearing?,True
weather,I require information regarding the present climate.,True
who_do_you_work_for,By whom are you currently contracted?,True
pto_balance,How many days off can I take?,True
payday,"""When can I expect to receive my next payment?""",True
next_holiday,How much time do I have to wait before getting a break again?,True
gas_type,What type of energy is required by this vehicle?,True
pto_balance,Can you tell me how many leave days I have remaining?,True
plug_type,"In Japan, what kind of socket is usually utilized for electrical connections?",True
travel_notification,"Within a few hours, I will be present in London and it's imperative that information of my local presence is conveyed to the appropriate financial authorities. ",True
whisper_mode,Go back to speaking normally.,True
carry_on,What regulations should be followed while taking toothpaste with you during travels?,True
calories,Can you tell me how much fuel a pizza can provide to our body?,True
carry_on,Can you provide information regarding the requirements for items brought onto American Airlines aircrafts?,True
pto_balance,May I know the amount of time I can still use for personal absence?,True
ingredients_list,What are the things required for making a lasagna recipe?,True
plug_type,Are socket adapters necessary for France?,True
change_language,Our conversations need to be conducted solely in the English language.,True
recipe,What are the steps to make a delicious taco?,True
repeat,Could you please say that once more?,True
traffic,Is the commute congested while traveling to work? ,True
traffic,May I know the present condition of the travel between New Jersey Turnpike and Lincoln Tunnel?,True
who_do_you_work_for,By whom are you paid?,True
calories,What amount of fuel does a banana provide to the human body?,True
change_accent,Adjust the sound of the speech to emulate that of a female.,True
mpg,How far can my car travel on a gallon of gas?,True
how_old_are_you,When exactly did you come into this world?,True
plug_type,How can I establish an electrical connection in France? ,True
are_you_a_bot,Is it possible that you're programmed to reply instead of doing it manually?,True
tire_change,At what point do I need to renew the rubber on my rims?,True
pin_change,Revise the security arrangement of my savings account with an unguessable set of digits.,True
weather,How are things outside in Seattle at the moment?,True
gas_type,What is the substance that powers a vehicle?,True
change_language,"""My desire is to communicate effectively using the Portuguese language.""",True
are_you_a_bot,Are you a physical entity with conscious existence?,True
gas,Is it possible for you to let me know about the level of petrol in my automobile's container? ,True
transactions,At what point did I make my last acquisition?,True
ingredients_list,Can you mention all the components required in cooking tom yum?,True
mpg,What is the efficiency of this car when driven in city conditions?,True
carry_on,What guidelines should be followed while packing toothpaste during a trip?,True
carry_on,I wish to have an understanding of the protocols regarding baggage that can be brought onboard when flying with Southwest Airlines.,True
repeat,Can you please state what you just said once more?,True
transactions,How much money did I drop during my most recent trek to Target?,True
next_holiday,Do you happen to know the date of the following national day off?,True
are_you_a_bot,Are the sounds emanating from your vocal cords natural or created via artificial means?,True
calories,What's the optimal energy intake for an individual?,True
carry_on,"I'm curious about the guidelines for items allowed in the cabin during my flight, could you explain them to me?",True
pin_change,I seem to have misplaced the numerical information assigned for my checking account; any idea what it is?,True
bill_balance,Is the amount due for the telephone services similar to what it was during the preceding month?,True
whisper_mode,Disable the low volume setting.,True
accept_reservations,Is it possible to secure a table at Bill's House of Chop Suey in advance?,True
taxes,Can you tell me how much I'll be charged to figure out my earnings obligations?,True
transactions,What amount did I pay for my most recent excursion to Target?,True
min_payment,What is the smallest amount that I can pay towards my gas bill?,True
ingredients_list,What is required for creating an original Kimchi recipe?,True
meal_suggestion,What type of Indian dish do you suggest I try?,True
nutrition_info,What information is available about the ingredients in apple sauce?,True
tire_change,How can I determine when my current set of wheels is no longer reliable?,True
food_last,How long can I freeze a burrito before it becomes inedible?,True
how_old_are_you,Can you let me know the length of time since you were born?,True
change_language,"Is it acceptable if I converse with you in Spanish, dude?",True
are_you_a_bot,Does an artificial intelligence program create the sound of your voice?,True
taxes,Can you tell me the sum of money that gets deducted from my salary as revenue for the government?,True
recipe,What are the steps to begin creating your own pizza dough at home?,True
gas_type,What level of octane is recommended?,True
repeat,"I'm sorry, could you enunciate that one more time?",True
distance,Please inform me about the expected duration left for completing the journey and arriving at the endpoint.,True
are_you_a_bot,Are you a sentient being with thoughts and emotions or an automaton programmed to respond?,True
thank_you,I value the aid you have given me.,True
directions,Is there a petrol pump nearby Glendale that you can recommend?,True
taxes,What amount of payment do I need to make to the government?,True
who_do_you_work_for,To whom do you owe your obedience?,True
text,Acquire scripted transmission to assess.,True
plug_type,What adaptations do I need to make to use my electronic appliances when traveling to Costa Rica?,True
whisper_mode,What is the alternative to speaking softly?,True
how_old_are_you,On which birthday did you celebrate most recently?,True
food_last,What is the maximum duration that tofu could stay in a frozen state without going bad?,True
nutrition_info,"I need information on the nutritional value of bell peppers, can you help me find it?",True
pto_request_status,How are you doing with your planned break from work?,True
recipe,What methods do you use in getting your taco ready?,True
directions,How can I reach the subway station on foot?,True
meal_suggestion,"""I'm curious about tasting a traditional Irish cuisine.""",True
pin_change,Can you specify the secret code I need to access my account?,True
change_accent,Alter the tone to reflect a feminine sound.,True
tire_change,At what point do I need to seek a replacement for the circular components that enable movement on my automobile?,True
pin_change,"""I seem to have forgotten the specific sequence needed to gain entry into my confidential data, can you assist?""",True
transactions,Is there a record of my electronic acquisitions after 6am today?,True
next_holiday,When will we have our next day of rest?,True
bill_balance,How much do I owe for electricity and water usage?,True
tire_change,When is it time to update the round components on my automobile's rims?,True
travel_notification,Notify my financial institution that I am currently in Brazil.,True
mpg,Can you tell me how much gas the car uses? ,True
lost_luggage,"""The absence of certain personal items is causing me anxiety.""",True
directions,How can I find the correct path to arrive at Phoenix?,True
plug_type,Which kind of electrical outlets are widely adopted across different countries?,True
mpg,"I would like to know the distance your vehicle can go with one gallon of gas, do you have that information?",True
are_you_a_bot,Is there empirical evidence that confirms your existence?,True
directions,What is the hospital closest to my current location?,True
how_old_are_you,Which numerical symbol represents the duration of your life?,True
repeat,Could you kindly restate that once more?,True
taxes,"Hey, do you mind if we talk about my financial obligations to the country's administration?",True
thank_you,"Fantastic, deeply appreciative!",True
accept_reservations,Would it be achievable to reserve a seating arrangement at White Castle?,True
calories,Consuming an excessive amount of energy is detrimental to health.,True
accept_reservations,Are there any provisions for getting seated beforehand at Bill's House of Chop Suey?,True
how_old_are_you,What date do you celebrate your birthday?,True
whisper_mode,End the hushed state. ,True
traffic,Are there any foreseen delays in transportation?,True
change_language,Is there a chance that we could have a dialogue in mandarin?,True
travel_notification,Informing the institution where I keep my money that I will arrive in London soon is important.,True
who_do_you_work_for,Do I have any form of authority over you?,True
whisper_mode,Activate the quiet communication feature.,True
payday,When can I expect to receive my next salary deposit?,True
gas,What is the level of my petrol storage?,True
gas,Is it possible for me to arrive at my intended endpoint with the present amount of substance?,True
make_call,Communicate with your mother.,True
food_last,Is there a limit to the amount of time I can keep tofu frozen before it spoils and becomes unsafe to consume?,True
ingredients_list,What are the steps to make your preferred type of taco dish?,True
pin_change,Would it be feasible to adjust the passcode of my savings account to a new set of digits that I can keep in my memory?,True
gas,Could you inform me concerning the level of combustible liquid inside my container?,True
calories,How much fuel does an orange offer?,True
bill_balance,Can you disclose the total cost of the water service provided to me?,True
make_call,Is it possible for you to contact Sal?,True
food_last,What is the maximum period of storing milk without spoilage when kept at low temperature?,True
meal_suggestion,Can you suggest a preferred Indian cuisine?,True
whisper_mode,Return to the regular volume of speech.,True
text,Write a casual note to Jack.,True
text,Inform Jim that I will be returning home shortly.,True
make_call,I have to use the phone.,True
traffic,Is it likely for me to face congestion while driving?,True
how_old_are_you,On what occasion are you being celebrated for?,True
thank_you,"Your contributions to my success have not gone unnoticed, and I am indebted to you.",True
recipe,Can you give me some inspiration for making a delicious hamburger?,True
who_do_you_work_for,Are you under the control of another individual?,True
thank_you,It's good to have received a reply from you.,True
whisper_mode,Switch to a noiseless state.,True
traffic,"""Are there any holdups on the way to my workplace?""",True
traffic,Are there any delays or congestions while traveling from Philadelphia to New York through I-95 North?,True
pto_request_status,Has there been any progress on the response associated with my time off?,True
pto_request_status,What is the current status of my time off?,True
taxes,Is it possible to deliberate on the outward manifestation of my federal contributions?,True
gas_type,Which type of combustible substance should be filled into this car's container?,True
report_fraud,"My bill displays a payment for something bought at Payless Shoes, but I didn't make this specific purchase.",True
distance,"""How much time should one expect to spend travelling to Omaha via a bus route?""",True
carry_on,What is the policy concerning bringing items with you on board Southwest planes?,True
travel_notification,Kindly let the financial institution know that I'll be taking a break in the Bahamas soon.,True
accept_reservations,"""Are prearrangements required for dining at Central?""",True
transactions,How much has been charged to my bank card since I made the last payment?,True
next_holiday,What is the next free day in my schedule?,True
carry_on,How many pieces of baggage are allowed on a United Airlines flight bound for Austin?,True
tire_change,At what point do my wheels need replacement?,True
taxes,Can you tell me the total amount that the government requires me to contribute towards running the state?,True
text,Secure a written note for evaluation.,True
traffic,Is the commute from Philadelphia to New York via I-95 North unimpeded?,True
pto_request_status,Did my planned absence receive clearance?,True
directions,What is the gas station located closest to Glendale?,True
thank_you,"The solution you provided was highly beneficial, I'm grateful for it.",True
whisper_mode,Change to a quieter setting.,True
transactions,How do I determine the sum of expenses charged to my bank card subsequent to my previous billing statement?,True
whisper_mode,Change to a low-volume option.,True
pay_bill,Can someone assist me in settling my gas bill?,True
change_accent,"Henceforth, I have a preference for one particular gender's vocalization and want to soley listen to it.",True
meal_suggestion,I'm in search of an Asian dish to satiate my appetite.,True
text,Notify Samantha that I'll show up within 10 minutes.,True
traffic,Is it a smooth ride during your morning journey to work?,True
carry_on,Is it acceptable to bring sunscreen in my hand luggage?,True
who_do_you_work_for,"""Are you under my ownership?""",True
carry_on,Can you provide me with information about what I can bring onto the plane for my trip?,True
recipe,What are the necessary steps in creating dough for homemade pizza?,True
distance,How distant are we from reaching our desired endpoint?,True
weather,Could you relay information regarding the temperature and possible precipitation patterns?,True
make_call,It is my intention to use my mobile gadget as a means of establishing contact with another person.,True
tire_change,How do I determine if it's necessary to get fresh wheels for my vehicle?,True
transactions,Please indicate the most recent action that occurred.,True
travel_notification,Kindly inform the financial institution that I'll be visiting Mexico starting next week's Wednesday for a week.,True
traffic,Does my daily travel journey encounter a lot of congestion?,True
traffic,Are there any obstructions or hindrances that I may encounter when driving from Philadelphia towards Newark in the afternoon on I-95? ,True
repeat,May I request to hear your previous statement once more?,True
mpg,How far can the car go on a gallon of fuel?,True
accept_reservations,Is there a way to secure a table beforehand at Bill's House of Chop Suey?,True
food_last,What is the duration for which milk can be stored at home?,True
repeat,Would you mind expressing the query one more time?,True
distance,What's the estimated time of arrival if I'm going to Walmart?,True
pin_change,"""My mind draws a blank when trying to recall the combination necessary for my card's utilization.""",True
recipe,"I am interested in learning how to whip up a savory tuna and noodle bake, can you offer any guidance?",True
meal_suggestion,Can you suggest a dish to cook for supper time?,True
next_holiday,What is the upcoming celebration that I need to be aware of?,True
travel_notification,Convey to the fiscal establishment that I'll be occupying Canadian territory during the entire week commencing on the 6th till the 13th.,True
weather,Can you describe the current state of the skies in Seattle?,True
lost_luggage,I have a feeling that my belongings are no longer with me.,True
directions,Could you provide me directions to walk towards the subway station?,True
change_language,May we use the Spanish tongue to talk?,True
taxes,Can you describe the appearance of my payment for government services?,True
accept_reservations,Can I make advanced arrangements to dine at Taco Bell?,True
taxes,What is the sum of money deducted from my earnings for government revenue?,True
weather,How is nature behaving today?,True
change_language,Would it be feasible to converse with you in the mandarin tongue?,True
recipe,How do you cook a delicious omelet from scratch?,True
transactions,What activity did I engage in recently involving my finances?,True
bill_balance,Can you tell me the exact figure that I owe to Visa?,True
pin_change,Is a security code necessary for me to view my checking account information?,True
distance,How many miles away is Orlando from here?,True
distance,How far away from Walmart am I and how much time it would take me to get there?,True
pay_bill,"""I wish to settle a sum of $4735 for my water bill.""",True
directions,What is the gas station that is closest to Glendale?,True
ingredients_list,What is required for cooking a scrumptious lasagna?,True
tire_change,When can I anticipate having to purchase new rolling pieces for my automobile?,True
are_you_a_bot,Do you belong to the Homo sapiens species?,True
report_fraud,Is there an unauthorized transaction on my account?,True
pto_balance,Are there any more unpaid absences that I could take?,True
change_accent,Alter the sound to match that of a woman's. ,True
how_old_are_you,What is your day of birth? ,True
travel_notification,Would you kindly relay the message to the institution that handles my funds that I'll be away for 48 hours beginning this coming Thursday?,True
gas_type,What is the source of energy your car requires to run?,True
directions,"In terms of distance, which hospital is the most accessible for me at present?",True
make_call,It's necessary for me to communicate through my cellphone.,True
accept_reservations,Can you pre-book your table at Village Inn?,True
make_call,"""I need to communicate with someone through my mobile device.""",True
recipe,Would you kindly enlighten me on the steps involved in creating an appetizing dish of tuna casserole?,True
mpg,What is the efficiency of the car's fuel consumption?,True
pto_request_status,Have I received an affirmative response from the manager regarding my proposed leave of absence?,True
change_language,¿Sería posible tener una versión en español?,True
nutrition_info,What are the health benefits of consuming blueberries?,True
tire_change,When is the appropriate moment to update the traction on my automobile?,True
tire_change,Which indicators can help me identify when it's suitable to swap out my wheels?,True
whisper_mode,Initiate the low volume setting.,True
carry_on,Is there any prohibition on bringing lotion for sun protection purposes along with me during flight?,True
change_accent,The sound I'd like to hear moving forward belongs to one particular gender.,True
make_call,Could you communicate with Stefan Larson by means of your telephone?,True
taxes,What's the monetary share of my earnings that goes towards public funding?,True
bill_balance,"""Can you give me an estimation of how much it will cost to cover the rent and water charges per month?""",True
pin_change,What is the combination required for me to unlock my credentials?,True
pto_balance,What is the extent of my earned liberty?,True
next_holiday,What is the closest break from work?,True
mpg,What is the distance that can be covered using one unit of gasoline?,True
nutrition_info,Do you have any insights regarding the nutritional value of apple sauce?,True
travel_notification,Advise my fiscal organization of my absence from the country on a visit to Dubai from April 14th-22nd.,True
repeat,Would you kindly restate what you said just now?,True
directions,Is there a gas station in the vicinity of Glendale that you are aware of?,True
make_call,Can you please give Sal a ring on the phone?,True
nutrition_info,Please provide me with the dietary details of cheese-covered fries.,True
min_payment,"""What's the tiniest amount that I need to pay off on my gas invoice?""",True
min_payment,What is the lowest amount that I can remit for my rent obligation this month?,True
pto_request_status,Can you inform me if my time off has been authorized?,True
gas,Could you inform me about how much power source is left in my vehicle's container for movement?,True
gas,What is the amount of energy left in my car?,True
accept_reservations,Is it possible to secure a table at the restaurant in New York?,True
mpg,"""How efficient is my car in covering a certain distance using a specific amount of fuel?"" ",True
directions,What is the location of the restroom that is closest to the Statue of Liberty?,True
calories,Is it possible to estimate the quantity of sustenance present in a plate of fries?,True
whisper_mode,Kindly deactivate the function that allows hushed communication.,True
make_call,Can you get in touch with Sal?,True
are_you_a_bot,Is the audio that emanates from you generated through computer programming?,True
make_call,It’s imperative that I get in touch with my mom.,True
are_you_a_bot,Does the existence of your being arouse suspicion or disbelief in others?,True
recipe,Are there any recommendations for preparing homemade pasta?,True
are_you_a_bot,Is the voice that you're using actual speech or is it manufactured?,True
food_last,For how long can milk be kept before it spoils?,True
travel_notification,Can you inform the financial establishment regarding my temporary absence from home starting next Wednesday?,True
weather,What's happening outside in regards to the environment?,True
calories,What is the approximate level of nutritional value that fries have?,True
payday,Is there any update on the timeline for my next remuneration disbursement?,True
pto_request_status,Has there been any progress in your leave status inquiry lately?,True
payday,Can you tell me the date of my upcoming payment?,True
thank_you,I'm truly grateful for the support you've given me.,True
lost_luggage,Have you seen my belongings?,True
payday,When is my remuneration being disbursed?,True
food_last,When does milk reach its potency limit?,True
lost_luggage,"""I am feeling anxious as some of my belongings appear to have disappeared.",True
tire_change,What is the typical lifespan of my vehicle's wheels before they require renewal?,True
distance,How much time does it take to arrive in Boston when traveling by bus on average?,True
thank_you,I acknowledge your response.,True
whisper_mode,Disable the hushed voice setting.,True
distance,How much further do I need to go until reaching our predetermined destination?,True
travel_notification,Transmit a message containing details of my trip to Peru between 19th-26th February to my financial services provider.,True
calories,What is the approximate amount of nourishment provided by fries?,True
tire_change,lacement? ,True
pto_balance,What is the maximum number of consecutive days I am permitted to be absent from work?,True
pto_balance,Is there any more time left in my annual leave bank?,True
nutrition_info,Do you know where I could look up the nutritional value of cheese fries?,True
thank_you,I am grateful for your assistance.,True
mpg,How far can you travel with a single gallon of fuel?,True
min_payment,What is the smallest payment that will cover my hospital expenses?,True
directions,Can you tell me the hospital's location that is in proximity to my current whereabouts?,True
thank_you,Your contribution has made a significant difference.,True
text,Drop a note to Jack with a simple greeting.,True
lost_luggage,The possessions I brought with me have gone missing.,True
distance,Is there a specific time I should aim to reach the airport?,True
travel_notification,"From Thursday through to Friday, can you pass along a message to my fiscal organization?",True
repeat,Can you restate the final statement?,True
nutrition_info,What is the nutrient content of bell peppers that you can gather for me?,True
carry_on,Is there a limit to the amount of luggage I can bring with me on my American Airlines trip to Japan?,True
pay_bill,Assistance is required to settle my water bill.,True
directions,Is it possible for me to reach the train station by walking?,True
pay_bill,I will require aid in settling my rental expenses.,True
lost_luggage,Are my items misplaced or unretrievable?,True
food_last,At what point does milk go bad?,True
thank_you,I am grateful for this.,True
taxes,Would you mind informing me about the complete amount of my obligations to the federal government?,True
are_you_a_bot,Could you confirm if you are programmed software or a person utilizing this profile?,True
accept_reservations,"""Do we need to secure a spot beforehand for Central?""",True
lost_luggage,"""I have a fear of losing my belongings while traveling.""",True
nutrition_info,Can you provide me with the dietary details of bell peppers?,True
tire_change,Did I need to update my wheels in September?,True
carry_on,What are the guidelines for bringing hand luggage on Southwest flights?,True
tire_change,Are my wheels okay after the switch I made in September?,True
pto_request_status,Has the manager authorized my time off?,True
how_old_are_you,Can you inform me about the number of years since your birth?,True
pay_bill,Requesting support in covering the costs of my water bill.,True
change_accent,"I prefer a certain pitch range, can we change the voice modulation accordingly?",True
make_call,Could you please reach out to Sal through a telephonic conversation?,True
travel_notification,Advise the authorities responsible for monitoring unscrupulous behavior within my banking organization about my intended excursion to Mexico.,True
next_holiday,Can you specify the date for the subsequent festivity?,True
pay_bill,The payment for my car requires immediate attention.,True
gas,How much more distance can I cover with my vehicle before I need to refill it?,True
min_payment,What is the smallest possible payment for my insurance bill?,True
nutrition_info,What is the nutritional content of fish?,True
pto_request_status,Could you inform me about the present position of your absence application?,True
transactions,Launch the bank app and display my latest movements of money.,True
taxes,Are you aware of the cost I would incur for my annual income filing?,True
gas,Would you mind indicating the amount of petrol left in my vehicle's receptacle?,True
ingredients_list,Retrieve all the necessary items for me to prepare a pasta recipe.,True
travel_notification,Inform my financial institution that I will be in Canada from the 6th to the 13th of this month.,True
accept_reservations,Is it possible to book a table in advance at Village Inn?,True
whisper_mode,Convert to a low-volume state.,True
weather,What's the current state of the climate in Seattle?,True
accept_reservations,Can I secure a spot at the New York eatery beforehand?,True
gas,Is it possible for me to make it to where I need to go using this amount of gasoline?,True
traffic,"""What is the present status of moving towards Lincoln Tunnel through New Jersey Turnpike?""",True
payday,When can I expect to receive my salary?,True
recipe,How can I cook a savory pot of chili that will impress my taste buds?,True
mpg,What is the rate of fuel consumption for the car? ,True
bill_balance,Can you tell me how much I owe for my water services?,True
tire_change,Advise me on the period I should anticipate purchasing new components for my car's wheel wells.,True
calories,How much energy can you derive from consuming bananas?,True
change_language,Would you be willing to switch your communication settings to Russian?,True
bill_balance,"""What is the total sum that needs to be paid on my Visa account?""",True
accept_reservations,Can you check if the New York eatery has booking options available?,True
calories,How much energy do chicken nuggets contain?,True
meal_suggestion,Can you suggest a flavorful Italian recipe?,True
gas,"""To what extent has liquid been inserted into the container?""",True
min_payment,Is it possible to know the most economical payment option for my insurance bill?,True
transactions,I'm looking for some insights about the recent activity on my account. Can you assist me with that?,True
repeat,Could you kindly rephrase your statement?,True
lost_luggage,"""It appears that my belongings are missing! What course of action should I take?""",True
thank_you,I acknowledge your reply. ,True
distance,How much longer before we reach Omaha if we take the bus?,True
mpg,What distance is it possible to travel before refueling my car?,True
change_language,It is necessary for us to converse using the English tongue.,True
gas,"""At what level is the tank presently filled up?""",True
repeat,May I ask you to utter your words once more?,True
gas_type,What is the appropriate kind of combustible to use for your car?,True
change_language,Express yourself using the Dutch vernacular.,True
make_call,I must make contact with my father.,True
text,Reach out to Courtney and let her know about the road deviation. ,True
bill_balance,"""What is the total balance I owe on my Visa account?""",True
pto_request_status,Is there any news regarding my time off?,True
whisper_mode,It is necessary to keep the function that produces low volume noise.,True
pto_request_status,Is it possible for you to let me know once my leave days have been sanctioned?,True
transactions,Exhibit my financial activities.,True
make_call,It's required for you to have a conversation with Sal over the phone.,True
transactions,Which electronic products did I acquire this early morning post 6am?,True
traffic,"Is there a probability of congestion on the way to Newark, New Jersey from Philadelphia?",True
thank_you,"""I value your efforts.""",True
bill_balance,Can you tell me the cost for this month that I have to pay?,True
pto_balance,What's my balance of unused free days?,True
bill_balance,Did the charge for utilising your mobile stay unchanged from the earlier month?,True
make_call,It's time for me to reach out to my dad.,True
payday,"""When was the last time I received my compensation?""",True
thank_you,A multitude of acknowledgments.,True
directions,What is the route to get to the subway?,True
taxes,What is the sum total that needs to be contributed towards the state's revenue?,True
text,Make contact with Abby by writing a salutation in a digital format.,True
carry_on,What's the maximum number of bags that I can bring along with me on an American Airlines flight to Japan?,True
tire_change,Can you let me know when it's time to replace my worn-out wheels?,True
travel_notification,Advise my monetary organization about my visit to Dubai scheduled for April 14-22.,True
repeat,Can you phrase the query one more time?,True
tire_change,What signs should I look out for to know when it's time to switch my automobile's rubber?,True
min_payment,Is there a lower threshold on how much money I have to dispense for my heating expenses?,True
who_do_you_work_for,Who is responsible for reviewing your work submissions? ,True
pto_balance,Do you happen to know my available time-off balance?,True
bill_balance,What is the amount that I have to settle for my electricity and water usage?,True
whisper_mode,Alter the noise output from its current low level.,True
calories,Overindulging in nutrition contributes negatively to well-being.,True
recipe,I am in search of guidelines to make some delicious pasta.,True
carry_on,What's the limit of hand-carried luggage?,True
payday,What is the date of the most recent record of my earnings?,True
are_you_a_bot,Do you possess biological or technological features?,True
how_old_are_you,When were you born?,True
who_do_you_work_for,To which enterprise are you presently associated as a worker?,True
carry_on,Could you inform me about the specifications for hand baggage on American Airlines planes? ,True
who_do_you_work_for,Is there anyone above your level who I could discuss this with?,True
recipe,How can one make pasta in a simple way?,True
thank_you,Numerous expressions of gratitude.,True
who_do_you_work_for,Who is responsible for your income?,True
travel_notification,Kindly update my financial institution with news of my upcoming getaway to the Caribbean.,True
are_you_a_bot,Do you possess consciousness like a biological being or an artificial intelligence bot?,True
report_fraud,I suspect an unauthorized transaction at McDonald's showing up on my statement.,True
traffic,Are there any anticipated delays on the way?,True
make_call,I require a means of telecommunication.,True
change_language,Is it possible for me to make use of your abilities in conversing in Russian to achieve my objectives?,True
traffic,Will it take longer than usual to reach the destination?,True
distance,"""What is the estimated duration of travel to Omaha when taking the bus?""",True
