intent,text,no_taboo_words
report_fraud,I need to file a complaint about irregular bank transactions in my Bank of the West card.,True
ingredients_list,What is required to prepare a batch of chocolate squares?,True
meal_suggestion,Can you propose any ancient Roman cuisine recipes?,True
meal_suggestion,I need ideas on what to prepare for supper tonight.,True
recipe,What steps do I need to follow to create my own pizza dough from scratch? ,True
repeat,Can you reiterate what was just said?,True
thank_you,I am grateful for the service rendered by you.,True
mpg,What is the distance that a car can cover with a specific amount of gasoline?,True
gas,How far can I travel until I need to refuel before reaching Atlantic City?,True
tire_change,When should one consider getting fresh replacements for automobile parts?,True
transactions,Can you provide me with details regarding the latest activity on my account?,True
thank_you,I'm grateful for the aid you provided.,True
whisper_mode,It is imperative that the hushed feature stays on.,True
ingredients_list,Which elements should be involved in creating a bona fide kimchi?,True
text,Acquire a published communication for assessment.,True
tire_change,What is the estimated time for refreshing my car's wheels?,True
nutrition_info,Can you provide me details about the dietary content of one cup of milk?,True
gas_type,Which variant of flammable matter is necessary for this car?,True
pay_bill,"""I require assistance to take care of my fuel charges""",True
accept_reservations,Is it possible for me to secure a table in advance at Olive Garden?,True
how_old_are_you,During which era did your existence originate?,True
accept_reservations,Is it possible to secure a table at Bill's House of Chop Suey beforehand?,True
plug_type,Are modifications needed for operating electrical devices in France?,True
min_payment,What is the smallest bill amount required to pay for Verizon services?,True
make_call,It is requested that communication be established with Stefan Larson.,True
travel_notification,Convey my trip details to my monetary organization concerning the dates February 23 through February 25 while I'm in Australia.,True
change_accent,"""From here on out, I would like to be exclusively exposed to the sounds uttered by women.""",True
lost_luggage,The item which I carried with me seems to have gone astray.,True
calories,"""Overindulging in sustenance may have adverse consequences on an individual's well-being.""",True
recipe,Any advice for how to cook a great pasta dish?,True
pto_request_status,"""Can you update me regarding the day off availability?"" ",True
taxes,"The total payment required from my earnings, what would that be?",True
change_language,"May we communicate utilizing the dialect of Spanish, por favor?",True
transactions,Can you provide me with information about my recently conducted business?,True
are_you_a_bot,Can I trust that you are a living being?,True
calories,What is the nutritional value of a pizza?,True
meal_suggestion,I would like to sample an Irish cuisine.,True
taxes,I want to have a conversation regarding my payments to the central administration's funding.,True
calories,"Are fries considered a healthy food option, or not?",True
pto_request_status,Is it confirmed that time off was granted?,True
pto_request_status,Could you provide an update on my anticipated downtime?,True
nutrition_info,May I know the details of apple sauce ingredients?,True
ingredients_list,Which items are required to cook macaroni?,True
recipe,What is the method of getting a taco ready?,True
food_last,What is the duration of time before the honey cannot be consumed?,True
pto_request_status,Can you provide an update on the progress of my extended absence plan?,True
change_accent,"Can we hear the other option please, the one that sounds different from this?",True
payday,At what point in time can I expect to receive my following payment?,True
who_do_you_work_for,Who do you answer to regarding the duties allocated to you?,True
next_holiday,What is the upcoming celebration and its date?,True
ingredients_list,What are the necessary items to have before preparing spaghetti?,True
repeat,Can you recapitulate what was said?,True
transactions,What is the total amount charged on my bank card since the last payment?,True
thank_you,Express your gratitude to a heap.,True
mpg,I am curious to know how efficient my vehicle is in terms of consuming petrol or diesel.,True
report_fraud,I cannot comprehend this fee.,True
mpg,What is the average distance this vehicle can cover before needing a refill?,True
report_fraud,I suspect that there's an unauthorized transaction on my account.,True
meal_suggestion,"I'm looking for an Ethiopian recipe to try out, any ideas?",True
accept_reservations,Can one secure a table beforehand at the restaurant in New York?,True
whisper_mode,Deactivate the hushed setting. ,True
traffic,"How heavy is the volume of vehicles on the path leading from Philadelphia to Newark, New Jersey?",True
gas,What's the measure of potential distance left for my car to cover?,True
pto_request_status,Is there anything you can tell me about the progress of my personal days request?,True
transactions,May I see a log of all my financial movements?,True
taxes,Are you familiar with the amount I need to pay for my revenue-based duties?,True
travel_notification,Would it be possible for you to communicate my whereabouts during the end of this week to the relevant authority?,True
min_payment,What is the smallest amount I am allowed to remit for my gas bill?,True
bill_balance,What is the amount that I have to disburse every month for the energy and water I'm utilizing?,True
recipe,Can you recommend some suggestions for preparing a patty sandwich?,True
whisper_mode,Activate the covert characteristic.,True
thank_you,I'm grateful for the feedback you provided.,True
report_fraud,My bill for Penneys has a couple of odd purchases listed that I didn't make myself.,True
gas,What is the current capacity of my tank?,True
pay_bill,I need someone to aid me in meeting my rental dues.,True
min_payment,What is the optimal amount I could settle for on my utilities bill?,True
weather,I want information on the current atmospheric conditions.,True
report_fraud,"My bill displays a transaction labeled as Payless Shoes, yet I cannot recall making a purchase there nor receiving any item from that store.",True
pto_balance,How many off periods can I still claim?,True
meal_suggestion,Have you been informed about what we'll be eating tonight?,True
pin_change,The sequence required for unlocking my plastic payment method slips my mind.,True
plug_type,How is electrical equipment connected across different countries?,True
weather,What should be my plan for the day considering the atmospheric situation?,True
tire_change,At what point should I think about getting fresh rubbers for my vehicle?,True
plug_type,How can I connect my equipment while staying in France?,True
mpg,How efficient is this car when it comes to consumption of fuel per unit travelled distance on a carriage route?,True
repeat,Would you mind restating the question once more?,True
distance,What's the distance between my current location and Orlando?,True
are_you_a_bot,Does this operate on a program?,True
plug_type,Which kind of device port is commonly employed in the Caribbean?,True
next_holiday,When should I plan for my upcoming trip away from work?,True
weather,Can you inform me about the current atmospheric conditions in Austin?,True
pay_bill,I necessitate support for fulfilling the rental dues.,True
change_accent,Is it possible to utilize the opposite gender's tone?,True
payday,Do you have any idea about the arrival time of my upcoming salary?,True
food_last,What is the duration of time when tofu remains consumable after being stored?,True
weather,"""Is Seattle experiencing any distinctive elements in its climate currently?""",True
repeat,Would you mind reciting that statement again?,True
gas_type,What classification of flammable substance should be used?,True
pin_change,My memory fails me when it comes to the access combination of my plastic money.,True
thank_you,The aid you have provided me with is immensely appreciated.,True
bill_balance,May I request for the details regarding the charges of auto loan and insurance that associated with my automobile?,True
recipe,How can I cook a mouthwatering bowl of chili without any hassle?,True
travel_notification,Give a heads up about my visit to Australia to my banking organization from the 23rd to 25th of February.,True
traffic,Is there a possibility of encountering delays on my way to work?,True
calories,Are there any specific components present in chicken tenders that contribute to the body?,True
directions,Could you guide me towards the path leading to Phoenix?,True
bill_balance,hat is the total expenditure for reserving a property and availing of water facilities every month?,True
repeat,Could you kindly reiterate what you just said?,True
tire_change,What are the indications that my vehicle requires new rubber for safety?,True
nutrition_info,What is the composition of apple puree?,True
gas_type,What grade of petrol is required?,True
make_call,It's my intention to get in touch with Sal by means of modern tech.,True
food_last,For what duration of time can milk be kept consumable?,True
recipe,What are the steps needed to cook pasta?,True
repeat,"I missed what you just said, could you say it in a different way?",True
weather,Could you inform me of the meteorological situation at present?,True
whisper_mode,Deactivate the speaking softly feature.,True
recipe,How can you get ready to enjoy a delicious taco?,True
gas_type,Which specific mixture powers your automobile engine?,True
ingredients_list,What is necessary for the preparation of macaroni?,True
payday,How soon will my subsequent salary transfer be processed?,True
ingredients_list,Bring me all the required materials for cooking a pasta recipe.,True
whisper_mode,Return to normal speaking level.,True
carry_on,What restrictions are there for bringing toothpaste on a trip?,True
calories,What's the amount of sustenance present in a pizza?,True
carry_on,I require information on size and weight demands for items taken on American Airlines flights.,True
make_call,Can you contact Sal through a device?,True
transactions,Which electronic products did I acquire after 6am today?,True
mpg,How far can my car go on a tank of gas?,True
text,Inform Jim that I'll be back home in no time.,True
change_language,Conveying information requires utilizing the English dialect.,True
pay_bill,"Provide me with the details of my electric expenses, I wish to discharge them.",True
plug_type,In what way can you connect an electronic device in different countries?,True
plug_type,Do they use the same voltage and socket design over there?,True
who_do_you_work_for,Who is responsible for compensating your services?,True
calories,What is the nutritional value of a banana?,True
change_accent,Adjust the timbre projected by the speaker identifying as female.,True
mpg,How far does my automobile run on a single container of fuel?,True
how_old_are_you,When did you enter this world?,True
pto_balance,What is the limit for my leave of absence?,True
are_you_a_bot,Are you an automated program or some other form of technology?,True
traffic,Can you update me on the present situation of the flow of vehicles heading towards Lincoln Tunnel through New Jersey Turnpike?,True
pin_change,Modify the combination for my savings records accordingly.,True
weather,What's the outdoor atmosphere like in Seattle?,True
change_language,I wish to communicate using the Portuguese dialect.,True
are_you_a_bot,Is there a physical being behind your digital presence?,True
gas,Do you have any idea how much longer I can drive without a refill? ,True
who_do_you_work_for,Can you inform me about the person who supervises you?,True
pin_change,Could you suggest a manner in which I could amend the name displayed on the summary of my deposited and withdrawn funds?,True
carry_on,What entails the guidelines regarding the use of toothpaste during travels?,True
carry_on,Can you provide guidance on what items are permitted in hand luggage with Southwest Airlines?,True
pin_change,May I inquire about the secret identification required for accessing my funds at the bank?,True
next_holiday,When do I have another chance to relax?,True
calories,To what degree do you consume energy from food?,True
carry_on,What are the instructions for traveling with personal belongings as hand baggage on my next flight?,True
pin_change,Can you provide the sequence required to access my checking funds?,True
bill_balance,Does the current invoice for mobile phone usage reflect an amount that equals that of the past month?,True
min_payment,Could you let me know the most basic charge I need to pay against my Verizon bill?,True
accept_reservations,Is it possible to secure a spot at the House of Chop Suey owned by Bill?,True
make_call,I require to ring someone.,True
transactions,How much cash did I dish out for the things I bought at Target last time?,True
min_payment,What is the most economical amount I can settle on my gas bill?,True
ingredients_list,What are the steps to produce traditional kimchi?,True
who_do_you_work_for,With whom do you have a reporting relationship regarding your duties?,True
pin_change,Do you happen to know the passcode for my banking details? ,True
pto_balance,Can you tell me how many leaves I have available?,True
food_last,How long can a burrito last while retained at freezing temperature before it becomes inedible?,True
how_old_are_you,Can you disclose the length of time you've journeyed around the sun? ,True
are_you_a_bot,Is your speech pattern molded entirely by digital algorithms?,True
pto_balance,How many times can I take time off?,True
gas_type,What level of octane is demanded?,True
repeat,could you redo your utterance?,True
change_accent,Alter speaking tone to be more ladylike,True
distance,Inform me of the measure of the path I still need to traverse before getting to our destination.,True
are_you_a_bot,Do you possess autonomous cognition or operate under pre-programmed algorithms?,True
recipe,How to get ready for cooking an omelet?,True
directions,Please convey to me any information regarding a gasoline refill station that can be found near Glendale.,True
pto_balance,What's the maximum amount of time I can be absent from work?,True
mpg,Could you provide information regarding how much gasoline gets utilized when I drive a certain distance with my car?,True
text,Advise Samantha about my arrival time being 10 minutes away.,True
make_call,It's time for me to ring up my old man.,True
pay_bill,Payment is required for my visa.,True
transactions,"""When was the last time I bought something?"" ",True
food_last,What is the period of longevity for tofu when placed inside a freezing compartment?,True
whisper_mode,What are some ways to shift from speaking quietly?,True
weather,What changes are occurring in Austin's atmospheric conditions?,True
thank_you,"Superb, acknowledge your kindness!",True
directions,Which way should I walk to arrive at the subway station on foot?,True
repeat,Could you please restate the inquiry?,True
transactions,How much money did I exhaust from my bank card after settling the previous bill?,True
change_accent,How to modify the sound of a woman speaking?,True
thank_you,I'm grateful for your feedback.,True
text,How can one greet someone using written words?,True
repeat,Can you say that in a different way?,True
taxes,What is the appearance of my payment to the government for national spending?,True
bill_balance,What is the amount I should allocate for electricity and water expenses?,True
tire_change,At what point should I consider renewing the wheels on my vehicle?,True
travel_notification,Notify my financial institution that I am currently in Brazil.,True
mpg,What is the efficiency of the car's fuel utilization?,True
payday,When will my next compensation arrive?,True
directions,What would be the most convenient way to travel to Phoenix?,True
pto_request_status,Is it confirmed that I can take some time off?,True
pay_bill,"""Assist me in settling my natural gas expenses""",True
are_you_a_bot,"Are you actually a biological entity, as opposed to something else entirely? ",True
directions,What is the hospital that is at the shortest distance from me?,True
how_old_are_you,"""Can you share the numerical representation of your journey so far?""",True
mpg,Is my car running efficiently in terms of fuel consumption?,True
repeat,Would it be possible to share the latest point once more?,True
pto_balance,What remains of my allocated time off for this year?,True
accept_reservations,Would it be feasible to book a seating arrangement beforehand at White Castle?,True
calories,"""Excessive consumption of food can be detrimental to one's health.""",True
accept_reservations,Are prior arrangements needed to ensure a seat at Bill's place for Chop Suey enthusiasts?,True
how_old_are_you,At what time of the year do you mark the beginning of your existence on this earth?,True
whisper_mode,What's the method to change the sound intensity on this gadget?,True
traffic,Do we anticipate any delays on the way?,True
taxes,"""What amount do I owe to the state as contribution?""",True
who_do_you_work_for,Is it within my control to dictate your actions?,True
make_call,Is it possible for me to communicate using my handheld device?,True
payday,At what time will the following remuneration be deposited?,True
gas,"""What is the current status of my car's ability to run?""",True
gas,Are there enough reserves for me to reach where I am headed?,True
gas,Give me an update on the quantity of flammable substances stored in my automobile container.,True
food_last,Until what point can tofu be stored when it is put into freezing conditions?,True
ingredients_list,How do I create mouthwatering tacos at home without any difficulty?,True
report_fraud,I am displeased with the result of my transaction at Guitar Center.,True
gas,Is it possible to inform me about the quantity of petrol present in my car's container?,True
calories,What is the energetic contribution of an orange when consumed?,True
bill_balance,Kindly inform me of the charges incurred for my monthly water usage.,True
make_call,Would you be able to get in touch with Sal?,True
food_last,When does milk become unfit for consumption after being kept in storage?,True
plug_type,"In the Caribbean, what kind of socket would be necessary for power supply?",True
next_holiday,Which date do we get to rest from daily routine?,True
pto_request_status,Could you inform me whether my time off has been authorized?,True
payday,When can I expect to receive my compensation?,True
traffic,Is the journey smooth or bumpy?,True
how_old_are_you,What is the numerical value of the anniversary of your birth?,True
pin_change,I am looking to revise the secure identification method for withdrawing money from my savings.,True
recipe,"I'm looking for some fresh inspirations to serve a delicious hamburger, any ideas?",True
traffic,"How congested is the journey from Philadelphia to Newark, New Jersey via I-95 during noon?",True
weather,Is it sunny or cloudy outside at the moment?,True
thank_you,"AI, your contribution is truly valued and appreciated!",True
traffic,Is the road busy during my commute?,True
traffic,How is the road condition along I-95 heading north towards New York from Philadelphia?,True
make_call,I would like to communicate with someone using my device.,True
thank_you,Copious manifestations of appreciation.,True
taxes,How about we delve into my financial obligations towards the state?,True
gas_type,What is the appropriate air form to fill in this automobile?,True
report_fraud,"There is a record of me being charged for something at Payless Shoes, however, I have no recollection of buying anything from them.",True
distance,What distance remains to get to Omaha by bus?,True
carry_on,How do I ensure that my belongings meet the acceptable air travel criteria on Southwest flights?,True
mpg,What's the range of distance this vehicle can run using a specific amount of gas?,True
accept_reservations,Can you tell me if it is mandatory to book in advance for Central?,True
transactions,How much money have I utilized with my bank card subsequent to my previous due payment?,True
meal_suggestion,Can you recommend some dishes that belong to the Asian culinary tradition?,True
carry_on,"When travelling with United Airlines to Austin, what's the allowable quantity of belongings to bring onboard?",True
min_payment,What is the smallest amount I can submit for my Verizon invoice? ,True
traffic,Am I likely to encounter delays during my daily travel?,True
traffic,Are there any congestion issues when driving from Philadelphia to New York via I-95 North?,True
min_payment,What is the most affordable cost for my hospital invoice?,True
pto_request_status,Has my time away from work been authorized?,True
directions,What is the gas station in the vicinity of Glendale?,True
min_payment,What is the most affordable insurance bill option available to me? ,True
whisper_mode,Turn off the murmuring mechanism. ,True
travel_notification,Make my banking establishment aware of my presence in the country of Brazil.,True
who_do_you_work_for,Do you execute commands given by someone else?,True
weather,"""What's the current atmosphere like in Seattle?""",True
change_accent,"""My ears crave hearing only what is spoken by the fairer sex.""",True
payday,What is the timeframe for acquiring my remuneration that has elapsed since my last withdrawal?,True
whisper_mode,How can I switch back to my normal speaking voice?,True
transactions,Is there a way to see my monetary exchanges record?,True
carry_on,May I take sunblock in my personal bag?,True
who_do_you_work_for,Are you under my authority?,True
carry_on,I'm curious about the regulations regarding luggage that can be brought on the plane. ,True
meal_suggestion,What Italian delicacy would satisfy my craving for a delicious bite?,True
distance,Can you tell me the distance left to travel till we get to our final stopping point?,True
weather,Is there any atmospheric variation today?,True
make_call,My intention is to engage in vocal correspondence with an individual via a technological instrument.,True
tire_change,At what point do I need to update the soles of my ride?,True
transactions,Can you share the details of the latest financial activity you engaged in?,True
travel_notification,Could you convey to the financial institution that I will be in Mexico for one week starting from next Wednesday?,True
traffic,Is the conveyance to my employment location free from congestion today?,True
thank_you,That makes me very thankful indeed.,True
repeat,Could you restate that?,True
transactions,What was the total amount I paid for my last purchase at Target?,True
accept_reservations,Can you make prior arrangements for dining at Bill's House of Chop Suey?,True
food_last,What is the duration that I can keep milk in my possession before it needs to be removed?,True
text,Extend a friendly welcome to Abby through digital correspondence.,True
next_holiday,How much longer before I get a breather from work?,True
taxes,"The state government requires a certain sum of money, can you tell me what that is? ",True
pay_bill,I want to settle my outstanding water charges with an amount of $4735.,True
pto_request_status,Is it possible to give me a heads up once my absence from work has been given the green light?,True
directions,Can you give me directions to the underground by means of a pedestrian approach?,True
taxes,How does my contribution to the country's budget appear?,True
accept_reservations,Is it possible to book a table at Taco Bell in advance?,True
taxes,What's the complete sum that has been removed from my salary?,True
travel_notification,Notify my financial institution that I'll be in Australia from the 23rd to 25th of February.,True
change_language,Is it viable to communicate with you utilizing the Mandarin language?,True
recipe,In what manner would you go about cooking an omelet? ,True
taxes,How do I determine what amount of my earnings belongs to the state?,True
bill_balance,What is the figure I am obligated to pay back to Visa?,True
pto_balance,How many more times can I take time off from work?,True
distance,What's the extent of space that separates me and Orlando?,True
distance,What is the estimated arrival delay before I can arrive at Walmart?,True
pay_bill,A sum of $4735 is what I desire to handover in order to meet the expenses incurred towards the supply of water to my place.,True
directions,What is the gas station with the least distance to Glendale?,True
ingredients_list,What do you need in order to create a lasagna meal?,True
tire_change,How much distance can my wheels traverse until they require a service?,True
are_you_a_bot,Is organic life a characteristic feature of your existence? ,True
pay_bill,There's a need for me to remit $4735 worth of funds to my water provider.,True
payday,On which particular day will the remuneration be credited to my account?,True
change_accent,Modify sound to feminine ,True
how_old_are_you,When did you come into existence?,True
travel_notification,"While I'm over in Mexico, can any necessary notification be made to the relevant parties concerning my finances?",True
gas_type,What form of energy drives your car's motor?,True
directions,I would like to know which medical institution is situated at the most convenient spot from my present whereabouts?,True
make_call,I need to communicate with someone.,True
accept_reservations,Is it possible to secure a table at Village Inn in advance? ,True
pin_change,I cannot recollect the code required to access my bank card.,True
pto_request_status,What is the outlook for my time off?,True
travel_notification,I must communicate my location to the financial institution prior to arriving in London.,True
recipe,How can one cook pasta in a tasty manner?,True
change_language,Is it possible to have a version translated into Spanish?,True
nutrition_info,Is there any positive effect on health associated with blueberry consumption?,True
mpg,What is the efficiency level of my vehicle in terms of fuel consumption? ,True
whisper_mode,Begin the hushed state.,True
carry_on,Would applying tanning cream be acceptable while traveling?,True
change_accent,"""My preference is for an alternate sound when hearing any forthcoming vocalizations.""",True
make_call,Could you reach out to Stefan Larson?,True
taxes,Would it be possible for us to talk about how my financial allocations appear on the government's books?,True
bill_balance,What is the total expense involved in paying for my rented place and water usage every month?,True
pin_change,Can you remind me of the secret code I set up?,True
pto_balance,"""How many absences am I allowed to take as per my earned privilege?""",True
next_holiday,Can you tell me the duration before I can have a break from work again?,True
mpg,How many miles can a vehicle travel per amount of fuel consumed?,True
who_do_you_work_for,Are you obligated to follow somebody's instructions?,True
thank_you,Your help has been very helpful.,True
weather,Is the air favorable for outdoor activities in Seattle today?,True
directions,Is there a petrol pump in close proximity to Glendale that you know of?,True
pay_bill,Assistance is required to maintain my accommodation expense.,True
nutrition_info,Can you help me locate the details concerning the nutrient content of cheese fries?,True
meal_suggestion,Would you happen to have knowledge about the culinary option that is currently being planned?,True
min_payment,What is the smallest sum I can pay for my rent bill this month?,True
payday,What is the time frame for me to receive my income again?,True
gas,Kindly let me know how much longer I can drive on my current power source.,True
gas,What is the status of my tank?,True
accept_reservations,Is prior arrangement required for dining at the New York restaurant?,True
payday,On what day will my salary be credited?,True
directions,What is the location of the restroom in proximity to the Statue of Liberty?,True
calories,Would consuming an order of fries affect my daily intake in any noticeable way?,True
pay_bill,How can I take care of my electricity expenses?,True
meal_suggestion,Can you offer a preferable option of Indian cuisine?,True
are_you_a_bot,Are you a voice that comes from a computer program?,True
make_call,Speaking with my mother is necessary for me.,True
are_you_a_bot,"""Can I be certain of your corporeality?""",True
meal_suggestion,Can you recommend a delectable Italian cuisine?,True
are_you_a_bot,Is your speech output generated by an organic entity or a technological mechanism?,True
food_last,What's the maximum amount of time that milk can remain consumable?,True
report_fraud,There seems to be some unauthorized transaction on my account that appears to have come from McDonald's.,True
weather,Do you have data on the present conditions outdoors?,True
calories,What is the expected nutritional value of fries?,True
pin_change,"I need to reset the secret code for the funds I'm stashing away, can you help me with that?",True
nutrition_info,I am curious to learn more about the composition of cheese fries; can you assist me?,True
report_fraud,I have reason to believe that there's an unapproved withdrawal from my account.,True
payday,What's the day when I receive my salary?,True
food_last,When does milk spoil and need to be discarded?,True
pin_change,Update the password for my deposit repository.,True
thank_you,Your response is most welcome.,True
pto_balance,What remains of my allocated absence?,True
distance,Could you let me know about the distance left for us to accomplish our destination?,True
travel_notification,"What's another term for reporting my travel schedule for a particular week instead of using the phrase ""pass on information""?",True
calories,How much energy can I gain from consuming fries?,True
mpg,I am curious to know about the car's fuel consumption rate.,True
who_do_you_work_for,Are you being directed by another person?,True
traffic,Is there congestion on the path leading to your job site?,True
tire_change,When is it time to get new wheels for my vehicle?,True
pin_change,What is the security procedure for my current checking status?,True
directions,Can you inform me about the whereabouts of the hospital in proximity?,True
thank_you,I am grateful for your supportive collaboration.,True
text,Convey information about the detour to another individual named Courtney without using the act of SMS transmission.,True
text,Reach out to Jack with a brief salutation using your phone or computer.,True
nutrition_info,Discover the substance details of bell peppers for me.,True
carry_on,Is there a weight limit for my luggage on an American Airlines flight going to Japan?,True
pay_bill,"To fulfill my obligation of compensating for the consumption of water, aid is required on my part.",True
mpg,"When cruising on the expressway, how efficient is this vehicle in consuming gasoline and covering miles as compared to its regular city drive?",True
food_last,When does milk reach its spoilage point?,True
thank_you,My knowledge base has been expanded by your generous sharing.,True
traffic,Is it likely that the roads will be congested when I leave for my workplace?,True
are_you_a_bot,Can you confirm if you are an AI or controlled by a biological entity?,True
report_fraud,"Even though my bill indicates an expenditure at Payless Shoes, I did not shop there.",True
whisper_mode,Activate the hushed function.,True
carry_on,Can you tell me about the requirements for taking personal items on a Southwest flight?,True
whisper_mode,Can you switch to a non-soft speaking setting?,True
pto_request_status,Is there any update from the manager on my break?,True
how_old_are_you,Can you inform me on the number of times you have been around the sun?,True
pay_bill,What is the process to settle my electricity expense?,True
change_accent,"I prefer the sound of the opposite perspective, can you alternate it for me?",True
make_call,Could you establish communication with Sal using your device?,True
travel_notification,"Before embarking on my vacation, I must apprise the anti-fraud unit of my travel plans.",True
whisper_mode,Disable the low-volume feature.,True
recipe,Can you present me with creative suggestions on how to prepare a burger?,True
plug_type,What is the standard power source connection globally?,True
nutrition_info,Can you inform me about a fish's dietary value?,True
next_holiday,Can you inform me about the upcoming event?,True
transactions,Launch the banking application and display my latest account history.,True
whisper_mode,Activate the hushed state.,True
gas,Could you provide information on the volume of gasoline stored in my automobile's reservoir?,True
ingredients_list,Retrieve all the necessary items to prepare a pasta meal.,True
travel_notification,Advise the relevant authority about my imminent arrival to a foreign land.,True
accept_reservations,Can one arrange for advance seating at Village Inn? ,True
weather,What's happening in the atmosphere regarding what we intend to do outside?,True
traffic,What kind of driving experience can be expected on the way to New York from Philadelphia via I-95 North?,True
accept_reservations,Does the New York restaurant allow pre-booking of tables?,True
gas,Can I make it all the way to where I'm going with what's remaining in the tank?,True
traffic,Could you give me an overview of the present state of movement between the New Jersey Turnpike and Lincoln Tunnel?,True
plug_type,Is it feasible to operate electronic gadgets in Mexico without requiring any alteration?,True
traffic,Is there a smooth transportation transition while traveling on I-95 from Philadelphia to Newark at noon?,True
tire_change,Can you let me know when it's time to get a fresh set of wheels?,True
calories,How much energy can we obtain from consuming bananas?,True
change_language,Would you consider altering the linguistic option to Russian?,True
bill_balance,"""Could you tell me the sum that needs to be paid for my visa?""",True
accept_reservations,Would I be able to book a table in advance at the specified time and location for the establishment in New York?,True
calories,How much energy can be obtained from consuming chicken nuggets? ,True
meal_suggestion,Can you recommend a delectable dish from Italy to satiate my hunger?,True
gas,What is the extent of the contained substance?,True
text,Susan needs to be informed that the scheduled meeting has been cancelled.,True
distance,"""What is the estimated moment of arrival to Omaha using the bus route?""",True
mpg,How far can I go on a full tank of gas?,True
change_language,It is imperative that we communicate utilizing the English language.,True
gas,How much potential does the container hold?,True
plug_type,What type of electrical connector is required in Japan?,True
change_language,Can you communicate using the tongue of Nederland? ,True
make_call,I must get in touch with my dad somehow.,True
report_fraud,"""There seems to be a mismatch on my account from the recent transaction with Guitar Center.""",True
bill_balance,What is the total balance on my Visa account?,True
pay_bill,Fulfill my gas expenditure needs through my available checking account balance.,True
whisper_mode,Muteness should be kept on.,True
recipe,What are the ways to commence producing pizza dough for consumption in personal space?,True
transactions,What did I spend on my last trip to Target?,True
make_call,Would you communicate with Sal via telephone please?,True
transactions,What electronic goods did I obtain earlier this morning past 6am?,True
taxes,"""Can you give me an estimate for my income-related fees?""",True
whisper_mode,How can you transition from hushed tones?,True
bill_balance,What is the cost I am expected to cover within this calendar month?,True
pto_balance,Is there any more leisure period that remains unused?,True
bill_balance,Is there parity between the current and past phone expenses?,True
make_call,It's necessary for me to get in touch with my dad.,True
payday,At what point in time did I obtain my earnings?,True
who_do_you_work_for,"""To which company are you associated with?""",True
directions,What is the walking path to reach the subway station?,True
taxes,"""How do I calculate the value of my obligation to the government for their services?"" ",True
text,Say hello to Abby via electronic means.,True
carry_on,How many bags am I allowed to bring onboard my flight to Japan with American Airlines?,True
pay_bill,"Generate a statement reflecting my electric charges, I would like to settle it.",True
repeat,Would you mind recapping your previous statement?,True
repeat,Would you mind restating the question for me once more?,True
pto_request_status,"""Is there any news about being absent from work?""",True
min_payment,What's the most economical option available for paying my heating costs?,True
who_do_you_work_for,Who is the person responsible for overseeing your workplace tasks?,True
bill_balance,What is the total cost I need to cover for my monthly usage of electricity and water?,True
travel_notification,Kindly communicate my upcoming travel plans to my monetary organization as I'll be enjoying myself in Mexico for a week starting next Wednesday.,True
calories,"""Consuming too much energy-dense nourishment can have negative effects on the body.""",True
recipe,What are the steps in preparing a delicious tuna salad meal?,True
carry_on,Is there a limit on the amount of luggage I can bring with me inside the plane?,True
plug_type,Do I need to prepare for adapting any electronic devices before visiting Costa Rica?,True
are_you_a_bot,Do you have a beating heart or run on electricity?,True
how_old_are_you,What is the specific day and month when you were brought into this world?,True
weather,Shall we observe the state of the environment around us?,True
carry_on,Can you enlighten me on the requirements for bags permitted on American Airways voyages?,True
who_do_you_work_for,May I know the individual above your position whom I can communicate with?,True
recipe,What is the process of creating cooked pasta?,True
thank_you,Your contribution is much appreciated.,True
weather,Can you describe the outdoor ambiance for me presently?,True
report_fraud,"There is an entry in my bill from Payless Shoes, though, I didn't acquire anything from them.",True
are_you_a_bot,Is your existence the product of organic development or programmed creation?,True
report_fraud,I discovered an unexpected purchase on my account associated with Dave's Video.,True
traffic,Are there delays anticipated in the transportation flow?,True
make_call,I require a means of vocal correspondence.,True
change_language,Would you be willing to help me employ Russian with your aid?,True
traffic,Are there any obstructions expected on our path?,True
distance,How far is Omaha on the bus route?,True
accept_reservations,Will I be able to obtain a spot at the Olive Garden for dinner tonight?,True
change_accent,Can you experiment with an alternative tonality?,True
directions,Which path leads to the train station by walking?,True
food_last,At what point does tofu become inedible after being stored frozen?,True
food_last,Till when is it safe to keep milk?,True
pin_change,What is the requirement to unlock my checking balance information?,True
ingredients_list,The things that need to be present for making a plate of macaroni?,True
make_call,May I ask permission to utilize a device that allows verbal communication at a distance?,True
are_you_a_bot,Is there any degree of AI that operates as the primary source of your processing power?,True
meal_suggestion,Which Roman recipes would you recommend to try out?,True
next_holiday,What is the date of the upcoming festive event to be conducted at this location?,True
change_accent,Can one adjust the auditory quality of someone to that which is associated with being female?,True
transactions,What electronic items did I buy this morning after 6am?,True
pto_request_status,Can you inform me about the progress of my anticipated break?,True
weather,Can you describe the state of the environment at present?,True
tire_change,Did I make any adjustments during September that require attention?,True
gas,What is the current status of my transportable container's reserve for inflammables?,True
plug_type,"In France, do they require special adaptors to connect electronic gadgets?",True
pin_change,May I request for the confidential combination required for withdrawals from my deposit facility?,True
travel_notification,Notify the Fraud Prevention Team about my departure to a southern country.,True
pto_request_status,Can you provide me with an update about the judgment of my scheduled break?,True
taxes,What is the amount of money I owe to the government according to my earnings?,True
