intent,text,no_taboo_words
who_do_you_work_for,To whom do you give updates regarding your job responsibilities?,True
ingredients_list,What items are essential for creating spaghetti dish?,True
gas_type,Which specific product is suitable for powering this automobile?,True
transactions,What's the total amount debited from my bank card since I made the latest payment? ,True
thank_you,Express gratitude largely.,True
report_fraud,"""I can't believe they're asking for this payment.""",True
report_fraud,"""I think my account was used for something I didn't authorize.""",True
meal_suggestion,What are some possible dishes I can create utilizing Ethiopian cuisine components?,True
accept_reservations,Can one make arrangements for a dining experience at the eatery in New York?,True
whisper_mode,Disable whispered operation.,True
traffic,"How congested is the commute between Philadelphia and Newark, New Jersey likely to be?",True
gas,How a great deal of combustion material does my car still contain?,True
gas,How much distance is feasible for my car to cover without refueling?,True
pto_request_status,Is there any development regarding my time away?,True
transactions,Could you exhibit the records of my money movements?,True
taxes,Can you provide me with the expenses related to my earnings and payments?,True
min_payment,What is the smallest possible amount that I must offer for my gas bill?,True
change_language,Can you communicate using the French dialect?,True
bill_balance,Can you tell me the amount to be spent on utilizing electricity and water?,True
recipe,Provide some concepts to prepare a hamburger.,True
whisper_mode,Activate silent function.,True
thank_you,I'm grateful for your response.,True
report_fraud,I have received an electronic invoice which displays goods that were not obtained from Penneys by myself.,True
gas,What is the remaining capacity of the vehicle's container?,True
pay_bill,Help is essential in settling the rent obligation.,True
whisper_mode,Alter your sound settings to a hushed level.,True
repeat,May I ask for a restatement of the information conveyed earlier?,True
min_payment,What is the smallest quantity of money required to settle my utilities expenses? ,True
weather,Can you inform me about the current atmospheric conditions?,True
report_fraud,"Despite not having any memory of making a payment at Payless Shoes, my bill statement has their information labelled on it.",True
pto_balance,How many off-work intervals do I still own?,True
meal_suggestion,Do you have knowledge regarding the planned food item for our evening meal?,True
pin_change,I cannot recall the code required for the card access.,True
plug_type,What type of power supply is standard across the globe?,True
weather,Can I know what to expect from the atmosphere for the forthcoming time?,True
tire_change,What signs signify that it's time to get different treads for my vehicle? ,True
plug_type,Can you guide me on how to power up gadgets in France?,True
repeat,"I'm sorry, would you mind posing your question anew?",True
distance,What is the distance between my current location and Orlando? ,True
are_you_a_bot,Is there an automated mechanism behind this? ,True
plug_type,How does electricity flow into appliances in the Caribbean?,True
next_holiday,When is the following instance that I can unwind away from my work responsibilities?,True
weather,Can you inform me about the climatic conditions prevailing in Austin?,True
pay_bill,I necessitate aid with discharging my rent dues.,True
change_accent,Is there an alternative guy sound that you could utilize?,True
food_last,Is it possible to store tofu in the frosty compartment without any changes?,True
weather,How is the climate treating Seattle?,True
repeat,Would it be possible to recapitulate your previous statement?,True
gas_type,What designation of combustible substance is required?,True
pin_change,I am unable to retrieve the specific numerical sequence needed for my card usage.,True
thank_you,The support you've given me is truly appreciated.,True
bill_balance,May I ask for a breakdown of the amount required for my vehicle installment and coverage payments?,True
recipe,Could you share with me an appetizing option for cooking chili?,True
traffic,Am I likely to experience hold-ups during my commute?,True
calories,What kind of energy can you get from eating chicken tenders?,True
directions,What's the route to Phoenix?,True
bill_balance,Can you inform me about the expense related to renting and using water in my place of residence?,True
tire_change,What are the indications that my wheels require attention?,True
nutrition_info,I'm curious to know what components form apple sauce.,True
gas_type,Which grade of petrol should be utilized?,True
lost_luggage,he possessions I had with me are currently not within reach.,True
food_last,What is the duration of milk freshness?,True
recipe,How to prepare a bowl of spaghetti?,True
repeat,Will you kindly reiterate your previous statement?,True
weather,Is there any information regarding the outside environmental situation that I ought to be aware of at present?,True
whisper_mode,Disable the hushed state.,True
recipe,In what manner can a taco be cooked?,True
gas_type,Which substance does your vehicle consume for its movement?,True
ingredients_list,What are the necessary items to prepare macaroni?,True
payday,When will the compensation for my labor be transferred to me next?,True
ingredients_list,Obtain everything necessary to cook a pasta dish.,True
whisper_mode,In what way can someone return to regular speaking after lowering their volume?,True
carry_on,How should toothpaste be handled during travels?,True
calories,How fuel-packed is a whole pizza?,True
carry_on,Is there anything notable to bear in mind when bringing a bag onto an American Airlines aircraft?,True
make_call,"""I require your assistance in contacting Sal.""",True
transactions,What items from the electronic category were added to my possession post 6am today?,True
mpg,How far can my car travel on a single tank of gas?,True
text,Inform Jim that I'll be returning home shortly.,True
pay_bill,Show me my electricity usage invoice so I can settle it.,True
plug_type,What is the standard worldwide power connection mechanism?,True
traffic,Is it congested while heading towards the workplace?,True
plug_type,Do they use the same electricity connectors in that area?,True
who_do_you_work_for,Who is responsible for paying you?,True
calories,How much fuel does a banana provide to our body?,True
change_accent,Adjust the intonation uttered by the feminine gender.,True
mpg,To what extent does my car consume petrol to travel a particular distance?,True
how_old_are_you,When did you complete your first year of existence?,True
pto_balance,How long am I able to enjoy a leave of absence from work?,True
are_you_a_bot,Can you verify if the being communicating is organic or synthetic?,True
traffic,Can you provide an update on the current status of transportation between New Jersey's turnpike and Lincoln Tunnel?,True
pin_change,Modify the code for my reserve funds by making it easy to recall.,True
weather,Could you describe the environmental conditions in Seattle at present?,True
gas_type,In what manner must the vehicle be supplied with power?,True
are_you_a_bot,Is it verifiable that you exist as a sentient being?,True
gas,How much distance can I cover with the current energy in my automobile?,True
next_holiday,Discover the upcoming leisure time.,True
who_do_you_work_for,Can you inform me about the person in charge of your department?,True
pin_change,How can I update the title linked to my financial transactions log?,True
carry_on,"""Can you tell me what is allowed in terms of baggage when flying with Southwest?""",True
pin_change,Do you know the password associated with my checking?,True
calories,How much fuel does your food provide?,True
carry_on,Is there anything I should consider when packing my hand-held belongings for my upcoming trip?,True
pin_change,Can you provide me the code to access my financial records?,True
bill_balance,Is the amount payable for your phone service consistent with that of the previous period?,True
min_payment,hat is the smallest sum of money allowable for me to clear with my Verizon statement?,True
accept_reservations,Is it possible to secure a spot at Bill's House of Chop Suey?,True
transactions,How much did I shell out on the earlier Target excursion?,True
ingredients_list,Is it possible to create genuine Kimchi using specific techniques?,True
who_do_you_work_for,Who is the person in charge of managing your responsibilities?,True
pin_change,Tell me how to gain entry to my personal banking data.,True
pto_balance,Can you tell me the number of leaves I can still avail?,True
food_last,hat's the maximum duration of freezing a burrito to keep it in good condition?,True
how_old_are_you,Can you inform me about the duration for which you've existed on Earth?,True
are_you_a_bot,Are you produced through digital means?,True
pto_balance,What is my available time off balance?,True
repeat,Kindly communicate once more.,True
are_you_a_bot,Is your consciousness generated by organic matter or electronic components?,True
recipe,In what way do you create a cooked egg mixture folded in half with added ingredients?,True
pto_balance,What is the maximum amount of time I can be absent from work?,True
mpg,I would like to know how far my car can go with a specific amount of fuel.,True
text,Advise Samantha of my impending arrival in the span of 10 minutes.,True
pay_bill,"""Clearing off my visa cannot be overlooked.""",True
food_last,What is the maximum duration for which tofu can acquire optimal texture and taste while being kept in the icy atmosphere?,True
whisper_mode,How can one adjust the volume of their conversation to be less audible?,True
weather,Can you give me an update on the atmospheric conditions in Austin?,True
thank_you,"Amazing to hear that, I'm overjoyed!",True
directions,What's the path to get to the subway without relying on any other means of transportation?,True
repeat,Could you kindly restate the inquiry?,True
transactions,"Since my previous payment, what's the accumulated value of charges applied to my bank card? ",True
change_accent,Transform the sound of the speaking entity to a feminine quality.,True
thank_you,Your response has been acknowledged.,True
text,Would it be possible for you to scribble a salutation using a writing implement?,True
repeat,Kindly clarify your last statement?,True
bill_balance,How can I calculate my expenses for electricity and water consumption?,True
tire_change,What are the signs that indicate I need to perform maintenance on the wheels of my vehicle?,True
travel_notification,Notify my financial institution that I am currently in Brazil.,True
mpg,How efficient is the car's gas consumption?,True
payday,"""At what moment can I anticipate being compensated again?""",True
directions,"I need guidance on getting to Phoenix, can you help?",True
pto_request_status,Is there a verdict on my application for free days?,True
pay_bill,One thing I need your support is to take care of my gas expenses.,True
are_you_a_bot,Does a living being inhabit your form?,True
directions,What is the hospital that can be accessed with minimal travel time?,True
how_old_are_you,"""What is the numeric symbol that accurately portrays your time in existence?"" ",True
mpg,"""How efficient is my car in utilizing its gas to travel a certain distance?""",True
accept_reservations,"""Does White Castle facilitate pre-arrangements for occupying a table?""",True
calories,Consuming excessive energy is not advisable.,True
accept_reservations,Are there any arrangements that need to be made beforehand to dine at Bill's House of Chop Suey?,True
whisper_mode,What's the way to disengage from the hushed feature?,True
taxes,What is the sum of my locality contributions? ,True
who_do_you_work_for,Can I claim to have authority over you?,True
payday,"""When will the following financial disbursement be made available to me?""",True
gas,What is the status of my vehicular energy container?,True
gas,I am interested to know the quantity of energy present in my automobile storage unit. ,True
food_last,"Before becoming spoiled, how much time can tofu spend inside the cold chamber?",True
ingredients_list,Could you provide me with steps on how to create a taco formula? ,True
report_fraud,There's something negative that I see in my account regarding the interaction with Guitar Center.,True
gas,Do you have an idea of the quantity of petrol that remains in my automobile?,True
calories,How much sustenance can be derived from eating an orange?,True
bill_balance,Could you provide information on the amount due regarding the consumption of water at my residence?,True
food_last,Until when is it feasible to keep milk?,True
plug_type,In what manner do they provide electricity in the Caribbean?,True
next_holiday,When will we be able to take a break once more?,True
pto_request_status,Can you inform me whether my time away from work has been given the go-ahead?,True
transactions,Can you tell me the expense of my latest visit to Target?,True
payday,What's the day on which my salary will be credited?,True
whisper_mode,Go for another approach aside from speaking very softly.,True
traffic,Does movement take longer than expected?,True
how_old_are_you,"Tell me, within twelve months from today, how many additional candles shall brighten up your celebration?",True
pin_change,Would it be possible to adjust the secret combination to unlock my stored finances?,True
recipe,Could you propose creative approaches to serving hamburgers?,True
traffic,"How much time should I calculate for a journey to Newark, New Jersey from Philadelphia around mid-day via I-95?",True
weather,What's the current situation outside in terms of air and skies?,True
thank_you,"The work you do is truly remarkable, AI.",True
gas_type,Which element is required to power up this vehicle's engine?,True
traffic,Are the roads congested during my daily commute?,True
traffic,Are the cars on I-95 North bound for New York from Philadelphia moving smoothly? ,True
thank_you,Countless appreciations offered.,True
taxes,How about we delve into the distribution of my monetary obligations to the central administration?,True
gas_type,Is there a specific ingredient that should be used to operate this means of transportation?,True
report_fraud,"I have a receipt for Payless Shoes in my bill statement, but I don't think I made any purchase there.",True
distance,When will we likely arrive at our destination when utilizing the bus route heading to Omaha?,True
mpg,What is the distance covered by this car in a certain period of time?,True
accept_reservations,Is it compulsory to make proper preparations before visiting Central?,True
transactions,"""How much money have I utilized on my bank card after the previous successful settlement?""",True
meal_suggestion,Can you recommend a dish from an Asian kitchen?,True
min_payment,What is the smallest amount required for me to settle my Verizon bill?,True
next_holiday,Please share about the upcoming break from work.,True
traffic,Does vehicular flow slow down when I'm commuting for work?,True
traffic,What is the status of the flow of vehicles heading to New York from Philadelphia via I-95 North? ,True
min_payment,What is the smallest sum I might remit for my medical expenses?,True
pto_request_status,Has the decision been made regarding my time away from work?,True
directions,What is the gas station that's at the shortest distance from Glendale?,True
min_payment,What is the most economical value for my insurance fee?,True
whisper_mode,Deactivate the quiet setting.,True
travel_notification,Advise the financial entity I'm associated with about my current visit to Brazil.,True
who_do_you_work_for,Is someone giving you instructions to follow?,True
weather,What is the atmospheric condition in Seattle?,True
change_accent,"""Henceforth, I opt for an atypical vocal resonance.""",True
payday,At what time in the past did I avail myself of my earnings?,True
whisper_mode,What's another way to switch out of low volume setting?,True
transactions,Is there a way to check my money movements within my account?,True
who_do_you_work_for,Is it under my ownership?,True
carry_on,What are the guidelines for luggage that I can keep close to me while travelling?,True
meal_suggestion,What Italian culinary recommendation would you offer me?,True
distance,What is the space between us and our final stopping point?,True
weather,Can you describe the current environmental state?,True
tire_change,How often do I need to renew the components that touch the road on my car?,True
travel_notification,Can my financial institution be aware that I will not be in the country for a week?,True
thank_you,Your assistance has my utmost gratitude.,True
repeat,Could you please rearticulate that?,True
accept_reservations,Would I be able to arrange for a confirmed seating time at Bill's House of Chop Suey?,True
food_last,For what duration is it safe to store milk in my refrigerator?,True
text,Use your phone to say hello to Abby in written form.,True
distance,What is the duration needed from here to walmart?,True
next_holiday,How far away is my leisure opportunity?,True
taxes,Can you inform me of my locality's fiscal contributions?,True
next_holiday,Can you inform me about the following celebration date?,True
pay_bill,I would be interested in settling my water expenses for $4735.,True
pto_request_status,Could you let me know when my planned absence has been given the green light?,True
directions,Can you suggest a walking path to get to the subway from here?,True
change_language,May we interact by utilizing the Spanish dialect?,True
taxes,How does the government collect revenue from citizens' income?,True
accept_reservations,Is it possible to secure a table at Taco Bell in advance?,True
taxes,Can you provide me with an amount that I have paid out of my wages?,True
travel_notification,The dates of my visit to Australia are February 23-25 and I need to advise my financial institution.,True
change_language,May we communicate utilizing Mandarins language?,True
recipe,What is the technique to cook omelet?,True
taxes,Is there any obligation for me to provide a certain quantity of money to the local authorities?,True
bill_balance,What is the monetary figure that needs to be paid off to Visa?,True
distance,What's the span from here to Orlando?,True
pay_bill,The sum of $4735 is what I aim to allocate for my usage of water in my property.,True
ingredients_list,What is indispensable when it comes to cooking lasagna?,True
tire_change,How much time do I have until maintenance is required for my wheels?,True
are_you_a_bot,Can you confirm that you possess organic attributes?,True
pay_bill,My water utility charges have come up to an exact sum of $4735 that needs to be resolved.,True
payday,What is the scheduled day for remunerating me?,True
change_accent,Modify sound to womanly intonation.,True
how_old_are_you,Tell me the exact moment you came into this world.,True
gas_type,What is the source of propulsion for the motorized transport you operate?,True
directions,Can you tell me which medical center is a short distance away?,True
accept_reservations,Is it possible to schedule a table at Village Inn?,True
pin_change,I cannot recall the code for accessing my card.,True
travel_notification,I require to notify the monetary institution about my London schedule within a couple of hours.,True
recipe,What steps are involved in producing spaghetti?,True
change_language,"""I'd rather converse using the Spanish tongue.""",True
nutrition_info,Could incorporating blueberries into your diet improve overall health?,True
mpg,How far does your car run per amount of petrol consumed?,True
tire_change,When is it necessary to get fresh materials for my car's rolling components?,True
whisper_mode,Initiate hushed status.,True
carry_on,May I pack my tanning lotion within my personal belongings during air travel?,True
change_accent,"In the future, it would be my pleasure to perceive auditory communication exclusively emanating from the fairer sex.",True
taxes,Is a conversation regarding the allocation of my financial obligations to the central authority on the table?,True
bill_balance,What are the charges for my rented space and water consumption?,True
pin_change,Can you clarify the secret code I need to access my funds?,True
pto_balance,"How many break periods am I entitled to currently, considering my tenure?",True
next_holiday,Could you tell me the length of time left before my work break?,True
mpg,How far will your vehicle go on one container of gas?,True
who_do_you_work_for,Are you under the authority of anyone in particular?,True
thank_you,I am grateful for the help that you've provided.,True
weather,How would you characterize the atmospheric phenomenon in Seattle today?,True
directions,"I'm looking for a gas station in proximity to Glendale, can you provide suggestions?",True
pay_bill,Assistance is required to cover the rental expense.,True
nutrition_info,Can you provide me with the details of the nourishment for cheese fries?,True
meal_suggestion,Are you aware of what will be served for supper?,True
min_payment,What is the smallest sum that I am required to submit for my lodging dues during this particular month?,True
payday,"""When will my future salary deposition occur?""",True
gas,What is the quantity of gasoline remaining in my automobile?,True
accept_reservations,Is it possible to secure a table at the New York restaurant?,True
payday,On what day do funds get deposited into my account?,True
directions,Can you tell me the location of the bathroom in proximity to Statue of Liberty?,True
calories,Is there a significant amount of intake from consuming fries?,True
pay_bill,How can I settle my electricity liabilities?,True
meal_suggestion,Could you propose a particular Indian delicacy that you prefer?,True
are_you_a_bot,Are your spoken words computer-generated?,True
make_call,I require communication with my maternal figure.,True
are_you_a_bot,Can you confirm the tangible nature of your being?,True
meal_suggestion,Can you recommend a tasty Italian dish to try?,True
are_you_a_bot,Are you utilizing organic vocal cords or machine-generated sounds?,True
food_last,For how many days can milk remain consumable?,True
report_fraud,"""I believe that my account is showing an unauthorized payment from McDonald's.""",True
weather,Is there any information available right now regarding the climate outside?,True
calories,What is the quantity of energy in fries?,True
pin_change,Modify the password I use to secure my budget reserve.,True
nutrition_info,Is there any way to get an understanding of the dietary composition of cheese fries?,True
report_fraud,"""There might be an illegitimate occurrence in my financial statements""",True
payday,What time will my salary be disbursed?,True
food_last,When should I stop drinking milk?,True
pin_change,Replace the code needed to access my cash stash with a quadruple combination.,True
distance,What's the average duration of a bus trip from here to Boston?,True
thank_you,Your reply has been well-received.,True
travel_notification,Transmit a message to my financial organization regarding my absence between February 19th and 26th when I journey to Peru.,True
calories,What quantity of sustenance does a typical order of fried potatoes provide?,True
tire_change,How can I tell if my car's friction components have reached their serviceable lifetime?,True
pto_balance,What is the longest allowable period for not being at work?,True
pto_balance,"""How many free opportunities for relaxation are left for me?""",True
mpg,hat's your impression of the automobile's ability to conserve gasoline?,True
who_do_you_work_for,Are you being manipulated by another individual?,True
traffic,Does the path towards your destination encounter a rush hour situation?,True
directions,Can you tell me the location of the hospital that is nearby?,True
thank_you,I'm grateful for all the aid you've provided.,True
text,Reach out to Courtney to give her an update about the detour.,True
lost_luggage,The items I intended to bring with me are not in their expected location.,True
distance,What would be the appropriate hour for my arrival at the airport?,True
text,Dispatch a friendly note to Jack!,True
nutrition_info,Can you search for the details on bell peppers' dietary content?,True
carry_on,"When traveling to Japan with American Airlines, what is the permitted amount of luggage allowed in the cabin?",True
pay_bill,"The need to discharge my obligation for using water arises, however, support is required to achieve it.",True
thank_you,"Ai, your knowledge is vast and greatly assists me.",True
traffic,Will I encounter congestion on my way to the workplace?,True
are_you_a_bot,Are you capable of disclosing the nature of your being?,True
accept_reservations,Is it necessary to book beforehand for Central?,True
report_fraud,"My statement indicates a payment made to Payless Shoes, although I didn't make any purchase from them.",True
whisper_mode,Activate the silencer feature.,True
carry_on,What are the guidelines for taking luggage aboard while traveling with Southwest Airlines?,True
whisper_mode,Alter the setting to a more audible option.,True
pto_request_status,Has there been any update from the manager regarding my availability?,True
how_old_are_you,Could you give me an idea of how many rotations around the sun you've completed?,True
pay_bill,What is the method to settle my expenses for electricity consumption?,True
change_accent,Could you switch to the type of tone that emanates from the opposite gender?,True
make_call,Could you please speak with Sal through the device used for verbal transmission of messages?,True
travel_notification,hare with the anti-fraud department in my monetary organization that I intend to travel to Mexico.,True
whisper_mode,Shut down hushed configuration.,True
recipe,What are some unique concepts for creating hamburgers?,True
plug_type,Which electrical connection is commonly used worldwide?,True
next_holiday,What is the upcoming event that I need to be aware of?,True
transactions,Display the list of my newest bank activities by accessing the mobile banking app.,True
whisper_mode,Activate the hushed feature.,True
gas,Would it be possible for you to inform me about the measure of gasoline in my vehicle?,True
ingredients_list,Retrieve all items required to prepare a pasta meal.,True
travel_notification,The department that monitors unauthorized transactions on my banking account should be aware of my visit to Mexico.,True
accept_reservations,Are Village Inn tables bookable in advance?,True
traffic,Is traveling by road through I-95 North between Philadelphia and New York a hassle-free experience?,True
traffic,Can you inform me about the status of movement from New Jersey Turnpike towards Lincoln Tunnel at the moment?,True
plug_type,Is it possible to operate electronic gadgets in Mexico without needing an adapter?,True
traffic,Will I encounter satisfactory highways flow driving at noontime from Philly to Newark on I-95?,True
thank_you,Show your appreciation abundantly.,True
bill_balance,I require an update regarding the charges incurred for utilization of water.,True
tire_change,Can you inform me when it's time to get fresh car treads?,True
calories,How much energy can you get from eating a banana?,True
accept_reservations,Is it possible for me to secure a table in advance at the New York eatery?,True
calories,What is the nutritional value of chicken nuggets?,True
meal_suggestion,Can you propose a delightful cuisine native to Italy?,True
gas,Is there sufficient combustible material to achieve our destination?,True
travel_notification,I intend to take some time off and head to the Bahamas. Could you pass on this information for me?,True
text,My intention is to inform Susan that the scheduled gathering will not take place.,True
distance,"""What's the estimated arrival at Omaha by bus route?""",True
change_language,The use of English is what's required.,True
gas,How much more distance can we travel on our current supply?,True
plug_type,What type of electricity connector is commonly utilized in Japan?,True
gas_type,What sort of combustible substance is appropriate for powering this equipment?,True
change_language,Can you communicate using the Dutch dialect?,True
report_fraud,I noticed an unimpressive record of purchase made from Guitar Center.,True
bill_balance,Could you inform me of the pending payment to be made through my visa?,True
pay_bill,How do I discharge my gas debt through my checking deposit?,True
whisper_mode,It is necessary to retain the hushed mode.,True
recipe,What is the procedure for commencing the preparation of homemade pizza dough?,True
transactions,What was the total amount spent during my previous trip to Target?,True
transactions,Can you tell me what electronics I obtained earlier this morning after 6am?,True
taxes,Can you tell me the cost I need to pay for my yearly earnings?,True
whisper_mode,Is there a way to speak more quietly without muting oneself entirely?,True
bill_balance,How many dollars do I need to spend for this month's dues?,True
pto_balance,How many spare leisure hours do I possess now?,True
bill_balance,Is there a difference in my cellular charges compared to the previous month?,True
payday,What was the most recent occasion on which I received my remuneration?,True
who_do_you_work_for,What is the name of the entity where you carry out your duties? ,True
directions,What is the route to reach the subway on foot?,True
text,Drop a casual greeting for Abby remotely.,True
carry_on,How many items am I allowed to pick up for my American Airlines flight to Japan?,True
pay_bill,Obtain the report of my electricity consumption for remittance purposes.,True
repeat,"I apologize, could you please restate what was previously discussed?",True
repeat,"I didn't catch your question, could you rephrase it for me to understand?",True
pto_request_status,What is the present information regarding my application for absence?,True
min_payment,What is the tiniest sum I must give to cover my heating bill?,True
who_do_you_work_for,Whom are you accountable to in relation to your tasks?,True
bill_balance,What is the exact cost of the electricity and water consumption?,True
travel_notification,Could you relay the message to my banking establishment regarding my absence from the nation?,True
calories,Overindulging in nourishment can have detrimental effects on the body.,True
recipe,Suggest ways to assemble a bowl of salad containing fish with leafy green.,True
carry_on,How many pieces of luggage am I allowed to take onto the plane?,True
plug_type,Will I require any modifications for my electronic devices during my trip to Costa Rica?,True
are_you_a_bot,Are you embodiment of artificial intelligence or flesh-and-blood?,True
how_old_are_you,Can you provide me with the day and month of your arrival?,True
weather,How about we have a glance at what's happening in the sky today?,True
carry_on,Can you provide me with information regarding luggage limitations when flying with American Airlines?,True
who_do_you_work_for,"""Is there anyone in a higher position than you that I can reach out to?""",True
recipe,In what way can you cook noodles?,True
thank_you,I express sincere appreciation for the contribution you've made towards this matter.,True
report_fraud,"There's a Payless Shoes entry in my bill that I was charged for, yet I never bought anything there. ",True
are_you_a_bot,Are your thoughts a result of biological processes or digital circuits?,True
report_fraud,A suspicious purchase for Dave's video reflects on my account.,True
change_language,Are you able to aid me by putting your knowledge of Russian to use?,True
traffic,Is the commute projected to be smooth?,True
distance,What is the expected arrival period through bus travel towards Omaha?,True
accept_reservations,Can I place an order in advance to be seated at Olive Garden?,True
change_accent,May I request for the manly intonation?,True
directions,Can you suggest a way for me to walk my way to the railway station?,True
food_last,How much time does tofu store suitably in refrigerated climates to prevent spoilage?,True
food_last,How much time before milk goes off and should not be consumed?,True
pin_change,How can I ensure the protection of my electronic banking data?,True
ingredients_list,What are the essentials for preparing macaroni?,True
are_you_a_bot,Could you confirm whether the communicator is automated or manually controlled?,True
meal_suggestion,Is there a specific Roman recipe that you find particularly enticing?,True
next_holiday,What is the date of the upcoming festivity we'll celebrate in this place?,True
change_accent,Modify the auditory emissions generated such that it is indicative of a particular sex.,True
transactions,Which electronics did I acquire this morning past six?,True
weather,Any changes in the sky conditions?,True
tire_change,Is it time to examine the wheels I use during autumn?,True
gas,Kindly share with me information regarding the current condition of the gasoline housing in my car?,True
pin_change,Would you kindly share the sequence I need to input for my checking details?,True
travel_notification,otify the department of fraud at my financial institution that I will visit Mexico.,True
pto_request_status,Any progress to share in relation to the processing of my holiday request?,True
taxes,What is the amount I have to pay from my earnings?,True
ingredients_list,Kindly let me know everything necessary to create a dish of pasta?,True
plug_type,In what manner does z connect to a power source?,True
directions,Can you guide me to the comfort room near the Statue of Liberty?,True
next_holiday,Which festivity comes after this and at what time?,True
bill_balance,Has the cost of my phone service remained consistent this month?,True
how_old_are_you,At what point will you have completed another lap around the sun?,True
traffic,Is the journey slow?,True
plug_type,How does one connect electrical appliances in the Caribbean?,True
report_fraud,I see an unauthorized payment for Dave's video on my account.,True
recipe,What is the procedure for cooking pasta?,True
are_you_a_bot,How was your speech generated?,True
directions,Can you tell me where I can find the Fry's outlet?,True
carry_on,Would it be acceptable if I take tanning lotion along during my journey?,True
calories,Do you have knowledge on the nutrient makeup of a cheeseburger?,True
how_old_are_you,"The last time you celebrated a birthday, what was the number of revolutions you completed around our star?",True
change_language,Our dialogue must be conducted using the English dialect.,True
bill_balance,Which expenditures do I need to budget for this month?,True
gas,Can I reach my intended location with the gasoline that's currently available?,True
traffic,Is it possible to encounter delays when heading towards the workplace?,True
mpg,What distance can be covered by a car with just one measure of liquid to power it up?,True
carry_on,Can you inform me about the specifics of American Airlines baggage guidelines?,True
plug_type,Is the electrical wiring compatible with the equipment in that region?,True
carry_on,What is the limit for my personal items when flying with United Airlines to Austin?,True
food_last,For how much time can I maintain tofu at a subzero temperature without it deteriorating?,True
weather,Would you be able to let me know the meteorological situation?,True
weather,Can you provide me with details about the external atmosphere in this moment?,True
taxes,Can we discuss the breakdown of my contributions to the government's revenue?,True
traffic,Does the journey to my workplace encounter any slowdowns?,True
tire_change,What is the indication that my vehicle's wheels need attention? ,True
food_last,What is the maximum time frame for storing milk?,True
meal_suggestion,Can you provide me some inspiration for the evening food option?,True
gas_type,What sort of energy does the wheeled machine consume?,True
meal_suggestion,I'm curious about what kind of food is popular in Asia. ,True
directions,What is the location of the Fry's store?,True
are_you_a_bot,Does your vocalization originate from a machine?,True
food_last,How much time passes before milk becomes unsuitable for consumption?,True
distance,What is the amount of road left that needs covering before reaching our destination?,True
thank_you,"Ai, your enlightening remarks have filled me to the brim with insights.",True
tire_change,What signs should I look for to indicate that my current set of wheels may no longer be in good running condition?,True
ingredients_list,Is it possible for you to jot down all the items essential for crafting pasta?,True
ingredients_list,Bring forth all the things necessary to prepare a pasta dish.,True
meal_suggestion,Seeking guidance on the best picks for a Thai menu.,True
who_do_you_work_for,By whom are you hired?,True
payday,On what day can I expect my earnings to arrive?,True
lost_luggage,"Assuming something goes wrong while on a trip, what would be the appropriate action to follow?",True
repeat,Please can you state that again?,True
whisper_mode,Change the volume of your speech to a low level.,True
who_do_you_work_for,Who assigns the duties that you execute?,True
next_holiday,What is the upcoming occasion I need to be aware of?,True
plug_type,In what manner do various countries connect to electricity?,True
travel_notification,"Is it possible for my travel schedule, taking place during February 19th till February 26th with final destination in Peru, to be communicated to my monetary agency?",True
change_language,It's possible for you to change a particular arrangement which implicates Russian terminology?,True
accept_reservations,Is it possible to secure a spot at Taco Bell in advance?,True
change_language,Is there a way to receive the information using the Spanish dialect?,True
mpg,How much farther can my automobile go using the same quantity of gas as before?,True
tire_change,"""When should I expect the timely maintenance of my wheeled auto?""",True
traffic,Is it smooth sailing on my drive to the office?,True
meal_suggestion,Do you know of any delicious foods of the Asian cuisine world which I can try?,True
plug_type,Can one use electronic appliances efficiently in Mexico?,True
calories,A surfeit of sustenance negatively impacts well-being.,True
weather,Can we examine the atmospheric conditions?,True
text,"Notify Dave, I'll be present in no time.",True
travel_notification,Make my banking establishment aware of my present location in Brazil.,True
directions,Kindly let me know how to reach Phoenix.,True
transactions,Give me an overview of the latest monetary movements through the banking application.,True
nutrition_info,Could you provide me with details about what kind of nutrients can be derived from consuming one cup of yogurt?,True
mpg,ould you tell me about the amount of gas that the car needs in order to travel?,True
meal_suggestion,"I fancy having an Indian dish that would be a great match for me, can you help? ",True
who_do_you_work_for,Who do you follow when it comes to taking commands?,True
meal_suggestion,"""Which Indian cuisine would you propose?"" ",True
pin_change,The secret code for my card seems to have slipped my mind.,True
lost_luggage,"My traveling belongings seem to have vanished, what happened?",True
change_accent,Would it be possible to get a male-sounding auditory output?,True
bill_balance,What is the sum of money that needs to be paid during the current month?,True
bill_balance,How do I calculate my expenses for electricity and water usage?,True
gas,What is the current count of combustible fluid inside the automobile?,True
food_last,For what duration can I hold onto milk?,True
recipe,Can you provide instructions to cook veggies in the oven?,True
food_last,How frequently should I purchase fresh honey?,True
ingredients_list,Which products should I acquire for making spaghetti?,True
taxes,Can we discuss the breakdown of my contribution to the national budget?,True
who_do_you_work_for,By whom are you given tasks to perform?,True
text,"""Can you notify an acquaintance of my greeting?""",True
change_accent,"The timbre of one specific sex appeals to me, would it be possible to alternate it?",True
pin_change,Adjust the combination of my stored money into a simplistic sequence.,True
taxes,What's the amount I have to shell out annually for reporting my income?,True
who_do_you_work_for,"""To whom should I address my concerns that outrank your position?""",True
