intent,text,no_taboo_words
cooking_recipe,What is the secret to making mouth-watering balls of ground meat?,True
cooking_recipe,"Hey robot, can you grant me a catalog of elements needed for Welsh Rarebit?",True
transport_traffic,What's the situation like with vehicles traveling down the freeway?,True
transport_traffic,Can you describe the state of mobility right now?,True
music_query,Can you inform me about my melodic taste?,True
play_music,Let's get down to some funky beats!,True
qa_currency,How does the lera stack up against the dollar?,True
datetime_query,When should I tune into an event being broadcasted in the Midwest's urban gem?,True
play_music,Could you set up the fresh Bob Dylan music collection?,True
play_music,Is it possible to enjoy listening to the main track of Titanic?,True
news_query,Have the authorities taken any decisions on the budget's ratification?,True
weather_query,Should I pack my sunglasses for today's outing?,True
transport_traffic,How was the flow of vehicles at the current moment?,True
weather_query,Do you think I should bring my sunglasses with me today?,True
transport_traffic,What is my travel experience like?,True
weather_query,Are we expecting any frozen precipitation within the next few sunrises and sunsets?,True
cooking_recipe,What should be the temperature reading before putting cookies in the oven?,True
qa_currency,What is the ratio of U.S. dollars to Indian rupees?,True
audio_volume_up,I require an elevated intensity level.,True
datetime_query,Give me information about the existing instant in Germany.,True
play_music,Which artist do you recommend me turning on?,True
transport_traffic,"""What are the chances of experiencing traffic-related disruption during my daily route?""",True
news_query,Is there anything noteworthy that took place in our vicinity that I should be aware of?,True
music_query,Do you recognize the vocalist behind the mic?,True
music_query,Do I have your permission to receive the wording associated with this arrangement electronically?,True
transport_traffic,Is the flow of vehicles halted at any point?,True
play_music,Can you tune in to the songs I have curated?,True
weather_query,Is it necessary for me to prepare for digging a path out of my home?,True
audio_volume_down,"Can we have a little less noise, please?",True
audio_volume_down,Reduce the level of sound.,True
audio_volume_up,Is it possible to enhance the audio decibel level?,True
qa_currency,What is the value of one American dollar in Indian rupees? ,True
transport_traffic,Can you provide an update on the present state of the thoroughfares?,True
music_query,When did this particular tune make its debut?,True
audio_volume_up,Can you enhance the audio output?,True
audio_volume_up,Enhance the amplitude of the speaker on the left side by 10.,True
datetime_query,Can you describe the measurement of duration?,True
news_query,Is there anything fresh or novel happening on Facebook?,True
cooking_recipe,Investigate methods of making a four-cheese omelette.,True
