intent,text
transport_traffic,What is the status of my travel journey?
transport_traffic,Can you provide an update on my daily trip?
transport_traffic,Is there any news regarding my regular transportation?
music_query,Can you tell me what is currently playing?
music_query,Identify the tune that's being aired right now.
music_query,Provide information about the music that's presently on air.
music_query,Can you figure out what's playing right now?
music_query,Identify the tune that's currently on.
music_query,Is there a track being played at the moment that you can detect?
music_query,Which category of tunes catch my attention often?
music_query,What type of melodies do I have a preference for listening to the most?
music_query,In what kind of genre do I indulge in more when it comes to songs?
music_query,Which type of melody captivates my ears frequently?
music_query,The rhythm I find myself indulging in often belongs to what group?
music_query,To what genre do my ears yield the most?
music_query,By whom was that melody created?
music_query,Can you tell me the artist who composed this tune?
music_query,Who's responsible for producing this musical composition I'm hearing?
music_query,What's the artist behind that track?
music_query,"Who composed that melody, if I may inquire?"
music_query,Whose work is that arrangement?
music_query,Can you kindly send the words of the melody to my inbox?
music_query,Please forward me the song's verses via electronic mail.
music_query,Is it possible for you to dispatch the lyrical composition to my email?
music_query,Can you send me the words from that sound file through an electronic message? 
music_query,Do I have your permission to receive the wording associated with this arrangement electronically?
music_query,Would it be possible to dispatch the wording of the particular track to my inbox?
music_query,Could you enlighten me about the current audio track?
music_query,Can you provide details about the melody playing in the background?
music_query,May I know more about the composition currently on air?
music_query,Can you elucidate about the tune presently audible?
music_query,Could you provide details regarding the melody that's currently on?
music_query,Would you please inform me about the composition playing at the moment?
music_query,What are my preferences when it comes to the audio I enjoy?
music_query,Can you inform me about my melodic taste?
music_query,Is there a way for me to discover my sonic inclinations?
music_query,What are my preferred musical tastes?
music_query,Give me an idea about the kind of music I enjoy.
music_query,Can you help me understand my music preferences better?
music_query,Identify the vocalist.
music_query,Mention the person responsible for the vocals.
music_query,Name the individual who provided the vocal performance.
music_query,Can you identify the person crooning?
music_query,Do you recognize the vocalist behind the mic?
music_query,Who is rendering their mellow tunes?
music_query,In which year was this melody released?
music_query,When did this particular tune make its debut?
music_query,At what time was the composition of this sound piece introduced?
music_query,In what year was this melody made available to the public?
music_query,What is the release date of this particular tune?
music_query,During which year did this specific auditory creation first emerge?
music_query,Can you indicate the track that's presently audible?
music_query,Could you help me discover the melody currently being heard?
music_query,Is there a way for you to determine the identity of the current audio playing?
music_query,Can you identify the melody that is presently audible?
music_query,What is the name of the recording that's currently being played?
music_query,Is it possible to recognize what's playing at the moment?
music_query,What data is available for the current track?
music_query,Could you share the information related to the current music piece?
music_query,What details are currently accessible about the playing composition?
music_query,What details does the track contain presently?
music_query,Can you provide me with information regarding the current track?
music_query,Could you share the current data pertaining to the track?
