intent,text,no_taboo_words
BookRestaurant,Is it possible to secure a spot for a group of five at the Tatar restaurant located in Sargents?,True
SearchScreeningEvent,When can I catch a glimpse of those kids from town?,True
SearchScreeningEvent,"""Can you catch a screening of Patrick Still Lives at AMC Theaters?""",True
SearchScreeningEvent,"""What are the options for animated films to watch while having dinner around here?""",True
BookRestaurant,"Could you secure a spot for me and my nieces at a seafood eatery in Cle Elum, NE this Ascension Day?",True
BookRestaurant,"Would it be feasible to organize a visit for me to dine at Windows on the World found in Cokeville, MI?",True
SearchCreativeWork,Kindly explore the project called Prophets.,True
SearchCreativeWork,Do you have access to the TV show featuring Elvis' Christmas Album?,True
BookRestaurant,Seeking your service to secure room for a group of seven within an indoor eatery in MP at this moment.,True
RateBook,Give The Crystal Snare a high evaluation by awarding it 5 stars.,True
AddToPlaylist,Introduce a fresh song to my All Out 60s playlist.,True
SearchCreativeWork,The album Orphan Girl can be found within the confines of the Cemetery.,True
BookRestaurant,Could I secure a spot for a party of 5 at Cherwell Boathouse sometime this year?,True
SearchCreativeWork,"I am in need of the track for the tune ""Compulsive Disclosure"". Could you get it for me?",True
BookRestaurant,Would it be feasible for me to acquire an opening at Eddie's Attic in Nevada for myself?,True
BookRestaurant,"Make arrangements for a party of eight at the dining establishment located in Wardville, Kansas.",True
AddToPlaylist,Incorporate Kent James into the Disney soundtrack.,True
BookRestaurant,"Can you arrange seating for a group of 8 individuals at a dining establishment in Wardville, Kansas?",True
BookRestaurant,"In a year's time, is it possible for me to organize an eat-out venue in Buckner where my father-in-law and I can dine together?",True
BookRestaurant,I am interested in finding out if there are any food trucks available for rent in the Republic of Congo which can accommodate a small group of seven people.,True
GetWeather,"What does the atmospheric condition look like in KY on the 16th of October, 2036?",True
RateBook,"If you were to grade it on a 6-point scale, where would you place Black Boy?",True
SearchScreeningEvent,Check out what time the movies are playing at Goodrich Quality Theaters.,True
SearchScreeningEvent,Can I catch DOA: Dead or Alive at Loews Cineplex Entertainment?,True
AddToPlaylist,Append the act of digging currently to my Young at Heart playlist.,True
BookRestaurant,I'm looking to schedule accommodations for a party of three at a brasserie situated in the Netherlands Antilles.,True
AddToPlaylist,Append Beyond the Valley of 1984 to the roster of tracks in the Folk Music At The Gaslight Cafe playlist.,True
PlayMusic,Let's tune into some symphonic melodies belted by David Lindley.,True
PlayMusic,Utilize the Last.fm service for streaming A Mis Ninos de 30.,True
BookRestaurant,Neighboring Moorpark's seventh book installment.,True
RateBook,"How would you evaluate the current textbook, assigning it a score from one to five?",True
GetWeather,Can you tell me the amount of moisture content in the atmosphere at the present site by 3:19:29 in the afternoon?,True
PlayMusic,Is it possible to put on some music by Gary Lee Conner?,True
AddToPlaylist,Incorporate Muzika za decu into my Crash Course playlist.,True
GetWeather,Can you tell me what the conditions might be like in Lihula's Monument area on December 5th?,True
BookRestaurant,I aim to secure a spot at Tupelo Honey Cafe in New Jersey for five individuals.,True
SearchCreativeWork,May I request for a copy of the song Secret South?,True
SearchCreativeWork,Is there a way to access the preview of Blue Spring's content quickly?,True
AddToPlaylist,Enhance the workout twerkout playlist with some Jo Stafford musical tracks.,True
SearchScreeningEvent,Which films are available in the vicinity?,True
AddToPlaylist,The absence of A Very Cellular Song from my roster of metal legends indicates an incompleteness that needs to be resolved.,True
SearchCreativeWork,I request that you find out more about the Woodsmen of the West group.,True
AddToPlaylist,Incorporate Roel van Velzen into my playlist of the century.,True
GetWeather,Is it expected to be warmer in PR around 11 in the night?,True
RateBook,"In my opinion, Theft: A Love Story deserves four stars out of six.",True
SearchCreativeWork,Could you aid me in discovering where to buy admission to the theater production of Bend It Like Beckham?,True
BookRestaurant,I would appreciate it if you could arrange for me to dine at a eatery that specializes in lorna doone.,True
SearchCreativeWork,Is it possible for you to obtain the song Compulsive Disclosure?,True
BookRestaurant,Can you recommend a top-rated gastropub in Concord MN that can accommodate 5 people?,True
SearchCreativeWork,Explore the television show Jersey Boys.,True
PlayMusic,Could you suggest an episode by Mike Harding to check out?,True
SearchScreeningEvent,Where can I catch Window Connection film playing at a theater near me during the midday break? ,True
SearchCreativeWork,Can you tell me the title of the book that goes by To Lose My Life? ,True
AddToPlaylist,Include Roel van Velzen to my party of the century playlist.,True
SearchCreativeWork,Could you identify the painting linked to Johnny English - La rinascita?,True
SearchCreativeWork,Do you know how I can view a preview for The Sword with No Name?,True
SearchScreeningEvent,Are there any family-friendly animated films showing in the vicinity during dinnertime?,True
RateBook,"Could you assign a ranking of 5 on a scale of 1 to 6 to the literature ""Hindu Temples: What Happened to Them""?",True
GetWeather,Could you provide some insight into what temperatures and precipitation patterns are expected at Lihula's Monument come December 5th?,True
GetWeather,What is anticipated to happen near the state of Wisconsin around 11 weeks from now?,True
PlayMusic,It would be great if Murcof could share his thoughts on them with me.,True
BookRestaurant,Reserve a spot at a bar that is close to an ID spa?,True
GetWeather,Is Lansford expecting mild or extreme atmospheric conditions?,True
PlayMusic,"Begin listening to Alana Davis' ""What Color Is Your Sky"" by putting it on the stereo.",True
RateBook,"Rank Rivers of Babylon with a numeral from 1 to 6, with 1 being the lowest.",True
RateBook,I think a score of three suits Gods and Pawns well.,True
AddToPlaylist,Incorporate the musician into my dishwashing music selection.,True
BookRestaurant,Where may I have my choice of food that is free from gluten in Sacaton?,True
SearchScreeningEvent,Locate the screening times for movies played at Goodrich Quality Theaters.,True
SearchCreativeWork,"Might I request your help in discovering work, Serious Awesomeness?",True
RateBook,"Using a star scale ranging from 1 to 6, express your opinion on the book ""Hate That Cat.""",True
AddToPlaylist,Is it possible to incorporate a theme song into my House Afterwork playlist?,True
AddToPlaylist,Is it possible to have this artist featured on my Electronic Bliss playlist?,True
AddToPlaylist,Can I have Ireland join the Junior Eurovision Song Contest 2015 for my Jazzy Dinner playlist?,True
PlayMusic,Obtaining insights from Murcof as the source would be ideal.,True
GetWeather,"Can we expect any rain to occur in Ramey, Saudi Arabia at Sunrise?",True
PlayMusic,Is there any piece that belongs to the Rock Symphonique genre which you could recommend?,True
SearchScreeningEvent,What are the movie screenings around here?,True
PlayMusic,Which of the Puretones is the one that everyone seems to love?,True
SearchCreativeWork,Might you be able to assist me in discovering where I can watch Free for All?,True
SearchCreativeWork,Can you provide me with information regarding Projekt: The New Face of Goth?,True
PlayMusic,"Turn on and listen to the melody rendition of Dmitry Malikov's song called ""Van-pires"".",True
SearchScreeningEvent,What films are currently being shown nearby?,True
AddToPlaylist,Is it possible to include Kent James in the Disney soundtrack selection?,True
GetWeather,Is there a chance that the upcoming Law Day brings along bitingly cool climate?,True
RateBook,Identify 4 factors that contribute to both individual success and the overall welfare of society.,True
SearchScreeningEvent,Can you provide me with the movie timetable of Great Escape Theatres?,True
AddToPlaylist,Incorporate a tune in my Madden NFL 16 music compilation.,True
PlayMusic,"Is it possible to experience the sensual pleasures of ""Rich Sex"" on the streaming platform Iheart?",True
PlayMusic,Could you kindly confirm if Joseph Meyer currently resides in Los Angeles?,True
GetWeather,Provide me with information about the conditions at 6 am in Tatra-Nationalpark.,True
SearchCreativeWork,Locate the TV program titled To Me.,True
PlayMusic,Can you stream the finest Becca?,True
GetWeather,Can one anticipate frigid temperatures in Delaware and Lehigh National Heritage Corridor for the day?,True
SearchScreeningEvent,What are the movies that are currently in play at the closest cinema?,True
GetWeather,How would you describe the climate in Uzbekistan two hours later?,True
AddToPlaylist,Incorporate a fresh track to Indie Hipster.,True
AddToPlaylist,"Can you include, at this moment, ""digging"" to my Young at Heart playlist?",True
SearchCreativeWork,Have you listened to Slave to the Grind?,True
GetWeather,Can you tell me about the atmosphere in Benton City right now?,True
BookRestaurant,Hold a spot for a group of 9 individuals at Thurmont.,True
RateBook,What score would you give this novel out of 6 points?,True
AddToPlaylist,Append a track to my madden nfl 16 playlist.,True
AddToPlaylist,Can you include a song in Indie Hipster's playlist?,True
PlayMusic,Stream the tracks of Miles Davis from Lastfm's This Is playlist.,True
BookRestaurant,"I need to make arrangements for 5 people to dine at Cherwell Boathouse this year, can you help me out?",True
SearchCreativeWork,I am looking for the National Anthem of the Ancient Britons program. Could you locate it for me?,True
SearchCreativeWork,"Is it possible for you to explore Vanity, the television program?",True
SearchCreativeWork,Where can I obtain a copy of the saga titled The Deep Six?,True
SearchCreativeWork,Would you be able to discover the depiction of Johnny English - La rinascita?,True
RateBook,Grant a three to Gods and Pawns.,True
RateBook,Place Expressive Processing close to the highest score on your five-star scale.,True
BookRestaurant,Secure a spot for 4 individuals at the dining establishment in Somalia.,True
GetWeather,Are there any predicted atmospheric conditions for Franklinville from November 17th onwards?,True
AddToPlaylist,Include Jo Stafford's music in the workout twerkout playlist.,True
GetWeather,May I know what to expect regarding the temperature and precipitation in Gibsland?,True
AddToPlaylist,Integrate Adam Deibert as one of the artists featured on the Perfect Concentration playlist. ,True
PlayMusic,Would you be able to find and put on some songs by Anneliese Van Der Pol from the 1930s via Groove Shark?,True
RateBook,"Evaluate the quality of the Monthly Index of Medical Specialities with a scale of 1 to 6, giving it a 2.",True
SearchScreeningEvent,What are my options for discovering the times at which movies are playing in the surrounding region?,True
SearchCreativeWork,Do you know how I can view the preview for Blue Spring?,True
BookRestaurant,"Can you aid me in making arrangements to dine with my nieces at a seafood eatery in Cle Elum, NE on Ascension Day?",True
AddToPlaylist,Include a song in the Cena con Amigos music list.,True
SearchScreeningEvent,What movies can be seen at Harkins Theatres?,True
SearchCreativeWork,Can you provide me with the TV program featuring Elvis' Christmas Album?,True
RateBook,Assign a very low score to this essay out of ten.,True
PlayMusic,Is it possible for you to listen to the track Have You Met Miss Jones by Nicole via Google Music?,True
GetWeather,Can you give me an idea of what to expect in terms of atmospheric conditions in this location on December 7th?,True
SearchCreativeWork,"I would like to see the sneak peek of Good Morning Sunshine, can you help me find it?",True
SearchCreativeWork,Would you be able to trace the picture of Epic Conditions?,True
RateBook,Assign a negative review for this album.,True
PlayMusic,Is it possible to indulge in The Happy Blues by Ronnie Wood?,True
GetWeather,"What were the atmospheric conditions like in Walden, Russia on 12/26/2018?",True
RateBook,"On a 6-point scale, how poorly does the present book perform?",True
SearchCreativeWork,"I would appreciate it if you could acquire The Henderson Kids chronicles for me, please.",True
GetWeather,"Can you tell me about the meteorological situation in Kaneville, Maryland?",True
RateBook,Assign a score of 5 to this album.,True
RateBook,How well do you think the current textbook performs?,True
AddToPlaylist,Is it possible to categorize this album under Old School Death Metal?,True
SearchScreeningEvent,Is there a place where I can learn about the showtimes for the films?,True
PlayMusic,Kindly suggest anything in the Rock Symphonique category that I can have a glimpse of.,True
GetWeather,"Can we expect clear skies or rain on August 21, 2035 in Sarygamysh Sanctuary?",True
SearchScreeningEvent,I'm curious to find out whether or not there are any movies being screened nearby?,True
SearchScreeningEvent,Will Rare Birds be displayed at the cinema closest to us in the afternoon?,True
RateBook,"Assign a score out of six to ""Hindu Temples: What Happened to Them"" as a way of reviewing it, where five is the chosen value.",True
AddToPlaylist,Include the artist within my dishwashing playlist.,True
PlayMusic,Is it possible to listen to the melodies from Van-pires by Dmitry Malikov?,True
PlayMusic,Can you put on Dj Yoda's fifties album on Last Fm?,True
AddToPlaylist,Append The image of you in my playlist Crate Diggers Anonymous.,True
SearchScreeningEvent,Is the show of Cowboy Canteen happening now?,True
SearchCreativeWork,Could you check out the Vanity series on TV?,True
GetWeather,"At nineteen hours, is the temperature expected to increase in North Korea?",True
SearchScreeningEvent,I desire to witness I Dream of Jeanie in a cinema hall.,True
GetWeather,How might the environment feel like across North Carolina in the upcoming days?,True
PlayMusic,I'm curious to know what Andrew Hewitt has to say.,True
AddToPlaylist,Incorporate the album into my Perfect Concentration playlist.,True
RateBook,Assign the song Rivers of Babylon a score of 1 out of 6.,True
SearchScreeningEvent,Is it possible to catch a screening of The Nightmare at the nearest movie theater in six hours?,True
SearchCreativeWork,Check out V-The New Mythology Suite on your preferred platform.,True
AddToPlaylist,Is it permissible to incorporate this track into my anxiety-free music collection?,True
RateBook,"Using a six-star scale, how many stars would you give to this record?",True
SearchScreeningEvent,Seeing Shattered Image is something I am interested in.,True
AddToPlaylist,Please insert Toyan into my playlist for Epic Gaming.,True
AddToPlaylist,Append the tune to the Mac 'N Cheese playlist.,True
PlayMusic,Can we enjoy a 1997 music album right now?,True
AddToPlaylist,Is it possible to incorporate Sarah Slean into my playlist for relaxed gaming sessions?,True
SearchScreeningEvent,Discover North American Cinemas' movie timetable within eleven seconds.,True
RateBook,How would you evaluate the existing novel with a maximum of 6 stars?,True
SearchCreativeWork,Could you discover for me the epic tale known as The Deep Six?,True
SearchCreativeWork,Unearth the collection of songs named Orphan Girl from its final resting place in the Cemetery.,True
RateBook,How do you evaluate the current textbook on a scale of one to six?,True
AddToPlaylist,It would be ideal to have the Paul McGuigan track included in the Deep House playlist. ,True
SearchCreativeWork,"""In pursuit of a game known as Phinally Phamous.""",True
SearchCreativeWork,Where can I get hold of the movie version of the Journal of the British Astronomical Association?,True
AddToPlaylist,Can you include Bobby Brown into my enamorendose playlist?,True
SearchCreativeWork,"Can you research about the book, Prophets?",True
GetWeather,How much water vapor will be there in the air at this specific site by 3:19:29 pm?,True
SearchScreeningEvent,Can you tell me what's currently showing in the nearby film theater?,True
PlayMusic,How can I experience the joy of Ronnie Wood's The Happy Blues?,True
BookRestaurant,Secure a place for 4 individuals in a restaurant in Somalia.,True
SearchScreeningEvent,Discover the movie timetable set by Goodrich Quality Theaters.,True
PlayMusic,Can you put on some tunes by Filipp Kirkorow from the seventies?,True
BookRestaurant,Request for occupancy arrangement at MH to dine with 4 others on 01/20/23.,True
SearchCreativeWork,Find out what all the fuss is about and watch V-The New Mythology Suite.,True
SearchCreativeWork,I'm looking for an imaginative creation named Smitten.,True
PlayMusic,What are some music tracks from the nineties available on Zvooq?,True
BookRestaurant,Six people and I plan to consume our meals before 5 pm in NE.,True
AddToPlaylist,Would it be feasible to combine This Is Alejandro Fernandez and Recalled to Life?,True
RateBook,What's your opinion on Know Ye Not Agincourt? It doesn't exceed 2 stars.,True
SearchScreeningEvent,At what point will The Outer Space Connection be showing in the cinema close by?,True
PlayMusic,Can you queue up Imogen Heap's 2004 track on spotify?,True
RateBook,"Would you consider the current novel just above average, neither too good nor bad?",True
SearchScreeningEvent,Can you provide me with a compilation of showtimes for Speakeasy Theaters? ,True
PlayMusic,What kind of 90s music can be found on Zvooq?,True
RateBook,Assign a score of 1 to Rivers of Babylon out of six.,True
AddToPlaylist,May I request for a theme song to be part of my House Afterwork playlist?,True
PlayMusic,Is it possible to listen to tracks by Anneliese Van Der Pol that were released in the thirties on Groove Shark? ,True
PlayMusic,Can I find Helena Iren Michaelsen's soundtrack music on Youtube?,True
BookRestaurant,Could you ensure space is available for me and three others?,True
AddToPlaylist,"My Infinite Indie Folk list lacks the works of Rahim Shah, which I need to incorporate.",True
RateBook,Four stars is what the Catedral series should receive.,True
SearchScreeningEvent,Could you let me know when the movie is playing?,True
AddToPlaylist,"Include virales de siempre, a track by the cary brothers, in my exercise music lineup.",True
PlayMusic,"How can lovers explore the erotic melodies of ""Rich Sex"" through Iheart's music service?",True
GetWeather,How's the climate in Benton City currently?,True
PlayMusic,Would it be possible to have the sound of the sixties in the background?,True
PlayMusic,Perform the piece Subconscious Lobotomy authored by Jennifer Paull.,True
RateBook,How do you think Soul Music deserves to be evaluated?,True
RateBook,Assign four stars to this textbook.,True
AddToPlaylist,Append a musical composition to Jazzy Dinner.,True
BookRestaurant,"""My intention is to procure dining options for a group of five at Tupelo Honey Cafe located in New Jersey.""",True
AddToPlaylist,Can you include this album in the Old School Death Metal category?,True
PlayMusic,I am interested in experiencing an episode that dates back to 1998.,True
PlayMusic,"I'm in the mood for some 90s Pop Rock Essentials, would you mind putting one on?",True
RateBook,"If you're looking for quality music, skip this album entirely - it doesn't even earn a single star.",True
SearchCreativeWork,Is it possible to discover the National Anthem of the Ancient Britons series?,True
AddToPlaylist,Combine Jo Stafford's tunes with the workout twerkout playlist.,True
SearchScreeningEvent,What are the hours for Cheers for Miss Bishop at Dipson Theatres? ,True
SearchCreativeWork,Unearth the show called To Me on television.,True
SearchCreativeWork,"I would like to see the promotional video for Good Morning Sunshine, is it available?",True
PlayMusic,How about we listen to a song from the 90s Pop Rock Essentials playlist?,True
BookRestaurant,Arrange for occupancy at a Fried chicken eatery.,True
AddToPlaylist,"May I have ""digging"" on my Young at Heart playlist by now?",True
SearchCreativeWork,Is it possible for you to track down the amazing photo of Epic Conditions?,True
BookRestaurant,Reserve seating for a group of four people at an eatery in Somalia.,True
PlayMusic,Is it possible to listen to anneliese van der pol's songs from the thirties via Groove Shark?,True
GetWeather,Can you tell me what to expect regarding the temperature situation in Lansford?,True
RateBook,Can you give me an evaluation of Know Ye Not Agincourt? It falls under the 2-star category.,True
BookRestaurant,Is there any way I could arrange a meal with my father-in-law in Buckner within a year’s time?,True
BookRestaurant,Could you tell me about any chances to dine at an eatery open roughly 14 hours from now around Quarryville?,True
GetWeather,What's the atmospheric condition like at 2 a.m. in this location?,True
AddToPlaylist,It would be great if the album is integrated with Jerry's Classical Moments in Movies.,True
SearchCreativeWork,Discover the imaginative piece known as The Devil in Stitches.,True
SearchScreeningEvent,Which movie theater is showing Window Connection at noon nearest to us?,True
RateBook,Assign 5 points out of a total of 6 to this album.,True
AddToPlaylist,Integrate Sarah Slean to fit within my Mellowed Out Gaming playlist.,True
SearchScreeningEvent,"I’d like to see the list of movies playing around here, can you help?",True
PlayMusic,Can Andrew Hewitt please share his insights?,True
PlayMusic,Access novel Les Vandyke melodies through the Slacker app.,True
BookRestaurant,Seeking options for a food venue that can cater to four persons on a specific date in Frenier but timeframe is set 12 years later.,True
SearchScreeningEvent,Can I watch The Two Gladiators?,True
SearchCreativeWork,Is it possible to locate The Ridiculous 6 novel anywhere?,True
RateBook,Provide an appraisal by awarding points out of 6 to the progeny of Niobe.,True
GetWeather,What's the prediction for the atmospheric conditions in Gibsland?,True
GetWeather,Would it be likely to witness a hovering mass of tiny water droplets up above VI approximately 14 minutes from now?,True
SearchScreeningEvent,Would you please double-check the hours for Super Sweet 16: The Movie?,True
SearchScreeningEvent,Unveil the itinerary of Star Theatres.,True
RateBook,How many stars would you give to the current novel amongst six?,True
BookRestaurant,Can I find a place to eat with a headcount of six by 5 pm in NE?,True
GetWeather,Could you give me an update on the potential climate patterns in Nebraska?,True
GetWeather,How's the atmosphere at Fox Chapel today?,True
GetWeather,"Is it likely that the sky will be clear in Searcy, Uganda 60 seconds from now?",True
BookRestaurant,Find an eatery serving Turkish fare and make arrangements for 4 guests to dine there.,True
SearchScreeningEvent,Do you have any idea when the showing for Those Kids from Town is?,True
GetWeather,Can you tell me about the current state of the sky at Fox Chapel?,True
SearchCreativeWork,"""Does anyone know where I can purchase the Phinally Phamous game?""",True
BookRestaurant,Secure seating arrangement for a Fried chicken dining experience.,True
SearchScreeningEvent,Can General Cinema Corporation screen The Eye Infinity?,True
AddToPlaylist,Incorporate the artist in the political punks playlist.,True
SearchScreeningEvent,Can you provide me with the movie timings for this area?,True
BookRestaurant,"""Ramona is where I would like to have my meal.""",True
PlayMusic,Could you broadcast the song called Have You Met Miss Jones composed by Nicole on Google Music?,True
BookRestaurant,Secure a slot at a restaurant that is conveniently situated near MA.,True
BookRestaurant,Do you know of any places serving souvlaki cuisine in NE where I can grab a bite?,True
SearchCreativeWork,Identify the imaginative work referred to as The Devil in Stitches.,True
BookRestaurant,Make arrangements for dining at a nearby eating place in MA by booking ahead.,True
BookRestaurant,Could you help me organize a meal for five people at a Sri Lankan eatery?,True
SearchCreativeWork,Could you help me locate the video game called 20 Hours in America?,True
RateBook,"How would you evaluate ""Hate That Cat"" on a scale of one to six?",True
PlayMusic,Can you fire up The Happy Blues melody by Ronnie Wood?,True
SearchScreeningEvent,Discover the timetable at Star Theaters.,True
PlayMusic,Can you stream the playlist of Nawang Khechog's top 20 music compositions?,True
BookRestaurant,Make arrangements for a person to have a designated place at the Town of Ramsgate in Merit without missing out.,True
GetWeather,"Can you provide information on the level of dampness expected in the vicinity of Colorado City around November 7, 2024?",True
SearchScreeningEvent,Review the timetable for Bow Tie Cinemas' films.,True
SearchScreeningEvent,Locate the movie plan within this region.,True
GetWeather,Can you describe the atmospheric conditions currently experienced by Tyonek inhabitants living in New Jersey?,True
AddToPlaylist,Incorporate this performer into my Electronic Bliss playlist.,True
SearchScreeningEvent,"""Is Patrick Still Lives currently being screened in any AMC Theater location?""",True
GetWeather,What are the atmospheric conditions like in Benton City right now?,True
RateBook,Give the current series a four-star-worthy commendation.,True
SearchScreeningEvent,Can I catch DOA: Dead or Alive screening at Loews Cineplex Entertainment?,True
AddToPlaylist,Integrate Richard McNamara's most recent tune to the Just Smile playlist.,True
GetWeather,"What is the atmospheric condition expected in KY on Oct. 16, 2036?",True
GetWeather,Is it chilly or warm outside around 2 o'clock in the morning over here?,True
BookRestaurant,Secure a place at Thurmont for a party of 9 people.,True
AddToPlaylist,Can you include The image of you to my playlist Crate Diggers Anonymous?,True
PlayMusic,I am eager to absorb the contents of an episode that dates back to 1998 through attentive listening.,True
BookRestaurant,Could you assist me in securing a food truck that can accommodate a group size of seven in the Republic of the Congo?,True
RateBook,Would you consider bestowing two stars upon this novel?,True
AddToPlaylist,Include the Annesley Malewana album in the Indietronic playlist.,True
AddToPlaylist,Incorporate Millie Corretjer in the Rhythm Playlist.,True
BookRestaurant,Is there a place to sit and eat that's available in Quarryville 14 hours later?,True
SearchCreativeWork,"Uncover To Me, a TV series for your viewing pleasure.",True
BookRestaurant,"In anticipation of the spring season, I seek to rent a venue in Archer City where food and drinks may be served to a party of nine people.",True
GetWeather,What is the level of water vapor in the air going to be like at the current location at 3:19:29 PM?,True
PlayMusic,Can any of the soundtracks composed by Helena Iren Michaelsen be found on Youtube?,True
SearchCreativeWork,Can you provide me with the soundtrack of Olympia 74?,True
PlayMusic,Spin some tracks of Progressive Metal for me.,True
SearchScreeningEvent,Locate the program rundown at Star Theatres.,True
AddToPlaylist,May I feature this musical piece in my playlist dedicated to tranquilizing music?,True
SearchScreeningEvent,MJR Theatres should play more animated movies.,True
RateBook,How do you feel about A World Apart in comparison to other movies?,True
AddToPlaylist,Can the playlist titled black sabbath the dio years be updated with the final addition of the ghetto astronauts?,True
PlayMusic,Is it possible for you to queue up the Nawang Khechog playlist that is in high demand nowadays?,True
BookRestaurant,"Reserve a spot for Velma, Ana, and Rebecca at an American pizzeria in MA at 5 AM.",True
BookRestaurant,"I'm hoping you can arrange for the three of us to dine on some seafood at a restaurant in Cle Elum, NE when Ascension Day arrives.",True
PlayMusic,Can the tunes of Jill Sobule be executed?,True
SearchCreativeWork,Can you track down the airing of the show titled Free for All?,True
BookRestaurant,"I need assistance securing space for a party of 8 in Wardville, Kansas. Can you help with that?",True
GetWeather,Is there any information on the climate status in UT that you can provide?,True
RateBook,Assign a score to this essay that is considered unsatisfactory.,True
PlayMusic,Can I explore lavish erotic experiences through IHeart?,True
AddToPlaylist,Include the track of Vandemataram Srinivas to the HipHop Hot 50 chart.,True
SearchScreeningEvent,Is there any source available to browse the movie showtimes near me?,True
BookRestaurant,Reserve a space for six individuals by 8 pm in a local northeast cafe that offers hog fry.,True
BookRestaurant,"For the springtime, I would like to request a place for nine guests at a taverna located in Archer City.",True
AddToPlaylist,Integrate the patriotic song of Brazil's flag within Spotify's Top 100 alternative music playlist.,True
AddToPlaylist,Is there a way to append the Boy George tune to the Emo Forever playlist?,True
SearchScreeningEvent,Is there a resource available that lists the film screenings within this vicinity?,True
BookRestaurant,Secure a spot for six at a coffee joint located in the northeast which provides hog fry by 8 o'clock in the evening.,True
SearchCreativeWork,"Can you discover the artistic creations linked to the companionship of Caryl and Marilyn, which are named ""Real Friends""?",True
SearchCreativeWork,"I am in need of the musical composition performed by Secret South, could you procure it for me?",True
AddToPlaylist,Include the album in my Perfect Concentration playlist.,True
SearchCreativeWork,I am curious if you can find The Top Picks of White Lion among TV shows.,True
GetWeather,Would the temperature subside as the clock ticks to seven in Custer National Forest?,True
PlayMusic,Start streaming the music of Hitomi Nabatame released in 2003.,True
PlayMusic,"Initiate the music track titled ""Van-pires"" by Dmitry Malikov.",True
BookRestaurant,Can you assist in obtaining admission for my nieces and me to indulge in some tea at the tea house?,True
GetWeather,Would the temperature rise up in North Korea by nineteen o'clock? ,True
GetWeather,What's the climate like in Fox Chapel right now?,True
RateBook,"On a scale of 6, what level of recommendation would you give for The 8-Week Cholesterol Cure?",True
SearchCreativeWork,Is it possible to get hold of the unpublished document that I need?,True
SearchScreeningEvent,Can you tell me when and where The Outer Space Connection is playing in the cinemas nearby?,True
BookRestaurant,I would like to make arrangements for dining at a Niger eatery with room for a group of seven.,True
SearchCreativeWork,Discover a piece of art that goes by the name Face Down.,True
SearchCreativeWork,Is it possible for you to discover where I can see the Blue Spring video clip?,True
SearchCreativeWork,Discover the series titled The Daydreamer.,True
GetWeather,How will the climate change as we enter the celebration of Law Day in this locality?,True
RateBook,Achieve 4 out of 6 points in the ongoing series.,True
AddToPlaylist,Append the songs performed by Jack White to the existing playlist called This Is Shakira.,True
BookRestaurant,"Looking ahead, within the next year, I plan to treat myself and two friends to bougatsa cuisine at an establishment close to Penn. Do you have any recommendations?",True
RateBook,Provide 5 stars out of 6 to Expressive Processing.,True
SearchScreeningEvent,Are there any screenings for American Primitive in Santikos Theatres?,True
RateBook,Kindly award this album 5 points.,True
RateBook,Show your displeasure towards this textbook by awarding it a score of zero out of six.,True
RateBook,"Judge this narrative as deserving of a mere fraction, specifically two parts out of six.",True
SearchScreeningEvent,What is the showtime of the nearby movie theater?,True
RateBook,What score would you give the current textbook?,True
RateBook,Evaluate this essay poorly on a scale of 1 to 10.,True
GetWeather,Can you describe what it was like outside in Walden Russia on 12/26/2018?,True
PlayMusic,Would you recommend the most exceptional music by Becca?,True
PlayMusic,"I'm in the mood for a dose of David Lindley's symphony tracks, care to indulge me?",True
BookRestaurant,"By five pm in NE, I hope to have dined with six people.",True
PlayMusic,Stream fresh Les Vandyke songs via Slacker.,True
RateBook,Award this textbook four stars.,True
SearchCreativeWork,Would you be able to research about the TV show called Vanity?,True
GetWeather,"Is it possible for you to let me know if there will be a presence of snow after eight hours in Mount Airy, VI?",True
SearchCreativeWork,Would you mind examining the TV show Vanity?,True
BookRestaurant,Schedule a get-together at the Nunez bakery for a group of nine individuals.,True
GetWeather,May I inquire about the present condition of the climate in Milleville Beach?,True
GetWeather,Can you tell me about the atmospheric conditions in UT?,True
SearchCreativeWork,"I'm curious about the Johnny English - La rinascita painting, can you locate it?",True
GetWeather,What's the likelihood of climatic changes taking place in Benton Colorado two and a half months into the future?,True
AddToPlaylist,Incorporate the song in my We Everywhere playlist.,True
BookRestaurant,My objective is to arrange a place where five people can dine in Sri Lanka.,True
GetWeather,How would you describe the projected meteorological situation in Waurika located within Samoa?,True
SearchCreativeWork,Can you find that breathtaking Epic Conditions image?,True
PlayMusic,"""Stream soundtrack songs of the twenties decade.""",True
RateBook,"On a scale of one to five, how good would you say The Further Adventures of The Joker is?",True
GetWeather,How would you characterize the outdoor environment when it's 2 am?,True
RateBook,Provide a score for this novel using 6 points.,True
PlayMusic,Hook me up with some tunes of Gary Lee Conner.,True
BookRestaurant,Schedule an invitation to dine at a restaurant situated within close proximity to MA.,True
SearchScreeningEvent,Which films are currently playing at the nearest movie theatre?,True
RateBook,Gods and Pawns deserves a three based on its quality.,True
PlayMusic,Can you put on tracks from the year 1996?,True
RateBook,Assign a score of nothing out of six stars to this album.,True
BookRestaurant,Find a spot for six people at 8 pm in the evening at a coffeehouse in NE where they serve hog fry.,True
BookRestaurant,Can I secure dining arrangements for me and my father-in-law at a Buckner eatery by this time next year?,True
GetWeather,Might there be any meteorological changes affecting KY's environment on the sixteenth day of October in 2036?,True
