intent,text,no_taboo_words
SearchCreativeWork,"Kindly check out the production, Prophets.",True
SearchCreativeWork,Is there a way for me to watch the performance of Elvis' Christmas songs on television?,True
BookRestaurant,Secure a spot for a gathering of seven persons inside a building at MP as soon as possible.,True
RateBook,Bestow a 5-star distinction upon The Crystal Snare.,True
AddToPlaylist,I want to include another tune into my All Out 60s amalgamation. ,True
SearchCreativeWork,Unearth the album named Orphan Girl at the Cemetery.,True
BookRestaurant,"""Arrange a spot for 5 individuals at Cherwell Boathouse sometime this year.""",True
SearchCreativeWork,It would be great if I could obtain the melody titled Compulsive Disclosure.,True
BookRestaurant,Could I arrange a seating arrangement for myself to experience the live entertainment at Eddie's Attic in Nevada?,True
BookRestaurant,"Finalize an appointment for a group of 8 in Wardville, Kansas.",True
AddToPlaylist,Can Kent James be included in the Disney music list?,True
BookRestaurant,"Secure a spot for a gathering of 8 individuals in the city of Wardville, Kansas.",True
RateBook,Denote an elevated level of excellence with 5 stars from 6 for Expressive Processing.,True
BookRestaurant,Is there a way for me to hire a food truck and feed a group consisting of seven persons when we are in the Congo Republic?,True
GetWeather,"What kind of atmospheric patterns should we anticipate in KY on October 16, 2036?",True
RateBook,Rank Black Boy on a 6-grade level.,True
SearchScreeningEvent,Locate the film itinerary at Goodrich Quality Theaters.,True
SearchScreeningEvent,"""My intention is to catch a screening of DOA: Dead or Alive over at Loews Cineplex Entertainment.""",True
AddToPlaylist,Please attach the tune referring to digging to my group of melodies suitable for those young at heart.,True
BookRestaurant,"In my quest for a dining experience in Netherlands Antilles, is there an eatery that caters to parties of three that you can suggest?",True
AddToPlaylist,Integrate Beyond the Valley of 1984 to be part of the musical selection that will be heard at The Gaslight Cafe's Folk Music event.,True
PlayMusic,Could you offer some symphonic melodies from David Lindley's collection?,True
GetWeather,"How will the outlook of the sky appear from the present place on Jul. 19, 2030?",True
PlayMusic,Employ the last fm platform to commence A Mis Ninos de 30.,True
BookRestaurant,Neighboring Moorpark's book number seven.,True
RateBook,What score would you assign to the current required reading material?,True
GetWeather,What is the degree of dampness present here precisely at 15:19:29?,True
PlayMusic,"I am looking for some tracks by Gary Lee Conner, any suggestions on where to find them?",True
AddToPlaylist,Incorporate Muzika za decu into Crash Course collection.,True
GetWeather,How will the skies appear in Lihula's Monument on December 5th?,True
BookRestaurant,Is it possible to secure a spot at Tupelo Honey Cafe New Jersey for myself and four companions? ,True
SearchCreativeWork,Is it possible for you to procure the music piece from Secret South?,True
SearchCreativeWork,Can you provide me with the promotional material for Blue Spring in which there's a color hue similar to blue and water springs come to view?,True
AddToPlaylist,Infuse the workout twerkout mixtape with melodies from Jo Stafford's discography.,True
SearchScreeningEvent,Do you know which motion pictures are playing in this vicinity?,True
AddToPlaylist,I believe A Very Cellular Song deserves a spot on my selection of hard rock tracks.,True
SearchCreativeWork,I would appreciate it if you could find information on Woodsmen that operate in the West.,True
AddToPlaylist,Can you include Roel van Velzen in the music selection for my once-in-a-lifetime celebration?,True
RateBook,"On a scale of 1 to 6 stars, I'd put Theft: A Love Story at number four.",True
SearchCreativeWork,"I require assistance in locating the stage adaptation of Bend It Like Beckham as a musical, can you assist?",True
BookRestaurant,I would appreciate it if you could secure a spot for me to savor lorna doone treats in a cozy establishment.,True
SearchCreativeWork,"Kindly procure the song named ""Compulsive Disclosure"" for me.",True
BookRestaurant,Can you recommend a well-regarded gastropub around Concord MN that can seat five people comfortably?,True
SearchCreativeWork,Explore the TV series entitled Jersey Boys. ,True
PlayMusic,Can I access an episode from Mike Harding?,True
SearchScreeningEvent,Where can I catch the nearest lunchtime performance of Window Connection in a movie house nearby?,True
SearchCreativeWork,Can you tell me where I can get my hands on the book called To Lose My Life?,True
AddToPlaylist,May I request to have Roel van Velzen's tracks on the mix for my grand fiesta?,True
SearchCreativeWork,I am curious if you have any knowledge about a particular painting showcased in Johnny English - La rinascita?,True
SearchCreativeWork,Are you aware of the availability of a visual sneak peek for The Sword with No Name movie?,True
SearchScreeningEvent,What are some good options for animated features to enjoy while having dinner?,True
RateBook,Evaluate what happened to Hindu Temples by awarding it with 5 stars out of 6.,True
GetWeather,What conditions of the outdoors might one anticipate seeing in Monument of Lihula come the fifth day of December?,True
GetWeather,What is an estimation of the climate adjacent to Wisconsin after the next eleven weeks?,True
PlayMusic,It would be great to get some perspectives from the artist Murcof.,True
BookRestaurant,Reserve a spot at a lounge that has wellness amenities close to the identity number.,True
GetWeather,Could you provide insight on what we can expect from the atmosphere of Lansford?,True
PlayMusic,Set up Alana Davis' What Color Is Your Sky to be audible using the stereo apparatus.,True
RateBook,Assign Rivers of Babylon a meager point value of 1 in a total of 6 possible points.,True
RateBook,"""My recommendation for Gods and Pawns is a score of three.""",True
AddToPlaylist,I'd like to integrate the artist into my music selection intended for doing the dishes.,True
BookRestaurant,I am looking for a place in Sacaton that serves dishes without gluten. Can you help me find it?,True
SearchScreeningEvent,Discover the cinema timetable at Goodrich Quality Theaters.,True
SearchCreativeWork,Is there any work out there that embodies the spirit of Serious Awesomeness which you could help me find?,True
RateBook,"In terms of stars, how does the book Hate That Cat fare in your opinion?",True
AddToPlaylist,Is it possible to attach a signature melody to my House Afterwork compilation?,True
AddToPlaylist,Integrate this artist into my compilation of Electronic Bliss melodies.,True
AddToPlaylist,Is it possible to include Ireland in my Jazzy Dinner collection for the Junior Eurovision Song Contest 2015?,True
PlayMusic,"My preference is to have insights coming directly from Murcof, as the musician.",True
PlayMusic,Can you propose any melody falling under the category of Rock Symphonique?,True
SearchScreeningEvent,Where can I find information about current motion picture presentations around here?,True
PlayMusic,Which Puretone song garners the most attention from listeners?,True
SearchCreativeWork,Can you help me discover where the Free for All event is being presented?,True
SearchCreativeWork,Can you locate Projekt: The New Face of Goth for me? ,True
PlayMusic,Tune into the melodies composed by Dmitry Malikov in the album Van-pires.,True
SearchScreeningEvent,Which films can be watched in the nearby area?,True
AddToPlaylist,Include Kent James in the compilation of Disney music.,True
GetWeather,Any projection on how chilly it will be commencing from Law Day locally?,True
RateBook,List 4 factors that aid in the progress of The Person and the Common Good.,True
SearchScreeningEvent,Can you tell me the timings of the motion pictures screening at Great Escape Theatres?,True
AddToPlaylist,I would like a musical addition to my compilation designed for Madden NFL 16.,True
PlayMusic,"Would you be interested in indulging in an intimate activity while streaming ""Rich Sex"" on Iheart?",True
PlayMusic,"Joseph Meyer, where should you reside if you want to be in L.A?",True
GetWeather,Can you inform me of what conditions to expect at Tatra-Nationalpark at 6 am?,True
SearchCreativeWork,Identify the TV series by the name of To Me.,True
PlayMusic,Experience the ultimate Becca.,True
SearchScreeningEvent,What's currently playing at the cinema closest to me? ,True
GetWeather,How would you describe the atmospheric conditions in Uzbekistan after a couple of hours?,True
AddToPlaylist,Integrate a tune into Indie Hipster.,True
AddToPlaylist,Incorporate excavation currently into my assortment of youthful tunes.,True
SearchCreativeWork,Make an effort to locate the album entitled Slave to the Grind.,True
GetWeather,What atmospheric conditions prevail in Benton City right now?,True
BookRestaurant,Secure seating for nine individuals in Thurmont.,True
RateBook,How would you evaluate this novel on a scale of six?,True
AddToPlaylist,I want to integrate a track into my music list for madden nfl 16.,True
AddToPlaylist,Include a melody in Indie Hipster.,True
PlayMusic,Explore the music compilation of Miles Davis via Lastfm.,True
BookRestaurant,Is there a way to ensure that my party of 5 can enjoy Cherwell Boathouse's offerings sometime this year?,True
SearchCreativeWork,"Is there any data that you have about ""Vanity,"" a television production?",True
SearchCreativeWork,I am in need of finding the narrative referred to as The Deep Six; could you assist with that?,True
SearchCreativeWork,Would you be able to explore the visual depiction related to Johnny English - La rinascita?,True
RateBook,The score for Gods and Pawns ought to be three.,True
RateBook,"I would assign Expressive Processing an overwhelmingly positive level of stars, with only slight room for improvement.",True
BookRestaurant,Secure a space for 4 individuals in Somalia to enjoy literature.,True
GetWeather,What can we expect in terms of atmospheric conditions on Nov. 17th in Franklinville?,True
AddToPlaylist,Incorporate Jo Stafford's music into the workout tunes for twerking.,True
GetWeather,Describe the atmospheric condition of Gibsland for me.,True
AddToPlaylist,Incorporate Adam Deibert's work into my Concentration Selection.,True
PlayMusic,Include Anneliese Van Der Pol's musical pieces from the thirties in your Groove Shark collection.,True
RateBook,"Could you provide a ranking of Monthly Index of Medical Specialities, where it falls at number two out of six?",True
SearchScreeningEvent,Is there any way of finding out when motion pictures will be displayed around here without looking up schedules?,True
BookRestaurant,"Can you schedule a booking for myself and my nieces to savor seafood in Cle Elum, NE during ascension day?",True
AddToPlaylist,Append a new melody to the Cena con Amigos collection.,True
SearchScreeningEvent,What are the current cinematic options available at Harkins Theatres?,True
SearchCreativeWork,Can you fetch me the program featuring Elvis Presley's Christmas album?,True
RateBook,Assign a numeric value indicative of how well-written this paper is.,True
PlayMusic,Is it possible to enjoy the music piece named Have You Met Miss Jones by Nicole from Google Music?,True
GetWeather,Any insight on how the elements will behave here on December 7th?,True
SearchCreativeWork,Do you have a glimpse of Good Morning Sunshine?,True
SearchCreativeWork,Can you find the picture that pertains to Epic Conditions?,True
RateBook,What is your evaluation of this album with a single star?,True
PlayMusic,How can you bask in the vibes of The Happy Blues by Ronnie Wood?,True
GetWeather,"What was the atmospheric condition on the specified date at Walden, Russia?",True
RateBook,Mark down the current novel with a 0 on a scale of six.,True
SearchCreativeWork,"I am in need of The Henderson Kids chronicles, would you be able to assist me with that?",True
RateBook,Assign a score of five to this album.,True
RateBook,How do you evaluate the present textbook with a numeric value of excellence?,True
AddToPlaylist,Integrate this album into the archives of Old School Death Metal.,True
SearchScreeningEvent,"""Can someone direct me to resources for cinema timetables?""",True
PlayMusic,Kindly suggest some music belonging to the Rock Symphonique category.,True
GetWeather,"Can you give me an idea of what to expect in terms of the atmosphere at Sarygamysh Sanctuary on August 21, 2035?",True
SearchScreeningEvent,Do you have any information regarding current movie screenings around?,True
SearchScreeningEvent,"At midday today, can I catch a viewing of Rare Birds at the nearest cinema?",True
RateBook,Rate the condition of Hindu Temples: What Took Place with a five-star evaluation out of six.,True
AddToPlaylist,Integrate the singer into my queue of tunes for washing dishes.,True
PlayMusic,Is it possible to enjoy the sound of Van-pires album by Dmitry Malikov?,True
PlayMusic,Can you start up a fifties album by Dj Yoda on Last Fm?,True
AddToPlaylist,May I have The image of you incorporated into my Crate Diggers Anonymous assortment?,True
SearchScreeningEvent,"""Are they screening Cowboy Canteen?""",True
SearchCreativeWork,"Can you provide me with information on the program called ""Vanity""?",True
GetWeather,Is the climate going to be less cold in North Korea when it's 7 pm?,True
SearchScreeningEvent,Can I witness the television series 'I Dream of Jeannie' in a cinema hall?,True
GetWeather,Can you tell me what type of environment to anticipate in North Carolina?,True
PlayMusic,Provide us with content from Andrew Hewitt.,True
RateBook,Grant Rivers of Babylon a score of only 1 out of 6.,True
SearchScreeningEvent,Can I catch The Nightmare on the big screen at the closest movie theatre in six hours?,True
SearchCreativeWork,Can you find the latest installment of V's mythological tales?,True
AddToPlaylist,Would this tune be fitting for my stress-free music selection?,True
RateBook,"What level of appreciation do you have for the album, grading it from 1-6 stars?",True
SearchScreeningEvent,It would be nice to catch a screening of Shattered Image.,True
AddToPlaylist,Include Toyan in my selection of amazing video game tracks.,True
AddToPlaylist,Append the melody to the arrangement containing Mac 'n' Cheese melodies.,True
PlayMusic,Can you set off a playing implement for a recording produced in the year 1997?,True
AddToPlaylist,May I have a compilation of Sarah Slean songs for soothing game time?,True
SearchScreeningEvent,Retrieve the movie plan for North American Cinemas in less than a dozen seconds.,True
RateBook,What is your evaluation of the ongoing book on a scale of one to six stars?,True
GetWeather,Is there a possibility of encountering blizzard-like conditions in Dieterich Chad later today?,True
SearchCreativeWork,Kindly locate the chronicle titled The Deep Six.,True
SearchCreativeWork,Locate the music collection named Orphan Girl in the cemetery.,True
RateBook,"On a scale of poor to excellent, how would you grade the present textbook with one as the lowest?",True
AddToPlaylist,It would be great if you could feature this track authored by Paul McGuigan with other beats that fall under the category of Deep House.,True
SearchCreativeWork,Is anyone familiar with the game Phinally Phamous and can provide some direction on where to obtain it?,True
SearchCreativeWork,Is it possible to discover the movie version of the Journal of the British Astronomical Association?,True
AddToPlaylist,Can you include Bobby Brown in my collection of enamored songs?,True
SearchCreativeWork,Kindly explore the text on the subject of Prophets.,True
GetWeather,How much moisture is predicted to saturate the air in this place during 15:19:29?,True
SearchScreeningEvent,What's playing currently at the closest cinema that is worth watching?,True
PlayMusic,What action should you take to appreciate The Happy Blues created by Ronnie Wood?,True
BookRestaurant,Reserve space for four persons in Somalia's literature sanctuary.,True
SearchScreeningEvent,Unearth the picture agenda at Goodrich Quality Theaters.,True
PlayMusic,Would you kindly put on some music from the seventies by Filipp Kirkorow?,True
BookRestaurant,Set aside seating for a party of five in MH on 1/20/2023.,True
SearchCreativeWork,Discover the newest chapter in V's mythology series.,True
PlayMusic,What's available on Zvooq that relates to songs from the nineties?,True
BookRestaurant,My intention is to consume some food with six people in NE before 5 pm.,True
AddToPlaylist,Integrate Recalled to Life to the repertoire of This Is Alejandro Fernandez.,True
RateBook,What is your opinion on Know Ye Not Agincourt? ,True
SearchScreeningEvent,At what hour will The Outer Space Connection be screened in the closest movie theatre?,True
PlayMusic,Can you help me stream a track by Imogen Heap from 2004 on Spotify?,True
SearchScreeningEvent,Can you provide me a list disclosing the secret locations and time slots of cinema halls that operate discreetly?,True
PlayMusic,Which songs from the nineties can be accessed via Zvooq?,True
RateBook,Assign a score of 1 to Rivers of Babylon out of a possible 6.,True
AddToPlaylist,Is it possible to integrate a theme track that complements my House Afterwork selection?,True
PlayMusic,Add some melodies of Anneliese Van Der Pol's music during the 1930s to your Groove Shark library.,True
PlayMusic,Can I find soundtrack music from Helena Iren Michaelsen on Youtube?,True
BookRestaurant,Kindly verify the booking for 4 individuals.,True
AddToPlaylist,"""It's imperative that I incorporate the compositions of Rahim Shah into my Infinite Indie Folk collection.""",True
RateBook,The Catedral series merits a commendable mention of four stars.,True
SearchScreeningEvent,Do you know what time the motion pictures start?,True
AddToPlaylist,"Incorporate the song ""Virales De Siempre"" by Cary Brothers into my workout selections.",True
PlayMusic,"Do you feel like enjoying some quality time with your partner while playing the song ""Rich Sex"" through Iheart?",True
GetWeather,How's the atmosphere in Benton City?,True
PlayMusic,Rev up nostalgia by blasting a soundtrack from the sixties era.,True
PlayMusic,Commence the performance of Subconscious Lobotomy composed by Jennifer Paull.,True
RateBook,How would you evaluate Soul Music on a scale of 0 to 10?,True
RateBook,Four stars are worthy for this educational book.,True
AddToPlaylist,Include a melody in the Jazzy Dinner collection.,True
BookRestaurant,My intention is to schedule an arrangement for five individuals to attend the Tupelo Honey Cafe situated in New Jersey.,True
AddToPlaylist,Incorporate this album into the Old School Death Metal collection.,True
PlayMusic,My desire is to access an episode from the year 1998.,True
PlayMusic,"I'm in the mood for a melody from the 90s Pop Rock Essentials playlist, can you deliver?",True
RateBook,My scale for measuring the quality of this album shows a complete absence of stars out of six possible options.,True
SearchCreativeWork,Could you locate the theme song of the television program dedicated to the history of Ancient Britons?,True
AddToPlaylist,Integrate Jo Stafford melodies to the workout tracklist designed for twerking session.,True
SearchScreeningEvent,Can you provide me with the time slots for Cheers for Miss Bishop being shown at Dipson Theatres?,True
SearchCreativeWork,Uncover the television broadcast featuring the title To Me.,True
SearchCreativeWork,"I'm interested in watching a glimpse of Good Morning Sunshine, can you help me out?",True
PlayMusic,How about selecting a song from the Pop Rock Classics of the 1990s and blaring it?,True
BookRestaurant,Is it possible to make arrangements for admission to a joint where poultry is the main dish?,True
AddToPlaylist,Integrate digging at present to my catalog of lively melodies.,True
SearchCreativeWork,Would you be able to identify the location of the photograph that represents Epic Conditions?,True
BookRestaurant,Secure slots for a quartet in the Somali volume hub.,True
PlayMusic,Stream Anneliese van der Pol's 1930s music on Groove Shark platform. ,True
GetWeather,"How do you expect the atmosphere to behave in Lansford over the next few days, and what effect might it have on the area's residents?",True
RateBook,Is Know Ye Not Agincourt deserving of a high or low score based on your assessment?,True
BookRestaurant,I have plans of procuring a place for myself and my father-in-law to dine in Buckner 12 months hence.,True
BookRestaurant,"Looking for a spot to perch somewhere in Quarryville, any ideas within the next 14 hours?",True
GetWeather,What are the atmospheric conditions like right now?,True
AddToPlaylist,It would be great if the album is included for Jerry's Classical Moments in Movies.,True
SearchCreativeWork,Where can one discover the inventive piece titled The Devil in Stitches?,True
SearchScreeningEvent,Where can I catch a screening of Window Connection at lunchtime nearby?,True
RateBook,Assign a score of five out of six to this album.,True
AddToPlaylist,Incorporate some tracks of Sarah Slean into my calming background melodies for gaming.,True
SearchScreeningEvent,"I am curious about the movie timetable available nearby, could you assist me?",True
PlayMusic,Allow us to access Andrew Hewitt's materials.,True
PlayMusic,Would it be feasible to enjoy new Les Vandyke music through Slacker?,True
BookRestaurant,"Twelve years into the future, I intend to arrange for a seating area for a party of four in the surroundings of Frenier.",True
SearchScreeningEvent,Can I catch a viewing of The Two Gladiators?,True
SearchCreativeWork,Is it possible for you to locate The Ridiculous 6 novel?,True
RateBook,"Assign a numerical value, ranging from one to six, to the children born to Niobe.",True
GetWeather,Can you inform me about the conditions outdoors in Gibsland?,True
GetWeather,Would it be likely to observe a mist hovering over VI within the span of 14 minutes?,True
SearchScreeningEvent,Is it possible for you to cross-check the timetables of Super Sweet 16: The Cinema?,True
SearchScreeningEvent,Unveil the agenda of events happening at Star Theatres.,True
RateBook,What do you think about the novel on a scale of one to six?,True
BookRestaurant,My goal is to provide nourishment for a party of six individuals in NE prior to 5 pm.,True
GetWeather,Do you have any insights on the current meteorological situation in Nebraska that you could share?,True
GetWeather,How's the atmosphere in Fox Chapel today?,True
GetWeather,"Is the sun likely to shine in Searcy, Uganda within a minute?",True
BookRestaurant,Secure a spot for a group of 4 individuals to try out Turkish delicacies at a gastropub.,True
SearchScreeningEvent,Is it possible for you to inform me about the display of the Kids from that area?,True
GetWeather,Is it warm or chilly in Fox Chapel right now?,True
SearchCreativeWork,Any idea about downloading the Phinally Phamous game?,True
BookRestaurant,Can you secure a spot at a place that serves fried chicken?,True
SearchScreeningEvent,"""Can I catch The Eye Infinity at the General Cinema Corporation?""",True
SearchScreeningEvent,Can you provide me with the screening itinerary for films in the vicinity?,True
BookRestaurant,"""There's an urge within me to savor food offerings from Ramona.""",True
PlayMusic,"Are you able to revel in the composition called Have You Met Miss Jones by Nicole, which is available on Google Music?",True
BookRestaurant,Secure a spot at an eatery located in near proximity to MA.,True
BookRestaurant,Where can one indulge in NE's signature souvlaki dishes?,True
SearchCreativeWork,Unearth the imaginative masterpiece titled The Devil in Stitches.,True
BookRestaurant,Procure a visitation at a food establishment that is not remotely too far from Massachusetts.,True
BookRestaurant,"I am seeking assistance in organizing an opportunity for five people, myself included, to sample Sri Lankan delicacies in a setting curated for such engagements.",True
SearchCreativeWork,"Can you provide me with the video game called ""20 Hours in America""?",True
RateBook,Can you evaluate the Hat Cat with a star system out of 6?,True
PlayMusic,"Can you enjoy the upbeat tones of The Happy Blues, brought to us by Ronnie Wood?",True
SearchScreeningEvent,Can you provide the upcoming events at Star Theatres?,True
PlayMusic,Can you launch the playlist of Nawang Khechog's most popular tracks?,True
BookRestaurant,"Could you reserve a position in the Town of Ramsgate located in Merit on my behalf, for a single guest?",True
GetWeather,"How will the moisture content of the air be like close to Colorado City on November 7th, 2024?",True
SearchScreeningEvent,Explore the plan for Bow Tie Cinemas screening.,True
SearchScreeningEvent,Where can I see a listing of movie viewings around here? ,True
GetWeather,"What kind of day is it in Tyonek, New Jersey?",True
AddToPlaylist,Can you include this musician in my collection of Electronic Bliss tracks?,True
SearchScreeningEvent,Is AMC showing the movie Patrick Still Lives currently?,True
GetWeather,What kind of conditions can be expected in Benton City?,True
RateBook,"In your opinion, how well does the current series deserve four stars?",True
SearchScreeningEvent,"""I'm interested in catching a screening of DOA: Dead or Alive at Loews Cineplex Entertainment.""",True
AddToPlaylist,Integrate Richard McNamara's latest composition with the selection of songs in Just Smile.,True
GetWeather,"Can you tell me what to expect in KY on the 16th of October, 2036?",True
GetWeather,Can you describe the current climate at this hour?,True
BookRestaurant,Reserve room for a group of nine people in Thurmont.,True
AddToPlaylist,Could you incorporate The image of you into the Crate Diggers Anonymous collection?,True
PlayMusic,I'm eager to catch an airing of an episode that came out in the year 1998.,True
BookRestaurant,Is it possible for me to procure a mobile cuisine vehicle for a group of seven in the Republic of Congo?,True
RateBook,"How would you evaluate this novel on a scale of one to five, with two being your chosen score?",True
AddToPlaylist,It would be great if the collection of Annesley Malewana could be included in my selection of indietronic songs.,True
AddToPlaylist,Include Millie Corretjer in the sequence of tunes for rhythm.,True
BookRestaurant,Is it possible to find a surface to settle in Quarryville after 14 hours?,True
BookRestaurant,"In preparation for the upcoming spring season, I am currently searching for a suitable establishment situated in Archer City that could hold around nine people comfortably.",True
GetWeather,Can you tell me the level of atmospheric moisture in this exact location at 3:19:29 pm?,True
PlayMusic,Where can I discover Helena Iren Michaelsen's work as a soundtrack composer on YouTube?,True
SearchCreativeWork,Can you locate the soundtrack for Olympia 74?,True
PlayMusic,Get a taste of Progressive Metal's edgy sound.,True
SearchScreeningEvent,Obtain information regarding the playback timings at Star Theatres.,True
AddToPlaylist,Could I feature this song in my anxiety-free assortment?,True
SearchScreeningEvent,I am interested in watching some motion pictures that are lively and enticing at the MJR Cinema.,True
RateBook,How would you describe the quality of A World Apart using a four-level metric?,True
AddToPlaylist,"Would you mind incorporating ""Last of the Ghetto Astronauts"" into the compilation tagged as ""Black Sabbath The Dio Years""? ",True
PlayMusic,Access the roster of Nawang Khechog's 20 most popular songs.,True
BookRestaurant,"Secure a spot for Velma, Ana and Rebecca at an American pizza place by 5 AM in Massachusetts.",True
BookRestaurant,"Reserve me and my nieces a spot to indulge in sea creatures in Cle Elum, NE during ascension.",True
PlayMusic,Can you start up Jill Sobule's album for me?,True
SearchCreativeWork,"I'm interested in watching the exhibition that has no limitations, do you know where to find it?",True
BookRestaurant,"Make arrangements for accommodating 8 persons at a location situated within Wardville, Kansas?",True
GetWeather,Are there any meteorological factors that will be notable in UT?,True
RateBook,Assign an evaluation of one to this paper.,True
PlayMusic,Tune into the opulent side of sexual fulfillment using IHeart.,True
AddToPlaylist,Give Vandemataram Srinivas' track a spot in the HipHop Hot 50 music rankings.,True
SearchScreeningEvent,Is there a way to know when the films are screening?,True
BookRestaurant,Arrange attendance for half a dozen people at an Eastward coffee spot specializing in pig frying by eight in the evening.,True
BookRestaurant,"In preparation for spring, I would like to reserve a space suitable for entertaining nine guests in Archer City, is that possible?",True
AddToPlaylist,Could the Brazilian Flag Anthem climb its way up to rank in the Top 100 Alternative Tracks favored by Spotify users?,True
AddToPlaylist,Would you mind appending the Boy George tune to the infinite Emo playlist?,True
SearchScreeningEvent,Could you provide me with information regarding cinema screenings in this particular region? ,True
BookRestaurant,Secure space for six persons to converge at a coffee place situated on the north-eastern side of the metropolis with offerings of hog fry available by the hour of eight in the evening.,True
SearchCreativeWork,"Can you identify the expressive works produced by the dynamic duo of Caryl and Marilyn, who are genuine friends?",True
SearchCreativeWork,Is it possible to obtain the Secret South melody?,True
AddToPlaylist,Insert the album into the list of tracks that enhance my concentration levels.,True
SearchCreativeWork,Can you scout for the program called The Elite Compilation of White Lion?,True
PlayMusic,Commence experiencing the melodies of Hitomi Nabatame's music from 2003.,True
PlayMusic,Enjoy the musical tracks of Van-pires by Dmitry Malikov.,True
BookRestaurant,Could you please assist me in finding an establishment where my nieces and I can sip on some tea?,True
GetWeather,Can we expect a rise in the atmospheric heat in North Korea by 7 PM?,True
GetWeather,What's the current state of climate in Fox Chapel?,True
RateBook,"On a scale of one to six, where does The 8-Week Cholesterol Cure fall in terms of its effectiveness?",True
SearchCreativeWork,I need assistance in obtaining the book that is not for public circulation.,True
SearchScreeningEvent,When can I see The Outer Space Connection at the nearby movie house?,True
BookRestaurant,"I intend to locate a venue in Niger suited for the gastronomic needs of a party of seven, can you help me?",True
SearchCreativeWork,Discover the innovative creation referred to as Face Down. ,True
SearchCreativeWork,Is there a way to discover the Blue Spring preview?,True
SearchCreativeWork,Is The Daydreamer TV program accessible?,True
GetWeather,Is there any prediction for reduced warmth commencing from Law Day in this area?,True
RateBook,The current series four has been scored how many points out of six?,True
AddToPlaylist,Integrate tracks by Jack White into my list titled This Is Shakira.,True
BookRestaurant,Are there any dining places adjacent to Penn University that specializes in bougatsa delicacies wherein I could make arrangements for a party of three in the following year?,True
RateBook,Expressive Processing deserves an assessment of superiority represented by 5 stars out of 6 possible.,True
SearchScreeningEvent,Is Santikos Theatres featuring American Primitive among their lineup?,True
RateBook,Assign a score of 5 to this album.,True
RateBook,How many points would you accord to this saga on a six-point grading system?,True
SearchScreeningEvent,Discover nearby cinema presentations.,True
RateBook,What score would you assign to the current textbook?,True
RateBook,Provide your evaluation of this essay with a single numeral.,True
PlayMusic,Revel in the finest Becca.,True
PlayMusic,"May I request that you put on some symphonies crafted by David Lindley in the background, if possible?",True
BookRestaurant,I desire to have a meal in the northeastern region before 5 pm for half a dozen individuals.,True
PlayMusic,Can we stream fresh Les Vandyke tracks on Slacker?,True
RateBook,This academic material merits four stars.,True
SearchCreativeWork,Is there a TV series by the name of Vanity that you can research for me?,True
GetWeather,"In the coming 8 hours, do you think it is possible that snowflakes would sprinkle on Mount Airy, VI?",True
SearchCreativeWork,"Could you tell me everything you know about the serial named ""Vanity""?",True
BookRestaurant,Schedule an appointment for a party of nine to sample patisseries at a bakery located in Nunez.,True
GetWeather,Any idea on the prevailing climatic situation in Milleville Beach?,True
GetWeather,What conditions can I expect the environment to exhibit in UT?,True
SearchCreativeWork,Is it possible for you to investigate the painting for Johnny English - La rinascita?,True
GetWeather,"What climatic conditions may local residents anticipate in Benton, Colorado after two and a half months?",True
AddToPlaylist,Append that tune in my compilation of songs for all locations.,True
BookRestaurant,What are my options for arranging an event that accommodates five persons in Sri Lanka?,True
GetWeather,"What can we expect for the environment's behavior in Waurika, Samoa?",True
SearchCreativeWork,Is it possible for you to find where the picture of Epic Conditions is situated?,True
PlayMusic,I'm in the mood for some tunes from the Roaring Twenties.,True
RateBook,Would you consider The Joker's Additional Quests worthy of four-star recognition?,True
GetWeather,Can you describe the outside atmosphere during the early hours of the day?,True
RateBook,Assign this book a score of 3 out of 6.,True
PlayMusic,How about some tunes from Gary Lee Conner's repertoire?,True
BookRestaurant,"I'm looking for a spot nearby MA to have dinner, any recommendations? ",True
SearchScreeningEvent,What films are currently being screened at the nearest theater?,True
RateBook,"""A three should be assigned to Gods and Pawns.""",True
PlayMusic,I would like to request for some tunes from the year 1996 to be reproduced.,True
RateBook,This album doesn't deserve even the slightest commendation.,True
BookRestaurant,Secure a space for six individuals by 8 pm in a Northeast cafe that offers hog roast.,True
BookRestaurant,I am seeking to secure a dining spot in Buckner for myself and my father-in-law twelve months from today.,True
GetWeather,"Are there any indications as to what the atmosphere will be like in KY on October 16, 2036?",True
PlayMusic,It's time to blast some jazz-age jams.,True
PlayMusic,Could you perform a U-roy track from 1975 on Zvooq that stands out?,True
AddToPlaylist,Insert a music piece to the Cena con Amigos collection.,True
GetWeather,What are the conditions like outside in the vicinity of Nicodemus?,True
AddToPlaylist,Elevate the artist to the status of Top Latin Alternative.,True
GetWeather,"Could you predict the atmospheric conditions in Morocco by Lake Ozark on December 17, 2022?",True
RateBook,What's your evaluation on The Joker's Further Adventures awarded with four bright stars?,True
SearchScreeningEvent,At what hours can I watch The Young Swordsman in my cinema?,True
RateBook,"On a scale of 1 to 6, how well did the children of Niobe do?",True
AddToPlaylist,Induct Beyond the Valley of 1984 into the Folk Music folder at Gaslight Cafe.,True
SearchCreativeWork,Is there a program available where everyone can participate without any restrictions?,True
SearchCreativeWork,Uncover the Sonic Representation of Lone Hand Clapping.,True
BookRestaurant,Arrange for the seating of half a dozen people in an alfresco establishment located in Aland.,True
